magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
19.0 26.2258176643 54.1929560955 52.2472152325 219.119035682 108.547253019 172.611193749 270.610641143 264.97653173 82.4529960035 261.922974885 1095.93754394 131.051403026 139.180891196 696.812921967 129.561545336 94.4798228095 142.342576052 69.2809623845 133.769872853 174.192398575 82.9209442454 316.762218663 152.521010137 56.563804801 390.889057598
20.0 23.7255925276 49.2102200563 47.3437364395 197.908012437 98.5636878456 156.4549931 244.718182582 240.376405258 74.8645336457 236.253002098 988.784388163 118.477739625 126.421566174 631.457081479 117.489061235 85.7130332993 128.698046779 63.1113741291 121.001278952 157.809711333 75.1062317931 286.152974054 140.260717093 51.3938930566 354.39158696
21.0 21.5765408156 44.9063840894 43.1217040712 179.661727218 89.9392309555 142.508099728 222.382712094 219.08245473 68.301761653 214.205957563 896.426701669 107.655048953 115.390317224 574.759639842 107.068224983 78.143192524 116.945774026 57.7660837127 110.015787695 143.677752279 68.3717632043 259.803356847 129.552426384 46.9312922382 322.86127747
22.0 19.7144375805 41.159921206 39.4572182784 163.848124688 82.4318657193 130.379531821 202.976758159 200.523080853 62.5831073148 195.127783773 816.285761898 98.26824893 105.781765336 525.267263504 98.0049395904 71.5570891666 106.748756932 53.0994213957 100.491667784 131.395848916 62.5232545528 236.954320328 120.13286955 43.0486694278 295.428858876
23.0 18.0892666245 37.8757824781 36.253705664 150.049910139 75.8519045869 119.761867317 186.006066759 184.245733862 57.5661065793 178.505975414 746.317815767 90.0706615268 97.355989526 481.818043174 90.0685433856 65.7875794878 97.8421429108 48.9971619699 92.1771516302 120.649522354 57.408724695 217.009155072 111.79363409 39.6465804122 271.408060123
24.0 16.6615855916 34.9787002032 33.434939408 137.935997288 70.0488668989 110.410583594 171.076928668 169.888244738 53.1376204938 163.934301889 684.886737756 82.8668487313 89.9222578228 443.474231097 83.0759586205 60.7020485719 90.0154058658 45.3686292242 84.8728660112 111.18903203 52.9078316934 199.493465459 104.367817571 36.6463837785 250.251128136
25.0 15.3999349902 32.4083973637 30.9400626595 127.240926366 64.9020593488 102.129139681 157.872509725 157.157919985 49.2068082945 151.087383224 630.670605782 76.5002854935 83.3273089401 409.472396317 76.8802950516 56.1941231265 83.0994653043 42.1410346264 78.4192148149 102.813923694 48.9242305231 184.026215655 97.7203518177 33.9851801123 231.516490268
26.0 14.2789614421 30.1161056047 28.7199825769 117.749805007 60.3137080449 94.75804288 146.135451889 145.816082437 45.7000008651 139.702094091 582.592268662 70.8443695256 77.446781806 379.186030783 71.3625293047 52.1776264127 76.9572389732 39.2553531223 72.6871784243 95.3617307966 45.3800096945 170.298476983 91.7408816191 31.612139028 214.844909503
27.0 13.2780382461 28.0619972538 26.7347188706 109.287139143 56.2038793022 88.1667256611 135.654912576 135.666491902 42.5569069461 129.563777049 539.767127062 65.7957722105 72.1788594001 352.097177227 66.4253440109 48.5821058307 71.4766203137 36.6632750059 67.5715102744 88.6995977288 42.2115831091 158.057619718 86.3384511172 29.485794173 199.94167259
28.0 12.3802378192 26.2132660981 24.9514278376 101.708445141 52.5066741203 82.2474346899 126.256791709 126.546569253 39.727768781 120.495893758 501.46342756 61.2694575034 67.4394942899 327.774676311 61.9885071024 45.3494808836 66.5651938203 34.324923147 62.9856412957 82.717990107 39.3666166591 147.095410439 81.4374889257 27.5720242872 186.563125409
29.0 11.5715567968 24.5426754124 23.3429115383 94.8938779595 49.1673426868 76.9105804751 117.796279296 118.320672756 37.1712039135 112.352167682 467.071763547 57.1949061487 63.1587799832 305.857326743 57.9853650786 42.4315007836 62.1462129787 32.2071225511 58.8578184001 77.3259167586 36.801701221 137.238948946 76.9747393274 25.8425277059 174.506382351
30.0 10.8403250174 23.0274470656 21.8864801626 88.7433392592 46.1400722607 72.0811608396 110.152113353 110.87489484 34.852549453 105.010555258 436.081426563 53.5132222741 59.2781631471 286.04073115 54.3601525555 39.787794877 58.1555069899 30.2820738817 55.1281462559 72.4472608676 34.4805712082 128.343695432 72.896891525 24.2736565999 163.601381367
31.0 10.1767500175 21.6484027116 20.5630747586 83.1726847195 43.3862739417 67.6959831503 103.222112992 104.112997917 32.7425788107 98.3685746403 408.06190805 50.1748937484 55.7482803237 268.066934704 51.0659071995 37.384362422 54.5390786722 28.5263260952 51.7462982095 68.0179346467 32.3727267803 120.288054052 69.1587300457 22.8455167653 153.7046921
32.0 9.57256254725 20.3892934415 19.3565841292 78.1107566851 40.8732432335 63.701487188 96.9196723792 97.9532123643 30.8164976735 92.339653346 382.648311078 47.1380423412 52.527263609 251.716199591 48.0628386702 35.1923916561 51.2512222592 26.9199730965 48.6697284308 63.9836522299 30.4523581051 112.969127789 65.7216785038 21.5412657114 144.694647911
33.0 9.02073820671 19.236271838 18.2533080955 73.4970427761 38.5731036177 60.0520242638 91.1709859383 92.3256933896 29.0531515239 86.8502483253 359.529757319 44.3670446499 49.5794021384 236.800427128 45.3170415837 33.1873282454 48.2530361696 25.4460199589 45.8622633874 60.2981714347 28.6974980288 106.299363534 62.5526432881 20.3465604201 136.467487453
34.0 8.51527701347 18.1774727057 17.241532202 69.2798137427 36.4619665008 56.7084861757 85.9128351948 87.1704859439 27.4343949942 81.8375571237 338.440108042 41.8314364063 46.8740761218 223.157861324 42.7994716838 31.3481344415 45.5112386477 24.0898787612 43.2929831644 56.9218945231 27.0893491565 100.203880045 59.623088105 19.249119206 128.934273042
35.0 8.05102747268 17.2026775034 16.3111880667 65.4146314694 34.5192580932 53.6372047793 81.0908107445 82.4358846859 25.944586154 77.2476853344 319.150487113 39.5050353216 44.3849015285 210.648796656 40.485125206 29.6566954005 42.997217669 22.8389644221 40.9353262513 53.8207462984 25.6117453314 94.6183242548 56.908287786 18.2383713699 122.018411855
36.0 7.62354513025 16.303043808 15.4535801278 61.8631452298 32.7271761776 50.8090626222 76.6578740458 78.0771035409 24.5701780715 73.0341691866 301.463217753 37.3652338916 42.0890389458 199.152078506 38.3523764314 28.0973400286 40.6862635298 21.6823683441 38.7663680677 50.9652682362 24.2507175641 89.4871396951 54.3867224526 17.305174997 115.653648632
37.0 7.22897806523 15.4708857115 14.6611642863 58.5921141504 31.07024875 48.1987694654 72.5731866348 74.0551896863 23.2993867145 69.1567766736 285.206876316 35.3924254242 39.9666313977 188.562233488 36.3824393704 26.6564516655 38.5569449848 20.6105930945 36.7662356351 48.3298822206 22.9941417902 84.7621588177 52.0395824286 16.4415880768 109.78242995
38.0 6.86397358918 14.6994944155 13.9273674222 55.5726084926 29.534973161 45.7842701395 68.801151289 70.3361318505 22.1219192156 65.58052873 270.232234469 33.5695352725 38.000344212 178.78710352 34.5589275723 25.3221497666 36.5905989955 19.615335327 34.9176297251 45.8922884141 21.8314512138 80.4014516966 49.8503611717 15.6406816694 104.354563354
39.0 6.52560176065 13.9829907777 13.2464393378 52.779353254 28.1095193157 43.5462570872 65.3106223052 66.890124104 21.0287502045 62.2748954393 256.408912422 31.8816357262 36.1749862006 169.745885221 32.8674920488 24.0840280909 34.7709110054 18.6893071046 33.2054324467 43.6329699429 20.7533999904 76.3683790451 47.8045186441 14.8963864629 99.3261120537
40.0 6.21129232317 13.3162034265 12.613330601 50.1901857777 26.7834841905 41.4677668948 62.0742515702 63.6909548454 20.0119366717 59.2131323623 243.622604609 30.3156278687 34.4771960578 161.367497269 31.2955217901 22.9329381565 33.0835678081 17.8260879954 31.6163831986 41.5347831993 19.7518679914 72.6308090851 45.889201415 14.2033660332 94.6584789439
41.0 5.91878242805 12.6945674683 12.0235912089 47.7856052457 25.5476877148 39.5338446156 59.0679443244 60.7154971792 19.0644639117 56.3717297235 231.772768868 28.8599773692 32.8951813888 153.589214596 29.8318947487 21.8608091912 31.5159689827 17.0200019859 30.1388096678 39.5826171937 18.8196986489 69.1604666155 44.0930087353 13.5569115881 90.3176437391
42.0 5.64607307466 12.1140398785 11.47328609 45.5483966549 24.3940021968 37.7312631293 56.270404038 57.9432818647 18.1801166866 53.7299530215 220.77069289 27.5044939736 31.4185004617 146.355520793 28.4667697559 20.8604976752 30.0569858492 16.2660145276 28.7624034087 37.7631089195 17.9505635974 65.932389345 42.405796081 12.9528541089 86.2735245906
43.0 5.39139263751 11.571028487 10.9589243034 43.4633155007 23.3152091006 36.048287426 53.6627500699 55.3561378605 17.3533709675 51.2694581063 210.53786932 26.2401465947 30.0378788311 139.617139825 27.19141182 19.9256610184 28.6967591898 15.5596460105 27.4780317294 36.0644044057 17.1388491429 62.9244717316 40.8185094015 12.3874906541 82.4994414687
44.0 5.15316618612 11.0623320999 10.4773994406 41.5168221998 22.3048782479 34.4744757517 51.2281950782 52.9378884833 16.5793025585 48.9739672272 201.004624595 25.0589075607 28.7450545754 133.330215811 25.998044795 19.0506510217 27.4265287599 14.8968987123 26.2775793032 34.4759572332 16.3795606095 60.1170805735 39.3230446606 11.8575222606 78.9716631515
45.0 4.9299895641 10.5850897937 10.0259392359 39.6968574638 21.3572654944 33.0005111477 48.95177172 50.6740935408 15.8535096393 46.8289952461 192.10895733 23.9536208626 27.5326471302 127.45561556 24.8797266015 18.2304236396 26.2384889924 14.274194856 25.1538142396 32.9883579222 15.6682414003 57.492729722 37.9121283143 11.3600013857 75.6690232312
46.0 4.7206073979 10.1367377963 9.60206278525 37.9926515507 20.4672257036 31.6180581707 46.8201002003 48.5518296395 15.1720468382 44.8216173224 183.795550528 22.9178902517 26.3940456717 121.95833337 23.8302431202 17.4604622401 25.125666388 13.6883238727 24.1002743768 31.5931888793 15.0009042292 55.0358037354 36.5792152017 10.8922872407 72.5725933579
47.0 4.52389436514 9.71497267773 9.2035440802 36.3945616655 19.630138441 30.3196405655 44.8211898243 46.5595023323 14.5313689037 42.9402710334 176.014928577 21.9459838289 25.323313773 116.806981314 22.8440176159 16.7367120885 24.0818149374 13.1363973242 23.1111703686 30.2829006033 14.3739724645 52.7323222255 35.3184009828 10.4520076797 69.6654041561
48.0 4.33883917897 9.31771980785 8.82838080631 34.8939328516 18.8418442975 29.0985364493 42.9442689716 44.6866849252 13.9282823967 41.1745872127 168.722735346 21.0327523941 24.3151076614 111.973351306 21.9160331329 16.0555242077 23.1013266021 12.6158102303 22.1813027817 29.0507056469 13.7842299122 50.5697381814 34.1243467792 10.0370265594 66.9322060141
49.0 4.16453084506 8.94310623106 8.47476755 33.4829785653 18.0985901253 27.948688188 41.1796389254 42.9239797001 13.3599041163 39.5152448339 161.879113927 20.1735593273 23.3646058919 107.432037626 21.0417657718 15.4136071037 22.1791544206 12.1242077719 21.3059909254 27.890487471 13.2287776721 48.5367647781 32.9922140955 9.64541568302 64.3592633547
50.0 4.00014682796 8.58943725968 8.14107271115 32.1546778068 17.3969817817 26.8646246503 39.5185477983 41.2628980515 12.8236252008 37.9538461077 155.448172058 19.3642201674 22.4674486417 103.160110574 20.2171271289 14.8079851133 21.3107462408 11.6594565255 20.4810115496 26.7967218388 12.7049969433 46.6232261569 31.9176084333 9.27543060233 61.9341771267
51.0 3.84494282792 8.25517621006 7.82581854318 30.9026862309 16.7339432197 25.841393926 37.9530814515 39.6957566418 12.3170800277 36.482808633 149.397519964 18.6009503827 21.6196851399 99.1368335124 19.4384144805 14.2359623507 20.4919874316 11.2196195315 19.7025458711 25.7644088067 12.210516857 44.8199284546 30.8965302824 8.92548967805 59.6457311709
52.0 3.69824392106 7.93892680457 7.52766384241 29.7212591023 16.1066809623 24.8745049235 36.4760688339 38.2155871709 11.8381191889 35.0952719896 143.697869667 17.8803200804 20.8177280048 95.3434168203 18.7022675371 13.6950914042 19.7191512045 10.802934618 18.9671336558 24.7890137051 11.7431865681 43.1185479977 29.9253323979 8.59415590285 57.4837588534
53.0 3.55943685771 7.63941784292 7.24538888964 28.6051843222 15.5126531618 23.9598765281 35.0809995983 36.8160577521 11.384785938 33.7850166005 138.322686611 17.1992146199 20.058313464 91.7628033827 18.0056307907 13.1831460757 18.9888554115 10.4077954995 18.2716332986 23.8664157696 11.3010509716 41.5115340952 29.000682447 8.280121075 55.4390269607
54.0 3.42796334824 7.35548981187 6.97788231272 27.5497240463 14.9495425742 23.0937932173 33.7619522054 35.4914042174 10.9552956051 32.5463930543 133.247885952 16.5548002604 19.3384666021 88.3794810808 17.3457206395 12.6980975749 18.2980248681 10.0327352465 17.6131870198 22.9928633053 10.882329512 39.9920242891 28.119530262 7.98219197864 53.5031343464
55.0 3.30331419324 7.08608315579 6.72412959326 26.5505636541 14.4152328913 22.2728662101 32.5135310121 34.2363699404 10.548017556 31.3742603722 128.45156711 15.9444941208 18.6554709185 85.1793184767 16.7199966047 12.2380936727 17.6438584089 9.67641179178 16.9891904382 22.1649344478 10.4853976407 38.5537702691 27.2790790543 7.69927828303 51.6684232211
56.0 3.1850241383 6.83022797509 6.48320298473 25.603767029 13.9077879563 21.4939993725 31.3308110834 33.0461529889 10.1614593405 30.2639319476 123.913781184 15.3659378386 18.0068415916 82.1494204769 16.1261360663 11.8014403986 17.0238000055 9.33759518551 16.397265902 21.3795027328 10.1087705481 37.1910729416 26.4767600459 7.43038191838 49.9279013112
57.0 3.07266735223 6.58703495542 6.2542526459 24.7057372701 13.4254334676 20.7543592222 30.2092896588 31.9163596029 9.79425272965 29.2111280862 119.616326663 14.8169744168 17.39030194 79.2780012506 15.5620120296 11.3865859321 16.4355133835 9.0151563631 15.8352390534 20.6337068105 9.7510888559 35.8987253832 25.7102100581 7.1745877245 48.2751733882
58.0 2.96585344336 6.35568736132 6.03649882378 23.8531820933 12.9665408328 20.0513484773 29.1448433709 30.8429631453 9.44514138565 28.21193424 115.542569594 14.2956278228 16.8037626476 76.5542720897 15.025673514 10.9921063888 15.876859662 8.70805721985 15.3011181852 19.9249237401 9.41110600125 34.6719625997 24.9772516652 6.93105519931 46.704380899
59.0 2.86422394156 6.13543395254 5.82922494559 23.0430832922 12.5296128877 19.3825826767 28.1336904488 29.8222677999 9.11296994998 27.2627641667 111.6772849 13.8000849697 16.2453033874 73.9683422407 14.5153282131 10.6166932517 15.3458776095 8.41534182096 14.7930760146 19.250745389 9.08767708817 33.5064171782 24.2758755807 6.69901120067 45.210148618
60.0 2.76744918434 5.92558270261 5.63177149978 22.2726697208 12.1132712359 18.7458694682 27.172357251 28.850876399 8.79667436387 26.3603273615 108.006516083 13.3286797667 15.7131565283 71.5111310238 14.0293271293 10.2591422296 14.8407661719 8.13612859915 14.3094335543 18.608957527 8.77974901236 32.3980800546 23.604224989 6.4777434766 43.7875374006
61.0 2.67522555455 5.72549521657 5.44353060428 21.5393933414 11.7162450008 18.1391902234 26.2576485707 27.9256618513 8.49527326386 25.5016002025 104.517450909 12.8798789706 15.2056926609 69.1742897975 13.5661509288 9.91834336188 14.3598689781 7.86960341387 13.8486458084 17.9975212696 8.48635169528 31.3432657311 22.9605815804 6.26659491734 42.4320022522
62.0 2.5872730248 5.5345817597 5.26394117432 20.8409079457 11.3373608126 17.5606836816 25.3866212328 27.0437417152 8.2078603171 24.683800334 101.198311032 12.452269608 14.7214077097 66.9501325319 13.1243977984 9.5932722099 13.9016605702 7.61501336411 13.4092890613 17.4145565712 8.20659028654 30.3385813769 22.3433530771 6.06495843776 41.1393550398
63.0 2.50333296995 5.35229682114 5.09248461492 20.1750502126 10.9755338745 17.0086313711 24.5565605724 26.2024555284 7.93359737998 23.9043638776 98.0382538169 12.0445477718 14.2589114367 64.8315739224 12.7027726186 9.28298200076 13.4647341436 7.37166126177 12.9900495573 16.858327513 7.93963821347 29.3808993219 21.7510620693 5.87227241172 39.9057312645
64.0 2.42316621458 5.17813514738 4.92868097339 19.5398228134 10.629759979 16.4814445902 23.7649594395 25.3993445557 7.67170837983 23.1609251203 95.0272848261 11.6555086227 13.8169171656 62.8120741249 12.3000772896 8.98659660682 13.0477906078 7.13890068545 12.589713401 16.3272291647 7.68473097381 28.4673325257 21.1823360062 5.6880165908 38.7275603986
65.0 2.34655128685 5.01162818884 4.77208549613 18.9333793144 10.2991083576 15.9776527581 23.0094994251 24.6321336653 7.42147383319 22.4512983752 92.1561796926 11.284037448 13.3942325799 60.8855893176 11.9152020727 8.70330426011 12.6496288106 6.91613154543 12.2071575284 15.8197758299 7.44116058149 27.5952126575 20.635898204 5.51170844908 37.6015393551
66.0 2.27328285408 4.8523409109 4.6222855416 18.3540106625 9.9827152662 15.4958929734 22.288034042 23.89871508 7.1822259252 21.7734617541 89.4164142311 10.9291016533 12.9897514683 59.0465273973 11.5471178262 8.43235191448 12.2691367826 6.70279609957 11.8413416209 15.3345905098 7.20827058777 26.7620704743 20.1105597546 5.34289990335 36.5246087153
67.0 2.20317031849 4.69986892681 4.47889780755 17.8001330649 9.67977822064 15.0349006392 21.5985736325 23.1971337858 6.95334408534 21.1255426235 86.8001018214 10.5897435745 12.602446306 57.2897082126 11.1948690305 8.17304017996 11.9052838854 6.49837536825 11.4913008514 14.8703954441 6.98545161019 25.9656182266 19.6052122316 5.18117436503 35.4939313936
68.0 2.13603655461 4.5538359156 4.34156583629 17.2702771011 9.38955080688 14.5935010307 20.9392718011 22.5255744061 6.73425100237 20.5058045482 84.2999372097 10.2650740181 12.2313615768 55.6103278107 10.8575675124 7.92471876342 11.5571137554 6.30238590267 11.1561393644 14.4260036018 6.77213731067 25.2037338537 19.1188211043 5.02614408562 34.5068734551
69.0 2.0717167722 4.41389129285 4.20995776628 16.7630779272 9.11133800144 14.1706016988 20.3084132002 21.8823493758 6.52440902921 19.9126355502 81.9091459901 9.95426644362 11.8756077519 54.0039262433 10.5343867882 7.68678235816 11.2237379538 6.11437686692 10.8350244078 14.0003110169 6.5678007716 24.4744467644 18.6504197818 4.87744776252 33.5609868416
70.0 2.0100574904 4.27970810605 4.0837643025 16.2772664463 8.84449194486 13.7651856153 19.7044025152 21.2658882699 6.32331693436 19.3445375338 79.6214391208 9.65655171779 11.534355852 52.4663585319 10.224556958 7.45866693238 10.9043302426 5.93392739924 10.5271810409 13.5922898716 6.37195122542 23.7759250236 18.1991042172 4.73474837612 32.6539937924
71.0 1.95091561083 4.15098113009 3.96269688134 15.8116613391 8.58840811854 13.3763049792 19.1257545162 20.6747281594 6.13050696194 18.8001167463 77.4309719106 9.37121337596 11.206832529 50.9937684456 9.92736008826 7.23984637258 10.5981214167 5.76064422192 10.2318873564 13.2009822465 6.18413109842 23.1064637877 17.7640280132 4.59773123274 31.7837727711
72.0 1.89415757889 4.02742514118 3.84648600887 15.3651618601 8.34252188132 13.0030756097 18.5710850604 20.1075048827 5.94554216709 18.2780751587 75.3323069815 9.0975833357 10.8923156107 49.5825647829 9.64212603186 7.02982944339 10.3043946313 5.59415947329 9.94847015878 12.8254944633 6.0039133347 22.4644748513 17.3443979757 4.46610219121 30.9483457343
73.0 1.83965862357 3.9087733501 3.73487975389 14.9367413151 8.10630532713 12.6446718653 18.0391029417 19.5629451344 5.76801399741 17.7772026684 73.3203807744 8.83503801356 10.5901300588 48.2293998905 9.36822863694 6.82815703 10.022481171 5.43412873822 9.67630104934 12.4649919576 5.83089897004 21.8484771854 16.9394700682 4.33958605347 30.1458665976
74.0 1.78730206764 3.79477597821 3.62764237937 14.5254411483 7.87926443021 12.3003220317 17.5286024983 19.0398592851 5.59754009467 17.2963700331 71.3904732168 8.58299480218 10.299644298 46.9311501799 9.10508230456 6.63439963344 9.75175661318 5.28022925643 9.41479287619 12.1186946252 5.66471492937 21.2570883598 16.5485457254 4.21792510183 29.3746107724
75.0 1.73697870054 3.68519896135 3.5245530978 14.1303655745 7.6609364478 11.9693041299 17.0384568977 18.5371348559 5.43376229401 16.8345224604 69.5381802152 8.34090886976 10.0202668757 45.6848984339 8.8521388583 6.44815509224 9.49163734485 5.13215829034 9.16339650913 11.7858725915 5.50501202433 20.6890167574 16.1709684913 4.1008777678 28.6329656593
76.0 1.68858620786 3.57982276851 3.42540493777 13.7506766989 7.45088755402 11.6509421014 16.5676120301 18.0537305799 5.27634480038 16.3906737824 67.7593886782 8.10827024864 9.75144341967 44.4879177174 8.608884694 6.26904650749 9.24157739489 4.98963163635 8.92159790649 11.4658423624 5.35146313036 20.1430544976 15.806120947 3.988217419 27.9194220022
77.0 1.64202865126 3.47844132384 3.3300037104 13.3855900747 7.24871068158 11.3446023316 16.1150809465 17.5886709913 5.12497252455 15.9639011575 66.0502538066 7.88460118335 9.49265386379 43.3376567289 8.37483818098 6.09672035044 9.00106555067 4.85238226498 8.68891544384 11.1579633158 5.20376152506 19.618070995 15.4534219017 3.8797312521 27.2325660114
78.0 1.59721599401 3.38086102156 3.23816706566 13.0343706555 7.05402355044 11.0496904782 15.6799387885 17.1410414887 4.97934956267 15.553340243 64.4071784196 7.66945371191 9.24340991383 42.231726447 8.14954728974 5.9308447346 8.76962272954 4.72015907741 8.46489747809 10.8616345 5.06161937163 19.1130070906 15.1123238194 3.77521928146 26.5710721815
79.0 1.5540636675 3.28689982479 3.14972362969 12.6963290999 6.86646686528 10.7656485732 15.2613181584 16.7099838268 4.83919780538 15.1581807926 62.8267941117 7.46240745723 9.00325273085 41.1678879441 7.93258742367 5.77110783599 8.54679957977 4.59272576688 8.24912012345 10.5762917099 4.92476633299 18.6268696961 14.7823104604 3.67449341379 25.9336967332
80.0 1.51249217468 3.1963864401 3.06451221518 12.3708183967 6.68570266502 10.4919523732 14.8584048883 16.2946919924 4.70425566392 14.7776626367 61.3059440572 7.26306760784 8.7717508105 40.1440412506 7.72355943484 5.61721644714 8.33217428845 4.46985977494 8.04118521842 10.3014048116 4.7929483038 18.1587269027 14.4628947153 3.57737660074 25.3192716178
