days "AB magnitudes"
8.20555555556 34.4625886144
8.21689814815 30.7985120095
8.22905092593 31.3328375214
8.24039351852 31.0904647132
8.2525462963 31.2578657101
8.26388888889 31.2956665339
8.27523148148 31.3404361034
8.28738425926 31.3903906568
8.29872685185 31.4270820672
8.31087962963 31.4727173005
8.32222222222 31.5332253861
8.33356481481 31.5753388672
8.34571759259 31.6656969069
8.35706018519 31.7737176478
8.36921296296 31.8447172126
8.38055555556 31.8579114526
8.39189814815 31.8297103001
8.40405092593 31.8304876194
8.41539351852 31.7673835011
8.4275462963 31.7450348192
8.43888888889 31.7497551305
8.45023148148 31.839722882
8.46238425926 31.9363079333
8.47372685185 32.0110454268
8.48587962963 32.101695274
8.49722222222 32.1610519598
8.50856481481 32.2033295269
8.52071759259 32.303670527
8.53206018519 32.3411170672
8.54421296296 32.3626892246
8.55555555556 32.3617400622
8.56689814815 32.3690659689
8.57905092593 32.3260062609
8.59039351852 32.3269033799
8.6025462963 32.3176025094
8.61388888889 32.2732709051
8.62523148148 32.308526175
8.63738425926 32.3197122389
8.64872685185 32.3370725631
8.66087962963 32.362620561
8.67222222222 32.3893986585
8.68356481481 32.4117820358
8.69571759259 32.4418517541
8.70706018519 32.3172090723
8.71921296296 32.3233221419
8.73055555556 32.3252281417
8.74189814815 32.3263512102
8.75405092593 32.3313904364
8.76539351852 32.3418010089
8.7775462963 32.348216098
8.78888888889 32.3469104963
9.03923611111 32.390490645
9.296875 32.13578072
9.56261574074 32.1571489107
9.83483796296 32.2100387661
10.1159722222 32.2015930085
10.4043981481 32.1808887812
10.7009259259 32.1624170444
11.0055555556 32.1089217159
11.3199074074 32.0572209937
11.6415509259 32.0205696607
11.974537037 31.9697220789
12.315625 31.9351991161
12.6664351852 31.8869779999
13.028587963 31.8600309837
13.3996527778 31.7891792935
13.78125 31.7270187594
14.1733796296 31.6831775563
14.577662037 31.635498537
14.993287037 31.6285814032
15.4210648148 31.5859372285
15.8609953704 31.5548553906
16.3138888889 31.5275372695
16.778125 31.4771856208
17.2561342593 31.4715162938
17.7479166667 31.6039099818
18.256712963 31.5366361235
18.7752314815 31.4738666426
19.3115740741 31.4324622177
19.8616898148 31.3821806555
20.4263888889 31.3419399701
21.0097222222 31.3239386317
21.6092592593 31.2950548594
25.7087962963 31.0976714685
26.3083333333 31.056286288
27.0577546296 31.0101546465
27.8306712963 31.0174607127
28.625462963 30.9726682702
29.5118055556 30.9536128079
30.2782407407 30.9460276485
31.1427083333 30.9269446909
32.0298611111 30.9282441759
32.9421296296 30.9020747371
33.8811342593 30.8762020569
34.8484953704 30.8773813712
35.8425925926 30.8665117294
36.8642361111 30.855206544
37.9377314815 30.8316239877
39.0274305556 30.857051676
40.1219907407 30.8224953216
41.2983796296 30.8190495048
42.4763888889 30.825469954
43.6560185185 30.8089917336
44.9158564815 30.8335703849
46.178125 30.8430522258
47.5206018519 30.8195680619
48.8646990741 30.8458508172
50.290625 30.8300340347
51.7181712963 30.850888937
53.1481481481 30.8803385748
54.6591435185 30.8560164362
56.2527777778 30.9181666918
57.8480324074 30.9153176434
59.5267361111 31.0033123774
61.2078703704 31.0171764184
62.8914351852 31.0704632733
64.7386574074 31.11259467
66.5883101852 31.1499287116
68.4420138889 31.235162787
70.3791666667 31.2817243532
72.4005787037 31.3444752856
74.50625 31.4351240774
76.6167824074 31.490075106
78.8115740741 31.5338460947
81.0104166667 31.6070945407
83.3761574074 31.7068918662
85.75 31.7865167783
88.1238425926 31.8572994505
90.6678240741 31.8595916845
93.2118055556 32.0029592174
95.9340277778 32.0303583409
98.65625 32.1288945498
101.467592593 32.2730902306
104.368055556 32.3518302187
107.365740741 32.5095835038
110.355324074 32.6497760881
113.53125 32.7239435553
116.788194444 32.8922836433
120.053240741 33.100258256
123.496527778 33.2073049977
127.028935185 33.3628831641
130.658564815 33.5670508038
134.377314815 33.7514709807
138.185185185 33.8832481953
142.179398148 34.170491398
146.181712963 34.408343586
