days "AB magnitudes"
10.0175 33.5336706196
10.0375 30.2915580609
10.0570833333 30.6245643689
10.0769444444 30.6556350203
10.0969444444 30.7494975967
10.1169444444 30.7745026401
10.1368055556 30.8206413993
10.1568055556 31.1479166822
10.1769444444 31.3199759469
10.1969444444 31.6593021125
10.2169444444 31.8935412622
10.2368055556 32.0197435107
10.2568055556 32.065979574
10.2769444444 32.2719877905
10.2969444444 32.1287689075
10.3169444444 31.9543649041
10.3369444444 31.91625907
10.3568055556 31.9446030291
10.3769444444 31.8698192421
10.3969444444 31.8927269843
10.4169444444 31.9396505124
10.4369444444 31.9982940589
10.4568055556 31.9903930915
10.4769444444 31.9291312461
10.4968055556 32.0808816727
10.5168055556 31.8143744028
10.5369444444 31.7828415325
10.5569444444 31.7610806825
10.5769444444 31.7597378796
10.5969444444 31.768409956
10.6168055556 31.7922469195
10.6368055556 31.8089808153
10.6569444444 31.8924025636
10.6768055556 31.9044704564
10.6969444444 31.8809607825
10.7169444444 31.7175625125
10.7368055556 31.7176257499
10.7568055556 31.7262878644
10.7769444444 31.7345451297
10.7969444444 31.7549734451
10.8168055556 31.7825112208
10.8370833333 31.8035126267
10.8569444444 31.8756351187
10.8769444444 31.8962045045
10.8969444444 31.9084069132
10.9169444444 31.7654033563
10.9368055556 31.7630931921
10.9569444444 31.7678944075
10.9769444444 31.7712221613
10.9969444444 31.7821669707
11.0168055556 31.7885833469
11.3486111111 31.6823346955
11.6906944444 31.7465831559
12.0426388889 31.7046243395
12.4068055556 31.7737085139
12.7795833333 31.7215668704
13.1643055556 31.7134979485
13.5615277778 31.7188947504
13.9694444444 31.6016312835
14.3916666667 31.5198083668
14.825 31.4818198029
15.2708333333 31.4537833298
15.7305555556 31.4062049455
16.2055555556 31.3604331579
16.6916666667 31.3376018156
17.1958333333 31.2582614776
17.7138888889 31.2048269257
18.2472222222 31.1858484016
18.7972222222 31.1083242029
19.3611111111 31.0808831828
19.9458333333 31.0560654435
20.5472222222 31.0024070251
21.1652777778 30.9731842041
21.8013888889 30.9592372084
22.4597222222 30.9216376665
23.1347222222 30.8699217353
23.8319444444 30.8430302799
24.55 30.7787873059
25.2888888889 30.7977159167
26.0527777778 30.7226637814
26.8375 30.7254114187
27.6458333333 30.9794881709
28.4777777778 30.9655830543
29.3375 30.9058782742
30.2194444444 30.8410126587
31.1305555556 30.7898649377
32.0680555556 30.7009092032
33.0319444444 30.7076086226
34.0277777778 30.6975024451
35.0513888889 30.6733919964
36.1111111111 30.6098429709
37.1972222222 30.6519812702
38.3152777778 30.8706115777
39.4708333333 30.817871212
40.6597222222 30.8763860999
41.8861111111 30.921039752
43.1486111111 30.9328413629
44.4444444444 31.0603145337
45.7847222222 30.9652039592
47.1638888889 31.0650558943
48.5847222222 31.1010461085
50.0486111111 31.2285729557
51.5583333333 31.1083191796
53.1125 31.2190998752
54.7069444444 31.1737944569
56.3583333333 31.1892673723
58.0555555556 31.2624003915
59.8027777778 31.2193915555
61.6055555556 31.2483908037
63.4597222222 31.4015616634
65.3833333333 31.3633391162
67.3583333333 31.4967768606
69.3972222222 31.4928883091
71.4986111111 31.552827379
73.6638888889 31.6855491803
75.8305555556 31.6331516898
78.1236111111 31.7352143966
80.4805555556 31.8512016248
82.9013888889 31.8517662292
85.3861111111 31.8718811107
87.9986111111 31.9098659042
90.6125 31.9725681266
93.3541666667 32.3072394391
96.1611111111 32.388996485
99.0958333333 32.3726496485
102.033333333 32.3752239734
105.1 32.453718503
108.293055556 32.4913402012
111.554166667 32.5210199132
115.240277778 32.4433994127
