magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
44.0 4.7002796567 10.0548711363 9.6600907984 37.9121493835 20.520512341 32.3527422479 47.9915059401 48.5618591959 15.1575952348 44.9293057106 182.762925719 23.3739613744 26.5921618518 119.21876205 23.9123632675 17.5769411037 25.013621187 13.62027376 23.998423612 31.7369474557 15.0410075218 54.9012592277 36.4536000627 10.8830601407 72.0500416341
45.0 4.49679720896 9.62121130736 9.2443879813 36.2428926592 19.6480553555 30.992513838 45.8646304551 46.4714570422 14.4939066023 42.966384247 174.709667699 22.341938549 25.4668900406 113.89073002 22.8884424498 16.8198712607 23.9299466061 13.0480399325 22.9738497021 30.3631751031 14.3885723787 52.4971843122 35.1383796993 10.4245847135 69.0383871056
46.0 4.30589821597 9.21384572728 8.85406236487 34.6799573441 18.8285712621 29.7164966158 43.872414726 44.5119208682 13.8708150779 41.1295064354 167.184155686 21.3747822035 24.4100425692 108.905977395 21.9276139425 16.1092262177 22.9150980555 12.5096733982 22.0133798522 29.0747294496 13.7764657707 50.2467287207 33.895807786 9.99357813073 66.2151546108
47.0 4.12655548891 8.83067395397 8.48706724337 33.2144839438 18.057812968 28.517802694 42.0037495374 42.672533191 13.2850687513 39.4080637633 160.141454265 20.4671562285 23.416128213 104.235947709 21.0247538153 15.4412592177 21.963341844 12.0025212259 21.1117206046 27.8646503881 13.2014082818 48.1370531793 32.7203979997 9.58785711425 63.5648061963
48.0 3.95784598731 8.46980452285 8.1415614928 31.838520472 17.331956753 27.3902406965 40.2486511851 40.9436550233 12.7337388448 37.7925441838 153.541287718 19.6142660496 22.4802027189 99.8549742215 20.1752536983 14.8125985614 21.0695315398 11.5241904536 20.2641186984 26.7266793679 12.6604509922 46.1566355001 31.6071882494 9.20545527921 61.0733814292
49.0 3.7989382622 8.12953014011 7.81588495623 30.5449127652 16.6475520201 26.3282323609 38.5981269188 39.316597837 12.2141814893 36.2743985947 147.347474325 18.8117935616 21.5978040287 95.739937418 19.3749592048 14.2202029768 20.2290370283 11.0725175916 19.4662958146 25.6551755944 12.1509359165 44.295111391 30.5516804609 8.84459738346 58.7283084049
50.0 3.64908164442 7.80830628001 7.50853723249 29.3272099995 16.0014779286 25.3267406172 37.0440588387 37.783512958 11.724004722 34.8459259372 141.527438947 18.0558410502 20.7648963485 91.86996882 18.6201168236 13.6613231131 19.4376833911 10.645542271 18.7143923792 24.6450437441 11.6704618988 42.5431373029 29.5497883901 8.50367711408 56.5182407106
51.0 3.50759690484 7.50473265879 7.2181593374 28.1795830423 15.3909058492 24.381207367 35.5791034033 36.3372957278 11.2610398992 33.5001740001 136.051791767 17.3428827052 19.9778217021 88.2261941035 17.9073279694 13.1334682097 18.6916980824 10.2414844005 18.0049190088 23.6916714145 11.2168551159 40.8922718926 28.5977922546 8.18123786171 54.4329163448
52.0 3.37386816043 7.21753714815 6.94351779835 27.0967536808 14.813266755 23.4874994919 34.196604189 34.9715022157 10.8233168592 32.2308535218 130.893963159 16.6697225683 19.2332578388 84.7915096832 17.233509103 12.6343771571 17.9876651358 9.85872430213 17.3347144299 22.7908748319 10.7881434876 39.3348732637 27.692299173 7.87595602867 52.4630352688
53.0 3.24733583887 6.94556176545 6.68349081747 26.0739330996 14.2662228195 22.6418618646 32.8905159368 33.6802766338 10.4090422771 31.0322635889 126.029886321 16.0334579538 18.5281815541 81.550387882 16.5958570187 12.1619932967 17.3224853523 9.49578538751 16.7009089016 21.938851589 10.3825344096 37.8640096296 26.8302085697 7.58662649318 50.6001528292
54.0 3.12749054546 6.68775043715 6.43705619962 25.1067682474 13.7476426056 21.8408763405 31.6553382423 32.4582879098 10.0165807501 29.8992266624 121.437720668 15.4314475403 17.8598366386 78.4887065878 15.9918185431 11.7144424131 16.69334159 9.15131900486 16.1008923299 21.1321393868 9.99839532255 36.4733814266 26.0086818379 7.31214991463 48.8365867365
55.0 3.01386770163 6.44313828181 6.20328079055 24.1912949555 13.255579334 21.081425873 30.4860575138 31.3006741165 9.6444382223 28.8270318365 117.097610137 14.8612834598 17.2257057958 75.5935999502 15.4190640127 11.2900134636 16.0976684218 8.82409114975 15.5322863979 20.3675799208 9.63423671009 35.1572532307 25.2251156658 7.05152161591 47.1653356628
56.0 2.90604284549 6.21084219893 5.9813112117 23.3238968528 12.788251799 20.3606630301 29.3780960358 30.2029936632 9.29124742306 27.8113851576 112.991471468 14.3207668225 16.6234859722 72.8533272036 14.8754639987 10.8871416598 15.5331255418 8.51297077902 14.9929201401 19.6422871875 9.28869718212 33.9103940898 24.4771185252 6.80382182104 45.5800078257
57.0 2.80362750206 5.99005258353 5.77036571161 22.5012692691 12.3440275658 19.6759823045 28.3272671603 29.1611823243 8.95575504084 26.8483660162 109.102808297 13.8078861968 16.0510666324 70.2571571505 14.3590688304 10.5043935756 14.9975744006 8.21691950884 14.4808084824 18.9536196016 8.9605303553 32.7280251015 23.7624898953 6.5682070609 44.0747581808
58.0 2.70626554509 5.78002601398 5.56972698146 21.7203874468 11.9214081421 19.0249957018 27.3297357948 28.1715153173 8.6368103995 25.9343887761 105.416547524 13.3207986457 15.5065105812 67.7952662081 13.8680905367 10.1404540099 14.4890576274 7.93498251068 13.9941333418 18.2991554066 8.6485932856 31.6057732478 23.0792018609 6.34390258868 42.6442330537
59.0 2.61362998438 5.58007878349 5.37873580582 20.9784784804 11.5190158611 18.4055111679 26.3819834828 27.2305737632 8.33335543732 25.0661689342 101.918894984 12.8578129737 14.9880369954 65.4586482317 13.4008868834 9.79411436782 14.0057808653 7.66628044728 13.5312269407 17.6766709396 8.3518362457 30.5396306462 22.4253827768 6.13019567061 41.2835212211
60.0 2.52542012219 5.38958116501 5.19678543849 20.2729964923 11.1355822512 17.8155134855 25.480777474 26.3352149594 8.04441581916 24.2406932095 98.5972078553 12.4173748958 14.4940063772 63.2390345898 12.955947231 9.4642623628 13.5460967007 7.41000231352 13.0905570444 17.0841213761 8.06929367025 29.5259185019 21.7993027341 5.92642963736 39.9881105938
61.0 2.44135903101 5.20795231517 5.02331660968 19.6016006243 10.7699377036 17.2531473176 24.6231432714 25.4825459748 7.76909303657 23.4551930461 95.4398816289 11.9980538782 14.022907182 61.1288231819 12.5318799795 9.14987287008 13.108490416 7.1653990671 12.6707138704 16.5196236355 7.80007611829 28.5612551505 21.1993606029 5.73199859835 38.7538497798
62.0 2.36119131132 5.03465573666 4.85781308423 18.9621354845 10.4210022723 16.7167021282 23.806340215 24.6699001514 7.50655737146 22.7071210932 92.43624978 11.5985314387 13.5733439121 59.1210152758 12.1274013969 8.84999978512 12.6915673306 6.93177794981 12.2703984563 15.9814411733 7.54336312351 27.642527669 20.6240724563 5.54634273504 37.5769139078
63.0 2.2846810943 4.86919522942 4.6997977019 18.3526137416 10.0877774658 16.2045987444 23.0278397224 23.8948161489 7.25604161644 21.9941302849 89.5764945368 11.2175907238 13.1440264916 57.2091591991 11.7413256608 8.56376876251 12.2940415328 6.70849741445 11.8884123032 15.4679704244 7.29839682135 26.7668666063 20.0720612096 5.36894410134 36.4537741789
64.0 2.21161025924 4.7111112711 4.54882884041 17.7712005994 9.76933891082 15.7153773579 22.2853058608 23.155019225 7.01683545936 21.3140551954 86.8515673697 10.8541072044 12.7337607682 55.3873000476 11.3725559632 8.29037072727 11.9147258291 6.49496258388 11.523648136 14.9777286954 7.06447625752 25.9316234466 19.5420473268 5.19932286902 35.381170688
65.0 2.14177683934 4.55997777499 4.40449725009 17.2161999236 9.46482978097 15.2476867922 21.5765779691 22.4484044799 6.78828045271 20.6648953921 84.2531180123 10.5070403553 12.3414400062 53.6499346893 11.0200765497 8.02905606558 11.5525227625 6.29062117882 11.1750816451 14.5093433304 6.84095229534 25.1343504731 19.0328404723 5.03703396453 34.3560881194
66.0 2.07499359354 4.41539918083 4.26642321574 16.6860418228 9.17345490195 14.8002748845 20.8996550849 21.7730218335 6.5697654985 20.044800544 81.7734309856 10.1754262009 11.9660372532 51.9919714379 10.6829455834 7.77912941436 11.2064165729 6.09495985928 10.8417640913 14.0615419989 6.6272230506 24.3727827436 18.5433319961 4.88166405101 33.3757339728
67.0 2.01108672463 4.27700783957 4.13425400745 16.1792715097 8.89447545284 14.3719798517 20.2526819662 21.1270625343 6.36072278894 19.4520570781 79.4053687359 9.85837062414 11.6065984787 50.4086938512 10.3602887344 7.53994497975 10.8754659862 5.90750093187 10.5228156721 13.6331439745 6.42272979217 23.644821929 18.0724881585 4.73282881503 32.4375190238
68.0 1.94989472673 4.14446165848 4.00766158684 15.6945392964 8.6272041958 13.9617225254 19.6339365221 20.5088470216 6.16062415057 18.8850762008 77.1423206105 9.55504335195 11.2622363968 48.8957281797 10.0512934146 7.31090232356 10.5587977376 5.72779938134 10.2174195608 13.2230522898 6.22695325432 22.9485217964 17.6193440117 4.59017052336 31.5390397591
69.0 1.89126734732 4.01744197711 3.88634053984 15.230591591 8.37100117421 13.568499359 19.0418184936 19.9168139894 5.96897774648 18.3423831286 74.9781569991 9.26467253807 10.9321248952 47.4490140521 9.75520358064 7.09144256482 10.2556007433 5.55544019005 9.92481654143 12.8302466681 6.03941031408 22.2820751489 17.182997865 4.45335581886 30.6780625621
70.0 1.83506465098 3.8956516483 3.77000621041 14.786262784 8.12526982712 13.1913761185 18.4748392431 19.3495105169 5.78532509663 17.8226073887 72.9071880527 8.98653987753 10.6154940029 46.0647780362 9.47131504496 6.88104494988 9.96512084857 5.39003591354 9.64430017168 12.4537771454 5.8596509926 21.6438020575 16.7626062706 4.32207372927 29.8525094508
71.0 1.78115617337 3.77881330193 3.65839301314 14.3604679245 7.88945347418 12.8294821818 17.9316125297 18.8055831492 5.60923838162 17.3244740711 70.9241264662 8.71997619309 10.3116253382 44.7395097574 9.19897123593 6.67922375073 9.68665608668 5.23122448432 9.37521241539 12.0927583046 5.68725574472 21.0321392399 16.3573794739 4.19603386518 29.0604451971
72.0 1.72942015573 3.66666777147 3.5512529053 13.9521960992 7.66303213107 12.4820053804 17.4108461649 18.2837698234 5.44031799923 16.8467959253 69.0240538749 8.46435744211 10.0198479841 43.4699402967 8.9375593601 6.48552545566 9.41955239344 5.07866721947 9.11693969311 11.7463640575 5.52183300541 20.4456304607 15.9665772798 4.0749647869 28.300065676
73.0 1.67974285123 3.55897266602 3.448354001 13.5605044385 7.44551962005 12.1481873249 16.9113344506 17.7828925507 5.27819034678 16.3884662112 67.2023904701 8.21910109866 9.73953474639 42.2530226241 8.68650692253 6.29952622127 9.16319972754 4.93204701053 8.86890930519 11.4138229148 5.36301696531 19.8829178423 15.5895052905 3.95861252224 27.5696873118
74.0 1.6320178953 3.4555010726 3.34947931271 13.1845126824 7.23646094468 11.827319163 16.4319513193 17.3018507741 5.12250580572 15.9484522219 65.454867488 7.98366287087 9.47009875357 41.0859138505 8.44527856754 6.12082955802 8.91702855333 4.79106667653 8.63058618777 11.0944136915 5.2104655513 19.3427339884 15.2255114779 3.84673921921 26.8677375047
75.0 1.58614573354 3.35604037509 3.25442560666 12.8233982474 7.03542990112 11.5187377238 15.9716441017 16.8396153317 4.97293690736 15.525789407 63.7775022645 7.75753371839 9.21099036361 39.9659591094 8.21337320645 5.94906422519 8.68050664779 4.65544746366 8.40146996658 10.787461604 5.06385859057 18.823894835 14.873983056 3.73912191976 26.1927459354
76.0 1.54203310097 3.26039117799 3.16300236043 12.4763917413 6.84202690198 11.2218220109 15.529427856 16.3952229624 4.82917666143 15.1195760346 62.1665755877 7.5402371388 8.96169434576 38.8906768983 7.99032140266 5.78388231367 8.45313619804 4.5249276764 8.18109227761 10.4923347174 4.92289613928 18.3252931521 14.5343436232 3.63555144211 25.5433366561
77.0 1.49959254753 3.16836632432 3.07503081242 12.1427728808 6.65587699111 10.9359900055 15.1043802041 15.9677712999 4.6909370309 14.7289683347 60.6186111098 7.33132669569 8.72172730987 37.8577457324 7.77568298803 5.62495749755 8.23445115931 4.39926142731 7.96901432721 10.2084407071 4.78729695908 17.8458926302 14.2060505485 3.53583136083 24.9182208874
78.0 1.4587420052 3.07978999836 2.99034309393 11.8218667713 6.47662803034 10.6606957508 14.6956366204 15.5564143049 4.55794753853 14.3531760766 59.1303566072 7.13038376382 8.49063535845 36.8649919781 7.56904488724 5.47198343772 8.02401484715 4.27821749342 7.76482466745 9.93522390451 4.65679712662 17.3847224915 13.888592577 3.43977707479 24.3161904511
79.0 1.41940439242 2.99449690487 2.90878143574 11.5130405113 6.30394904119 10.3954266893 14.3023861312 15.1603580933 4.42995399239 13.9914585349 57.6987669025 6.93701546993 8.26799193962 35.9103787478 7.37001912963 5.32467232235 7.82141774025 4.16157826917 7.56813716524 9.67216259694 4.53114876297 16.9408725735 13.5814876347 3.34721495446 23.7361117731
