magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
12.0 64.0157321745 127.316689762 125.760298663 533.449426866 254.474515117 407.670860713 646.404158058 613.163620168 192.56332672 645.822358833 2634.45024677 317.825144029 323.915371391 1595.17294157 306.212267631 222.586350448 342.68412864 158.135175424 323.954230214 414.204649203 198.744425966 767.034931729 319.931313626 132.967786994 914.528136673
13.0 54.2632602915 108.69607003 106.861867816 453.686773497 217.535019079 348.517998499 552.127958761 526.998968819 164.764794879 548.162423034 2253.45818116 270.270821951 277.413720434 1377.77088501 261.498564221 190.127965319 292.112193521 135.693548388 275.440789226 353.537240336 169.23387682 653.449018052 278.826006215 113.454360259 783.930256165
14.0 46.6511006705 94.0556394982 92.0858656817 390.768160872 188.397658593 301.660730412 477.275523215 458.040538036 142.803722904 471.239668802 1948.29709085 232.85523108 240.601404939 1201.41860078 226.207263947 164.523576238 252.095027543 117.967134754 237.296626171 305.609169053 146.036027006 563.536443546 245.832555441 98.143308487 679.846546059
15.0 40.5868267575 82.3120505854 80.2935936694 340.235036058 164.968341875 263.872208212 416.815103947 401.956523373 125.118070095 409.555609502 1700.27470264 202.85644739 210.914167902 1056.45089952 197.823187678 143.936693527 219.869494365 103.686885842 206.735447891 267.041789523 127.443067397 491.121249602 218.874362192 85.8831631332 595.509615631
16.0 35.6708273489 72.7305101096 70.7168630306 299.016417208 145.817346828 232.925072795 367.252042207 355.704129606 110.640758918 359.322370752 1496.09385606 178.413058341 186.590439296 935.881960788 174.624038974 127.112261853 193.523620821 91.9886914982 181.851547613 235.513671402 112.29198801 431.921768401 196.509822574 75.8949790959 526.188552789
17.0 31.6254660713 64.797796984 62.821787705 264.940460452 129.940487902 207.240537157 326.096394481 317.093754873 98.6217813878 317.861444242 1326.09189932 158.216406291 166.38635188 834.561823281 155.397216349 113.168084033 171.699804722 82.2668157494 161.305190468 209.385837187 99.7679279331 382.893119856 177.710875781 67.6359889889 468.493969281
18.0 28.2528628105 58.1462533071 56.2276667825 236.435581463 116.614967984 185.673481312 291.534242725 284.516255155 88.5208555779 283.235279708 1183.11440402 141.32413393 149.40244829 748.627096617 139.268189488 101.468764881 153.412201947 74.0858510392 144.131826946 187.47356039 89.2857358422 341.821495667 161.727106486 60.7182077932 419.945130106
19.0 25.408806655 52.5066186968 50.6568851392 212.341470811 105.309282327 167.37642576 262.218168246 256.766991112 79.940335811 254.014107952 1061.77517137 127.043290218 134.97465353 675.134190974 125.592850064 91.5468316707 137.930694953 67.1259007768 129.622402905 168.902644403 80.4160913326 307.065740292 147.999504593 54.8580480506 378.69191002
20.0 22.9861209392 47.677830398 45.9029754112 191.786119785 95.625163756 151.710912296 237.129899146 232.929243855 72.5819773107 229.124107792 957.958414401 114.854825373 122.603610386 611.808910413 113.887934212 83.0518559391 124.705062403 61.147370436 117.246012889 153.016203574 72.8379920585 277.388114326 136.104111981 49.8441310565 343.331318495
21.0 20.9037579622 43.5071463632 41.8096830974 174.103749713 87.2591579048 138.188283154 215.48802033 212.29512393 66.2183131855 207.746032087 868.476727581 104.363521326 111.907664858 556.872060324 103.784849289 75.7167494318 113.314174928 55.9677258572 106.598594296 139.312612597 66.3073648891 251.840708925 125.71423769 45.5161446607 312.783507167
22.0 19.0994724661 39.8767396285 38.2569016838 158.778794106 79.9765795262 126.429202017 196.684586086 194.310776631 60.6732476732 189.245998674 790.831604507 95.264005827 102.590851819 508.915804182 94.9983064673 69.3349027901 103.431197291 51.4457749627 97.3680968819 127.40324155 60.6358292537 229.687527934 116.574537525 41.7506115931 286.206176966
23.0 17.5247906405 36.6944583234 35.1510133965 145.406886416 73.5934822192 116.135421164 180.240720186 178.537698225 55.8086150619 173.127288649 723.042869922 87.3171981351 94.4206383038 466.814573341 87.3045614087 63.7443480707 94.7992778499 47.470805382 89.3103420401 116.983069638 55.6760203326 210.349981538 108.482865969 38.4510975684 262.934356983
24.0 16.1414869719 33.8873313907 32.4181235244 133.667194591 67.9639359784 107.069728959 165.774960992 164.624958431 51.5146908627 158.996167012 663.525298054 80.3336759662 87.2121594637 429.659924245 80.5260338533 58.8165771853 87.2142594515 43.9549309095 82.2319764897 107.809872202 51.3112502616 193.368079125 101.277334642 35.5413405298 242.437300512
25.0 14.9190729509 31.3969230448 29.9992364782 123.302478184 62.970894385 99.0414715792 152.980328984 152.288944948 47.7033765961 146.537249037 610.998093916 74.1617295792 80.8168636617 396.712263229 74.5202500951 54.4485112373 80.5121839328 40.8276037484 75.9782310942 99.6892314624 47.448098516 178.372354964 94.8269294107 32.9603434411 224.287148976
26.0 13.8329780557 29.1759562195 27.8467604138 114.104496652 58.5195355755 91.8959422274 141.607469667 141.298384659 44.3032277019 135.495481807 564.41762007 68.6786494018 75.1142075676 367.364629072 69.1717699911 50.5566425834 74.560127722 38.031616786 70.4239948317 92.4635764378 44.011017856 165.063261155 89.0246044742 30.658812745 208.135825766
27.0 12.8632127631 27.1858224276 25.9219370603 105.903186818 54.5323374209 85.5064980627 131.452096496 131.463124035 41.2557740588 125.662785107 522.92680159 63.784282315 70.0054967885 341.115212727 64.38620962 47.0727008681 69.2493898519 35.5201489683 65.4672146519 86.0040572842 40.9383511759 153.195839524 83.7821293537 28.5965353983 193.69777626
28.0 11.9933726197 25.3947207574 24.1929263134 98.5585352 50.9453875981 79.7686300655 122.345522197 122.625625832 38.5127613404 116.868023289 485.81665499 59.3962043343 65.409259106 317.546287676 60.0857583467 43.9404047556 64.4903659392 33.2545525752 61.023952379 80.2044442014 38.1793515835 142.568180416 79.0261952476 26.740421135 180.736920475
29.0 11.2098872002 23.776249978 22.6333610888 91.9544037775 47.7055856817 74.5954505069 114.147438349 114.654454244 36.0340578541 108.969391165 452.496737675 55.4460613402 61.2577279927 296.307898527 56.2057767387 41.1129982422 60.208646976 31.202675897 57.0246388809 74.9764927768 35.6919261514 133.012634781 74.6954388314 25.0630231978 169.056681447
30.0 10.501447296 22.3083313951 21.221244534 85.9937897628 44.7684981319 69.9142225697 106.740352039 107.439233247 33.7860487123 101.848571561 422.4722348 51.8767649165 57.4941409352 277.105119375 52.6921864776 38.5513614369 56.3420191001 29.3375774856 53.4112045792 70.2463852595 33.4409086234 124.389053029 70.7381429939 23.5414078941 158.492286627
31.0 9.85856344294 20.9723761519 19.9380996205 80.5951504797 42.0966970014 65.6636651399 100.025257974 100.886708602 31.7403912528 95.4062083288 395.326036367 48.6403217568 54.0706429135 259.688017107 49.4994476332 36.2225470946 52.8381338289 27.6365303461 50.1348591205 65.9519706813 31.3967234945 116.57953303 67.1104429724 22.1562816483 148.904768045
32.0 9.27322236134 19.7526352769 18.7683069533 75.6895279631 39.6584610795 61.7918404783 93.9182415465 94.9176452406 29.8730412839 89.5583666652 370.704602699 45.6961377483 50.9466443304 243.843683418 46.588976414 34.0986362456 49.6526825937 26.0802432746 47.1543572852 62.0406046639 29.5343429576 109.484303831 63.7749139635 20.8913103411 140.176245348
33.0 8.73861717332 18.6356878144 17.6985844612 71.2182801089 37.4267514536 58.2544846313 88.3477903754 89.4643630637 28.1634845017 84.2337419466 348.306732016 43.0096813802 48.0875237435 229.389862765 43.9278966822 32.1558354873 46.7479543894 24.6522465575 44.4346328696 58.467444032 27.8324653108 103.018472569 60.6994496036 19.7325837832 132.20618709
34.0 8.24893376798 17.6100343294 16.717575116 67.1312762078 35.3783968761 55.0136773087 83.2526500096 84.4687650136 26.5941248645 79.3714413578 327.874570062 40.5514217873 45.4635947247 216.169821532 41.4880468193 30.3737590795 44.0916871894 23.3384033102 41.9457137292 55.1940896544 26.2728624733 97.1094335312 57.8563643411 18.6681908328 124.908424758
35.0 7.79918029776 16.6657715737 15.8155176728 63.3854511536 33.4934410013 52.0367743455 78.5801012076 79.8807479286 25.1497941358 74.9192077114 309.186365693 38.2959785935 43.0492768622 204.048189943 39.2451837159 28.7348536465 41.6561465817 22.126517741 39.6618535838 52.1874982949 24.8398578147 91.6947895277 55.2216696677 17.6878796483 118.208750906
36.0 7.38505009605 15.7943302054 14.9839817744 59.9436389672 31.7546155737 49.2955449521 74.2845664668 75.6569133814 23.8173557682 70.8319874356 292.050596252 36.2214364748 40.8224258711 192.907571783 37.1783402226 27.2239338599 39.417381586 21.006018837 37.560832345 49.4191040113 23.5199052605 86.7206728704 52.7744864787 16.7827840205 112.042974194
37.0 7.00281070367 14.9882618926 14.2156533622 56.7736255211 30.1469124023 46.7654699171 70.3264756524 71.759515355 22.5853828266 67.0707685078 276.301175222 34.3087888397 38.7637886859 182.645764292 35.269303017 25.8278051782 37.3546196943 19.9677032096 35.6233884958 46.864104063 22.3012477392 82.1403804181 50.4965648438 15.9452014133 106.355334457
38.0 6.64921344868 14.2410653912 13.5041597106 53.8473745406 28.6572333973 44.4251672305 66.6713369804 68.1555962025 21.4438944551 63.6016316541 261.793520651 32.5414834743 36.8565574558 173.17346604 33.5021856585 24.5349553868 35.4497720951 19.0035246999 33.832755712 44.5008749219 21.1736382545 77.9132572242 48.3718891507 15.1684117774 101.097203496
39.0 6.32141932287 13.5470436004 12.8439258957 51.1403915169 27.2741027274 42.255919271 63.2889718531 64.8162732715 20.384138962 60.3949711893 248.401312504 30.9050492689 35.0860023493 164.412377445 31.8630774163 23.335300894 33.68702669 18.1064212046 32.174282348 42.3104918868 20.1281107365 74.0037782958 46.3863515669 14.4465287461 96.2260141087
40.0 6.01693786782 12.9011854088 12.2300563713 48.6311980967 25.9874287401 40.2412814739 60.1528812617 61.7161468393 19.3984142732 57.424851665 236.013804667 29.3867878493 33.4391675683 156.293619001 30.3397528129 22.2199768941 32.0525115109 17.270171328 30.6351172268 40.27633174 19.1567907283 70.3807892355 44.5274805289 13.7743767235 91.7043725881
41.0 5.73357651302 12.2990675036 11.6582367289 46.3008955113 24.7883059979 38.3667567635 57.2397184714 58.8328062941 18.479918529 54.6684739067 224.533586026 27.9755174838 31.9046183741 148.756408011 28.9214301211 21.1811628939 30.5340149321 16.4892750887 29.2039488132 38.3837423752 18.2527381481 67.0168750681 42.784213822 13.1473888097 87.499319561
42.0 5.46939836253 11.7367723552 11.1246517815 44.1328001822 23.6688498429 36.6195233744 54.528848045 56.1464163247 17.6226251389 52.1057296655 213.87470708 26.661359343 30.472229523 141.746946713 27.5985695631 20.2119369164 29.1207519638 15.7588541402 27.87078762 36.6197667527 17.4098160346 63.8878330779 41.146708004 12.5615215947 83.5817114575
43.0 5.22268684974 11.2108193805 10.6259169246 42.1121381552 22.6220574884 34.9882062505 52.0019753879 53.6393686096 16.8211777948 49.7188284523 203.961105609 25.4355582666 29.1330075022 135.217484126 26.362703889 19.3061530911 27.803168138 15.074567913 26.6267838242 34.9729111666 16.6225804581 60.9722304962 39.6061776114 12.0131836888 79.9257005799
44.0 4.99191600602 10.7181069032 10.1590203586 40.2257877342 21.6416908564 33.4626841999 49.6428341838 51.2959873951 16.0708018561 47.4919834708 194.725278178 24.2903317896 27.8789405002 129.125521327 25.2062955015 18.4583384157 26.5727742182 14.4325428167 25.464073707 33.4329498466 15.8861877662 58.2510317635 38.1547589007 11.4991754979 76.5082961818
45.0 4.77572534169 10.2558630049 9.72127423717 38.4620617992 20.7221773335 32.0339265307 47.4369215897 49.1022796211 15.3672292338 45.4111461804 186.107154673 23.2187424314 26.7028712502 123.433135683 24.122615454 17.6636053142 25.422006309 13.8293122099 24.3756498117 31.9907595002 15.1963160976 55.7072831188 36.7853938976 11.0166382525 73.30899242
46.0 4.57289853522 9.8216037317 9.31027319241 36.8105229534 19.8585253612 30.6938541101 45.3712730078 47.0457220392 14.706634457 43.463781059 178.053141255 22.214589225 25.5983888231 118.106404132 23.1056405597 16.9175772748 24.3441069923 13.2617652903 23.3552507104 30.6381786456 14.5490986976 53.3258446452 35.4917313379 10.5630106896 70.3094517663
47.0 4.38234528141 9.41309741708 8.92385898165 35.2618259492 19.0462523653 29.4352207458 43.4342698046 45.1150791813 14.0855800477 41.6386737487 170.515303596 21.2723152305 24.5597361943 113.114909308 22.1499655607 16.2163253631 23.3330239473 12.7271034099 22.3972670547 29.3678875601 13.9410670383 51.0931617722 34.2680417198 10.1359920911 67.4932346094
48.0 4.20308577151 9.02833411035 8.56009023815 33.8075828781 18.2813229914 28.2515115512 41.6154745678 43.3002471628 13.5009696747 39.9257670411 163.450667434 20.3869283873 23.5817309956 108.431315201 21.2507278792 15.5563138224 22.3833231704 12.2228025961 21.4966612097 28.1733054502 13.369102124 48.9970697251 33.1091441936 9.73351062885 64.84556749
49.0 4.03423737589 8.66549928689 8.21721649541 32.4402474349 17.5600959865 27.1368555589 39.905489477 41.5921192051 12.9500078369 38.3160201732 156.820617638 19.5539335429 22.6596973337 104.031001396 20.4035429208 14.934353295 21.4901144367 11.7465812845 20.6488982652 27.0485020641 12.8303926529 47.0266255933 32.0103434239 9.35369615471 62.3531437768
50.0 3.87500317696 8.32295116291 7.89365580417 31.1530152273 16.8792783618 26.0859503395 38.2958341463 39.9824694866 12.430165051 36.8012877191 150.590380252 18.7692738833 21.789406934 99.8917468599 19.6044482627 14.3475604604 20.6489870641 11.2963724421 19.8498866133 25.9881214655 12.3223989498 45.171963644 30.9673748846 8.99485673272 60.0039516858
51.0 3.72466206272 7.99920105647 7.58797538125 29.9397376318 16.2358857105 25.0939967667 36.7788399314 38.4638525155 11.9391476923 35.3742150161 144.72857474 18.029280302 20.9670281726 95.993455751 18.8498553536 13.7933230999 19.8559543816 10.8702994063 19.0959266008 24.9873160844 11.8428217723 43.4241702694 29.9763573116 8.65545833085 57.7871254304
52.0 3.58256014156 7.69289633258 7.298874827 28.794847129 15.6272077484 24.1566423947 35.3475582098 37.0295156951 11.4748717892 34.0281475915 139.206825759 17.3306274964 20.1890818034 92.3179190062 18.1365075841 13.2692697628 19.1074055763 10.4666548797 18.3836660221 24.0416894857 11.3895752477 41.7751755777 29.0337512517 8.33410719214 55.6928160093
53.0 3.44810327937 7.40280554787 7.02517152593 27.7132923983 15.0507783004 23.2699321663 33.9956805553 35.6733231353 11.0354401828 32.7570524849 133.999425629 16.6702957867 19.4524023888 88.8486064789 17.4614437814 12.7732433514 18.4000638184 10.0838826129 17.7100614269 23.1472465573 10.9607633245 40.2176591393 28.1363228219 8.02953448559 53.7120787195
54.0 3.32075059352 7.12780547401 6.76578790997 26.6904817387 14.5043490862 22.4302653825 32.7174690745 34.3896890857 10.6191225655 31.555449713 129.083040086 16.0455378145 18.7541046044 85.5704852393 16.8219663354 12.3032780526 17.7309497431 9.72056138636 17.0723443876 22.3003500338 10.5546592228 38.7449678134 27.2811119372 7.74058290304 51.8367749602
55.0 3.2000087652 6.866869731 6.51974031554 25.7222336144 13.9858667603 21.6343580386 31.5076954501 33.1735196229 10.2243379869 30.4183524061 124.436451093 15.4538494215 18.0915537217 82.4698603494 16.2156132944 11.8575791379 17.0973495192 9.37539096481 16.4679920096 21.4976824473 10.1696874533 37.351043914 26.4654043812 7.46619492315 50.0594862881
56.0 3.08542705372 6.61905880425 6.28612920893 24.8047333147 13.4934527511 20.8792097719 30.3615874651 32.0201614398 9.84963948286 29.3412143836 120.040331496 14.8929441144 17.4623396856 79.5342349959 15.6401338712 11.4345052283 16.4967868566 9.04717974758 15.8947010846 20.7362127421 9.80440804155 36.0303622526 25.6867071919 7.20540250747 48.373439002
57.0 2.97659291515 6.38351125463 6.06413059002 23.9344948791 13.0253855122 20.1620747838 29.2747819769 30.9253567648 9.49370053506 28.3198841301 115.877047102 14.3607306197 16.8642542893 76.7521873436 15.0934668896 11.0325526845 15.9269984053 8.73483388392 15.3503653782 20.0131669073 9.45750265286 34.7778748259 24.9427269165 6.95731803088 46.772437807
58.0 2.87312814223 6.15943596009 5.85298841347 23.108327567 12.5800848596 19.4804361984 28.2432834643 29.8852035834 9.15530311556 27.3505642922 111.930482438 13.855293106 16.2952710312 74.1132618663 14.5737217723 10.6503418345 15.3859120843 8.43734765548 14.8330556241 19.3260020827 9.12776235861 33.588962102 24.2313503554 6.72112627876 45.2508073271
59.0 2.77468545561 5.94610525157 5.65200789111 22.3233062598 12.1560981184 18.831983399 27.2634274039 28.8961204606 8.83332710546 26.4297759506 108.185887019 13.3748737163 15.7535272947 71.6078732478 14.0791617315 10.2866047938 14.8716279466 8.15379495871 14.3410018608 18.6723836743 8.81407682457 32.4593900218 23.5506274712 6.4960773687 43.8033404208
60.0 2.68094548667 5.74284882631 5.46054955948 21.5767452788 11.7520878408 18.2145919519 26.3318478424 27.9548153651 8.52674090905 25.5543270359 104.629739413 12.9178571059 15.2373085507 69.2272212196 13.6081888739 9.94017466998 14.3824012467 7.88332174436 13.872577802 18.0501650839 8.51542473455 31.3852719587 22.898756186 6.28148047564 42.4252524081
61.0 2.59161410104 5.54904833889 5.27802401349 20.8661751717 11.3668208944 17.6263057845 25.4454486235 27.0582579817 8.23459311044 24.7212843449 101.249626802 12.4827567259 14.7450343209 66.9632149399 13.1593309733 9.60997597396 13.9166274246 7.625139292 13.426286975 17.4573697158 8.23086528955 30.3630349945 22.2740688308 6.07669825706 41.1121404477
62.0 2.50642001929 5.36413258422 5.10388722145 20.1893220904 10.9991587487 17.0653213321 24.6013778042 26.203655072 7.95600504142 23.9279486963 98.0341380424 12.0682026296 14.275245681 64.8084057132 12.7312297001 9.29501608456 13.4728287623 7.37851821477 13.0007504032 16.892174972 7.95953064596 29.3893899598 21.6750200418 5.88114188952 39.8599474116
63.0 2.42511269741 5.18757319906 4.93763634876 19.5440894333 10.6480488082 16.5299734069 23.7970048638 25.3884285058 7.69016414778 23.1718328294 94.9727685432 11.6729306116 13.8265941125 62.7559270179 12.322630126 8.99437763609 13.0496425023 7.14278310423 12.5946956372 16.3528979874 7.70061917531 28.4613047648 21.1001759277 5.69426664059 38.6649296948
64.0 2.34746043496 5.01888081872 4.77880602759 18.9285414716 10.3125166672 16.0187225792 23.0299003602 24.6101956364 7.43631805676 22.4506417042 92.0558354829 11.2957725141 13.3978315377 60.7994409506 11.9323713468 8.70721171547 12.6458102474 6.91730773772 12.2069469675 15.8379828908 7.45338944464 27.5759806144 20.5482043571 5.51556791042 37.5236284777
65.0 2.27324868328 4.85760163423 4.62696501851 18.3408887183 9.9916591727 15.5301438864 22.2978177382 23.8667517373 7.19376926173 21.7622549085 89.2744021117 10.9356475591 12.9878013965 58.9330903148 11.5593780903 8.43273177166 12.2601684876 6.701510781 11.8364166768 15.3459894079 7.21715483019 26.7308307551 20.0178662339 5.3445776866 36.4328440235
66.0 2.20227852964 4.70331430253 4.48171321745 17.77947483 9.68463820208 15.0629167138 21.598677033 23.1560542575 6.96187035111 21.1047109187 86.6202100421 10.5915545837 12.595430641 57.1514556871 11.2026531899 8.17020815269 11.891640116 6.49485192795 11.4820972048 14.8755826463 6.99127868905 25.923461451 19.508007645 5.18086136313 35.3896126485
67.0 2.13436533669 4.55562716872 4.34267896737 17.2427648608 9.39067506992 14.6158157074 20.9305502451 22.4762086808 6.74001971846 20.4761929944 84.0856185819 10.2625650729 12.2197225416 55.4495168788 10.8612708248 7.91896319716 11.53922682 6.29682842686 11.1430541195 14.4255239231 6.77517002325 25.1516549239 19.0175527829 5.02401488111 34.3911860521
68.0 2.06933751922 4.41417576433 4.20951663946 16.7293347106 9.1090454934 14.1877026021 20.2916481953 21.825455807 6.52765769855 19.8750165139 81.6635502865 9.94781689568 11.8597502107 53.8226182878 10.5343704367 7.67836681628 11.2020022446 6.10697194912 10.8184198007 13.9946625156 6.56827957943 24.413354031 18.5454975546 4.87366215409 33.4350127338
69.0 2.00703544235 4.27862055072 4.08190445316 16.2378616305 8.83907505219 13.7775188593 19.6803086885 21.2021602918 6.32426308146 19.2996175868 79.347442014 9.64650866558 11.5146507634 52.2664376979 10.2211512477 7.44783251109 10.8791058389 5.92484576209 10.507387754 13.5819282301 6.37009633444 23.7066484778 18.090903802 4.72945274595 32.5187212587
70.0 1.94731042767 4.14864488006 3.95954250832 15.7671156667 8.58013508803 13.3842790237 19.0949858407 20.6048003058 6.12934996283 18.7485427963 77.1312008583 9.35789465473 11.1836200437 50.7769581422 9.92086731094 7.22681377602 10.5697373104 5.75004217229 10.2092074837 13.1863246961 6.18014432377 23.0297623949 17.6528940657 4.59105977309 31.6401051646
71.0 1.89002385524 4.02395315028 3.84215100591 15.3159519361 8.3316389955 13.0070647205 18.5342404396 20.031958189 5.9424648932 18.2204399468 75.0091644137 9.08128019986 10.8659078548 49.3504424894 9.63282303643 7.01480084643 10.2731516172 5.58218020971 9.92317986408 12.8069233063 5.99797977463 22.3810431259 17.230646836 4.4581780063 30.7971093281
72.0 1.83504635091 3.90426913275 3.72946863688 14.8833036451 8.09303886179 12.6450192219 17.9967312257 19.4823119921 5.76318429454 17.7140497038 72.9760648912 8.81601754651 10.560813638 47.9834104588 9.35636913907 6.81131775279 9.98865444082 5.42090352723 9.64865295162 12.4428577322 5.82318851082 21.7589510924 16.8233922375 4.33052215072 29.9878176315
73.0 1.7822570499 3.78933445458 3.62125112106 14.468175768 7.86382241803 12.2973425233 17.4812069953 18.9546278108 5.5911121152 17.2281980299 71.0269966678 8.56150208431 10.2676825532 46.6726178021 9.09089896486 6.61591964872 9.71559808714 5.26587849238 9.3850181933 12.0933189531 5.65538359987 21.1620506203 16.4304081029 4.20782528479 29.2104417889
74.0 1.73154292838 3.67890721907 3.51726988024 14.0696393166 7.64351026951 11.9632868732 16.986499437 18.4477528272 5.42587769852 16.7617893316 69.1573868995 8.31716893136 9.98590191774 45.415037421 8.83584515468 6.4281903839 9.45337776897 5.11679245143 9.1317069867 11.757550744 5.49420321703 20.5890016238 16.0510163966 4.08983744162 28.4633112097
75.0 1.68279819603 3.57276075013 3.41731083137 13.6868261378 7.43165337572 11.6421527116 16.5115166251 17.9606089865 5.26713384293 16.3138002401 67.3629688706 8.08248983138 9.71489796764 44.2078422208 8.59067661054 6.24774029657 9.20142823111 4.97335214808 8.88818755589 11.4348455745 5.33930870336 20.0385520567 15.6845799511 3.97632431786 27.7448637897
76.0 1.63592374316 3.47068244786 3.32117328762 13.318924184 7.2278307547 11.3332849728 16.0552371021 17.4921872424 5.11455503387 15.8832739619 65.6397577953 7.85697033093 9.4541329066 43.0483895169 8.35489573331 6.07420420286 8.95922068163 4.83528228105 8.65396210987 11.1245408766 5.19038279785 19.5095310515 15.3304994863 3.86706609703 27.0536375341
77.0 1.59082663694 3.37247274436 3.22866895627 12.9651732079 7.03164738892 11.0360697168 15.6167044903 17.0415423135 4.9678358305 15.4693151383 63.9840288152 7.64014720835 9.20310221513 41.9342068388 8.12803590426 5.90723956322 8.72625999819 4.70232418661 8.42856425485 10.8260156433 5.04712802598 19.0008426748 14.988210883 3.76185637589 26.3882629282
78.0 1.54741966169 3.27794414939 3.13962102371 12.6248608389 6.8427323127 10.7499310555 15.1950225772 16.6077878996 4.8266893915 15.0710851632 62.3922969703 7.4315861287 8.96133219291 40.8629789887 7.90965918613 5.74652480808 8.50208218145 4.57423463387 8.21155663456 10.5386873255 4.90926522895 18.5114602368 14.6571826861 3.66050118338 25.7474559793
