days "AB magnitudes"
5.00875 40.4643582516
5.01875 30.6981091802
5.02854166667 31.5178158329
5.03847222222 30.9817666996
5.04847222222 31.0878156498
5.05847222222 31.1805601814
5.06840277778 31.2384094054
5.07840277778 31.2841702886
5.08847222222 31.3325921022
5.09847222222 31.4867109263
5.10847222222 31.5198338361
5.11840277778 31.5228521973
5.12840277778 31.5733333624
5.13847222222 31.6987194213
5.14847222222 31.7977784873
5.15847222222 31.8822163224
5.16847222222 31.9239434347
5.17840277778 31.946165938
5.18847222222 31.9456453217
5.19847222222 31.9006961364
5.20847222222 31.8476210484
5.21847222222 31.914844945
5.22840277778 31.9589481093
5.23847222222 32.0009882215
5.24840277778 32.0315487927
5.25840277778 32.1085136795
5.26847222222 32.0890085883
5.27847222222 32.0633164243
5.28847222222 32.0419840749
5.29847222222 32.0323706537
5.30840277778 32.0251621204
5.31840277778 32.0312331317
5.32847222222 32.0344380173
5.33840277778 32.0394166423
5.34847222222 32.0447943266
5.35847222222 32.0664887122
5.36840277778 32.0756749932
5.37840277778 32.0866523822
5.38847222222 32.0801208315
5.39847222222 32.0805476538
5.40840277778 32.0725200342
5.41854166667 32.069488545
5.42847222222 32.0123182769
5.43847222222 32.0155766393
5.44847222222 32.0237050743
5.45847222222 32.0357172264
5.46840277778 32.0427893331
5.47847222222 32.0552275011
5.48847222222 32.0651709683
5.49847222222 32.0706673849
5.50840277778 32.0764447206
5.67430555556 31.9805828923
5.84534722222 31.9568627625
6.02131944444 31.8474780181
6.20340277778 31.9022752336
6.38979166667 31.9142066317
6.58215277778 31.8620094697
6.78076388889 31.7733513032
6.98472222222 31.7576664251
7.19583333333 31.6986479736
7.4125 31.6366677486
7.63541666667 31.5600080793
7.86527777778 31.504443522
8.10277777778 31.4667661701
8.34583333333 31.4222644157
8.59791666667 31.4079922657
8.85694444444 31.3493698648
9.12361111111 31.2800753222
9.39861111111 31.2624924835
9.68055555556 31.2027939217
9.97291666667 31.17700396
10.2736111111 31.1232828318
10.5826388889 31.0927975222
10.9006944444 31.0376422934
11.2298611111 31.0193223635
11.5673611111 30.9889019404
11.9159722222 30.9441429428
12.275 30.8834898839
12.6444444444 30.8730008916
13.0263888889 30.8173667444
13.41875 30.8222887219
13.8229166667 30.9505231082
14.2388888889 30.9023795939
14.66875 30.8323885025
15.1097222222 30.7967471355
15.5652777778 30.7572982138
16.0340277778 30.7207833731
16.5159722222 30.7057456507
17.0138888889 30.6606207631
17.5256944444 30.6140900321
18.0555555556 30.5849579011
18.5986111111 30.5455893186
19.1576388889 30.5353909555
19.7354166667 30.5278353483
20.3298611111 30.4971880507
20.9430555556 30.4957234791
21.5743055556 30.45473863
22.2222222222 30.4040728805
22.8923611111 30.3783545654
23.5819444444 30.3218045127
24.2923611111 30.2841316337
25.0243055556 30.2693741342
25.7791666667 30.2382657729
26.55625 30.1752645406
27.3534722222 30.1412949531
28.1791666667 30.1076209819
29.0277777778 30.0803371348
29.9013888889 30.029525273
30.8027777778 30.0172358581
31.7298611111 29.9882132731
32.6916666667 29.9921415333
33.6791666667 29.9760475402
34.6986111111 29.9794113229
35.7493055556 29.9564553034
36.8319444444 29.9272574744
37.9152777778 29.9278584883
39.0618055556 29.8885785787
40.2402777778 29.8558144302
41.4506944444 29.8585608719
42.6930555556 29.8299528523
43.9993055556 29.802265188
45.30625 29.8005423075
46.6770833333 29.7958046627
48.0805555556 29.7733487919
49.5479166667 29.750089732
51.0166666667 29.7664436941
52.55 29.7495006132
54.1465277778 29.7461006337
55.7770833333 29.7596181143
57.6201388889 29.6927859053
59.5326388889 29.6907417015
61.0673611111 29.7128759159
63.0430555556 29.7325381929
65.0194444444 29.7302977542
66.9993055556 29.733622768
68.9833333333 29.7582003339
70.9652777778 29.7696165406
72.9375 29.7791515315
75.3541666667 29.8246800236
77.5347222222 29.8266229948
79.7430555556 29.8167813489
82.3958333333 29.862098801
84.6041666667 29.8761934373
87.2083333333 29.8652458648
89.9097222222 29.8751880647
92.6180555556 29.8691505616
95.375 29.9387548405
98.1527777778 29.9580060788
101.458333333 29.9711959625
104.173611111 29.9995741618
107.493055556 30.0047221406
110.909722222 30.126744982
113.763888889 30.1515723765
117.381944444 30.2039517477
121.076388889 30.2335232938
124.604166667 30.305498051
128.493055556 30.3174622882
131.979166667 30.3916676012
136.451388889 30.4690200036
140.1875 30.5366739363
144.666666667 30.6472290935
149.159722222 30.697074893
152.993055556 30.8431283717
158.506944444 30.9653320389
162.4375 31.0697846854
167.527777778 31.2334338412
172.666666667 31.3958276232
177.805555556 31.5697002705
182.951388889 31.717358168
189.138888889 31.922607553
194.451388889 32.1047989956
200.034722222 32.1615117083
206.798611111 32.3679978976
213.041666667 32.5226269655
218.847222222 32.6972002121
224.979166667 32.8434893921
232.659722222 32.9211957266
238.791666667 33.0415446047
246.361111111 33.2016038087
253.909722222 33.3771925419
261.847222222 33.4716383774
270.166666667 33.5226102103
277.229166667 33.7364038464
286.6875 34.0506752368
294.270833333 34.1527216217
303.763888889 34.2925482583
313.284722222 34.4310414234
322.819444444 34.4293111815
332.381944444 34.1759684472
341.965277778 34.2376273157
351.569444444 34.2803882843
363.111111111 34.2752209292
372.756944444 34.2753605323
384.486111111 34.3631321974
395.368055556 34.4664339668
407.951388889 35.0868496586
420.833333333 35.1361056563
433.743055556 35.4103751105
446.673611111 35.4162447201
459.625 35.298729651
472.597222222 35.4839499946
488.194444444 36.4871247185
503.8125 43.3300946182
516.861111111 111.207411195
532.534722222 112.352439982
558.868055556 113.673940067
581.0 115.223470308
603.180555556 116.81107097
625.409722222 118.340748561
647.6875 119.837000242
670.013888889 121.333785395
692.395833333 122.774620222
714.791666667 124.193661396
737.291666667 125.565026541
759.791666667 126.905910065
805.0 129.464627622
827.638888889 130.692187422
850.347222222 131.886205571
873.055555556 133.055019381
895.833333333 134.203392192
918.680555556 135.359158515
941.527777778 136.542578797
964.444444444 137.709697175
1010.41666667 139.924851836
1033.40277778 141.000485705
1056.52777778 142.062257204
1102.77777778 144.126889606
1125.97222222 145.138928702
1172.43055556 147.113233274
1195.76388889 148.087008106
1242.43055556 150.009636848
1265.90277778 150.969207616
1312.84722222 152.884541002
1336.31944444 153.849034307
1383.54166667 155.796815299
1430.83333333 157.779649117
1478.26388889 159.819141552
1525.90277778 161.920452792
1549.72222222 162.999541946
1597.56944444 165.210971382
1645.55555556 167.502266192
1693.68055556 169.871319267
1766.11111111 173.568868029
1814.65277778 176.133297277
1863.33333333 178.7921813
1912.15277778 181.589804343
1985.69444444 185.73068335
2034.86111111 188.796282296
