days "AB magnitudes"
13.2777777778 31.5137227857
13.2916666667 31.6281635532
13.3046296296 31.246305229
13.3175925926 31.3164014094
13.3314814815 31.6814961486
13.3444444444 31.1909493263
13.3574074074 31.0691823632
13.3712962963 31.0322902621
13.3842592593 31.0315449583
13.3981481481 31.0450010717
13.4111111111 31.0755998628
13.4240740741 31.1277432796
13.437962963 31.1957297091
13.4509259259 31.271762769
13.4648148148 31.3749136862
13.4777777778 31.4524582443
13.4907407407 31.5042310944
13.5046296296 31.5520258462
13.5175925926 31.567047056
13.5314814815 31.590247361
13.5444444444 31.5717393495
13.5574074074 31.5828242727
13.5712962963 31.5910709119
13.5842592593 31.5452673676
13.5981481481 31.5733066979
13.6111111111 31.6014654068
13.6240740741 31.6536547782
13.637962963 31.7283446484
13.6509259259 31.8247590317
13.6648148148 31.893618014
13.6777777778 31.9501171626
13.6907407407 32.0306258251
13.7046296296 32.0832873845
13.7175925926 32.1742723483
13.7314814815 32.1988946162
13.7444444444 32.2422702828
13.7574074074 32.2702290531
13.7712962963 32.2659928333
13.7842592593 32.2754017285
13.7981481481 32.2425645427
13.8111111111 32.3102580159
13.8240740741 32.3680729544
13.837962963 32.4030838008
13.8509259259 32.4462949929
13.8648148148 32.4560142285
13.8777777778 32.455377451
13.8907407407 32.4672217477
13.9046296296 32.4503652144
13.9175925926 32.4393276287
13.9314814815 32.4283251408
13.9444444444 32.5651904263
14.3185185185 32.4683674932
14.7027777778 32.1962860326
15.0972222222 32.2790286343
15.5018518519 32.3524093861
15.9175925926 32.4238029308
16.3444444444 32.4779262191
16.7833333333 32.4498300796
17.2342592593 32.3935236123
17.6953703704 32.3560603681
18.1703703704 32.3359755335
18.6592592593 32.2881528883
19.1592592593 32.289818191
19.6722222222 32.2471915621
20.2 32.2101715081
20.7425925926 32.1716330118
21.2990740741 32.1603843549
21.8694444444 32.1234370292
22.4564814815 32.0871616519
23.0592592593 32.3119015346
23.6768518519 32.2220468677
24.3138888889 32.1371452899
24.9657407407 32.100961458
25.6361111111 32.0706699927
26.3240740741 32.0017215812
27.0277777778 31.9591616351
27.7546296296 31.9773993925
28.4981481481 31.9268940599
29.2638888889 31.8936334254
30.0481481481 31.9224003383
30.8527777778 31.8904171207
31.6824074074 31.8604368767
32.5305555556 31.8463156996
33.4037037037 31.8598831723
34.3009259259 31.8282103459
35.2212962963 31.8154617035
36.1657407407 31.8072118112
37.1351851852 31.809611746
38.1314814815 31.7963523615
39.1546296296 31.796828954
40.2037037037 31.7997389236
41.2824074074 31.8000790906
42.3907407407 31.7930954314
43.5277777778 31.7891487982
44.6944444444 31.7784219769
45.8935185185 31.7830015771
47.1287037037 31.8104502986
48.3916666667 31.8094980587
49.6916666667 31.8183477947
51.0759259259 31.8203357907
52.4212962963 31.8214903783
53.8277777778 31.8217242754
55.237037037 31.8358886453
56.7666666667 31.8768896213
58.2407407407 31.8891324888
59.8361111111 31.9124365506
61.4342592593 31.9422029192
63.0953703704 31.9615834741
64.7592592593 31.9903097162
66.487037037 32.0370837058
68.2768518519 32.0584727113
70.1314814815 32.1198264869
71.9888888889 32.1489103184
73.9111111111 32.1964334948
75.8972222222 32.2393763487
77.9472222222 32.2616074639
80.062962963 32.2995333191
82.1824074074 32.3597197286
84.3666666667 32.3724868211
86.6777777778 32.4448591947
88.9935185185 32.46581292
91.375 32.5649238405
93.8240740741 32.6003928473
96.3333333333 32.6392142839
98.9166666667 32.7032849279
101.564814815 32.8322065583
104.287037037 32.9359183298
108.12962963 32.7518367708
111.0 32.8827678918
113.814814815 32.9788379284
116.638888889 33.084610316
119.453703704 33.2393241487
122.287037037 33.5379600707
126.527777778 33.7903848278
129.388888889 33.8982325824
132.842592593 34.2304721568
136.296296296 34.6040276132
139.935185185 34.4869527789
143.675925926 34.953710505
147.527777778 35.2811631725
151.425925926 35.1871872639
155.361111111 35.5901048249
159.268518519 35.8887485456
165.157407407 36.2820645233
169.092592593 36.2323248387
173.027777778 36.5558896796
177.092592593 37.1597449099
183.398148148 37.8998671821
187.712962963 37.8184789051
192.037037037 38.5521618551
199.083333333 39.5924155242
204.166666667 41.0110039175
