days "AB magnitudes"
30.4540509259 28.7212550765
30.462962963 28.6608462132
30.4751157407 28.8224826933
30.4864583333 28.8265834614
30.4986111111 28.9540609927
30.5107638889 29.0426313417
30.5221064815 29.0938157305
30.5342592593 29.0603339463
30.5456018519 29.0614026255
30.5577546296 29.1156208004
30.5690972222 29.1502450732
30.5796296296 29.214822921
30.5925925926 29.2533594703
30.603125 29.2966476819
30.6168981481 29.3293359329
30.6266203704 29.3400045427
30.6387731481 29.3295718682
30.6509259259 29.3431649499
30.6614583333 29.3195141296
30.6744212963 29.2782490222
30.6857638889 29.2941940607
30.6962962963 29.2552750832
30.7092592593 29.259968351
30.7206018519 29.2352445959
30.7335648148 29.2471837331
30.7440972222 29.23682106
30.7546296296 29.257931881
30.7675925926 29.2690304998
30.7789351852 29.2829810552
30.7918981481 29.3372726006
30.8032407407 29.3884169264
30.8137731481 29.4156914157
30.8251157407 29.4470805988
30.8372685185 29.4787791854
30.8486111111 29.5062857682
30.8599537037 29.539477752
30.8729166667 29.5961601704
30.8842592593 29.6256340777
30.8956018519 29.6846077798
30.9077546296 29.7008706892
30.9199074074 29.7340508179
30.9304398148 29.7149188795
30.9425925926 29.7148647769
30.953125 29.7399843407
30.9652777778 29.77213804
30.9774305556 29.8517896623
30.9895833333 29.8741708457
31.0001157407 29.906529143
31.0138888889 29.9659326077
31.0252314815 30.0320533991
31.0357638889 30.0612660482
31.71875 30.9888469203
32.4179398148 30.4123058579
33.1333333333 30.8566655276
33.8641203704 30.7391743453
34.6094907407 30.7742439258
35.3734953704 30.8008726217
36.1528935185 30.800434586
36.9493055556 30.7938052886
37.7643518519 30.9319082407
38.596412037 30.9742327487
39.4479166667 30.8287573239
40.3180555556 30.5111214405
41.2060185185 30.4699675678
42.1142361111 30.4188156113
43.0427083333 30.4014831972
43.990625 30.3796833897
44.9604166667 30.3960196394
45.9520833333 30.3728548466
46.9640046296 30.363955105
48.0002314815 30.3321077969
49.0583333333 30.3069905457
50.1407407407 30.2671650349
51.2450231481 30.2772225765
52.3744212963 30.2397241295
53.5289351852 30.2093363022
54.7101851852 30.2011367396
55.9181712963 30.1814568191
57.1488425926 30.1567027553
58.4094907407 30.1987254527
59.6944444444 30.204532126
61.009375 30.1682945318
62.3583333333 30.1602040283
63.7324074074 30.1753881719
65.1502314815 30.1472735761
66.5834490741 30.1437859982
68.0652777778 30.1378727539
69.5503472222 30.1430921252
71.0832175926 30.1356692577
72.6646990741 30.1330263245
74.2494212963 30.1619971797
75.8835648148 30.1800954784
77.5655092593 30.1594460887
79.296875 30.1967651235
81.0347222222 30.2039729624
82.8171296296 30.1902314029
84.6481481481 30.1899037409
86.4872685185 30.201313505
88.4236111111 30.2298551433
90.3599537037 30.2332025951
92.3449074074 30.2390924708
94.3784722222 30.2280053559
96.46875 30.2532885957
98.6076388889 30.2809053375
101.435185185 30.3272721649
104.060185185 30.3443737481
106.361111111 30.3449193225
108.621527778 30.3656327695
110.800925926 30.3787703393
112.931712963 30.3735078322
115.005787037 30.3857604693
118.116898148 30.3911960502
120.733796296 30.3882487298
123.15625 30.4010585439
125.570601852 30.3839762948
128.616898148 30.4205592427
131.444444444 30.413694764
134.215277778 30.406758408
136.994212963 30.4165144782
139.765046296 30.3966808295
142.884259259 30.4216432495
146.384259259 30.4009475132
149.300925926 30.3906428203
152.800925926 30.3791551729
156.309027778 30.3619005293
159.81712963 30.3550438077
163.31712963 30.4500375405
166.825231481 30.4713987878
170.333333333 30.468224111
173.841435185 30.4749094606
177.940972222 30.4958546636
182.032407407 30.4951484969
185.548611111 30.4798748704
189.696759259 30.5105315843
193.917824074 30.5009819516
198.27662037 30.4795064298
202.69212963 30.4879935022
207.15625 30.4757679883
212.041666667 30.4790205745
216.230324074 30.4753479967
221.115740741 30.4891497653
226.001157407 30.4818236498
230.894675926 30.4923531775
235.788194444 30.4972046408
241.378472222 30.4936831762
246.96875 30.4713635465
251.862268519 30.4603198769
257.460648148 30.4306493918
263.115740741 30.4336480987
268.827546296 30.4192716063
275.357638889 30.4424172997
281.077546296 30.3911533219
287.615740741 30.3728000508
293.465277778 30.3923247685
300.449074074 30.3667970861
306.517361111 30.2814918145
313.452546296 30.3993161473
320.37962963 30.3838757945
327.412037037 30.514754197
334.77662037 30.5747602625
342.092592593 30.6464302101
349.611111111 30.6896679795
357.210648148 30.6604703112
364.858796296 30.784222516
373.673611111 30.8229055487
381.435185185 30.7153818505
389.334490741 30.8370474731
398.416666667 30.8474174599
407.628472222 30.9263836169
415.819444444 31.0533860952
425.274305556 30.9730974421
434.688657407 31.1252010395
444.021990741 31.0484440108
454.538194444 31.2547232462
464.155092593 31.4092531873
473.966435185 31.3373208823
485.033564815 31.2990463575
494.885416667 31.4712728168
