magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
19.0 19.6231353348 40.3467264326 39.7759374799 165.238980165 82.5968877116 136.995536793 209.434076332 201.387354131 62.4177925243 199.589509594 816.781427451 102.573993959 107.085345264 490.096859776 99.2119227869 72.7353605953 108.595421565 52.5756316938 100.634494604 132.160624849 62.5954293775 238.994590891 119.364488651 43.0180540421 295.93985736
20.0 17.7523264133 36.6157545303 36.0565716515 149.195782285 75.0131111467 124.331213758 189.722501145 182.626426695 56.6580463152 179.986463148 736.551491977 92.8230909601 97.3195752671 443.093137297 89.9313331648 65.9936862226 98.1204651847 47.9167642781 90.9965921935 119.711271851 56.6964275211 215.800839063 109.826380025 39.0945892914 268.230583956
21.0 16.1440041477 33.3951168902 32.8528351541 135.394871262 68.4579870963 113.391519294 172.688678869 166.387195851 51.6783455764 163.152097375 667.439822617 84.4190598513 88.8675680637 402.414415484 81.9246675642 60.1715077675 89.1016300604 43.875963396 82.7087514516 108.973044218 51.6133816565 195.842450822 101.480991529 35.7052512474 244.291821528
22.0 14.7502129574 30.5932564373 30.0711382684 123.434185894 62.7489183661 103.871867349 157.863791922 152.234134621 47.3404614475 148.586574618 607.503796828 77.1210096328 81.4983997782 366.986872806 74.9646617501 55.1052137792 81.2794053512 40.3445796135 75.5268836276 99.6413366669 47.1994822387 178.542212781 94.1278956957 32.7542750058 223.464398156
23.0 13.5335976639 28.1385895742 27.6385056087 112.998296332 57.7426926803 95.5326768928 144.87803439 139.822294452 43.5359506951 135.898193164 555.204449819 70.740108362 75.0304466357 335.953864441 68.8731143956 50.6665059098 74.4498347902 37.2373320704 69.2600460462 91.4770565371 43.3398901284 163.446421514 87.6081478387 30.1668073259 205.227728382
24.0 12.4646935458 25.9744508129 25.4973162873 103.836873099 53.3256252723 88.1833176524 133.436420457 128.875527264 40.1787037202 124.776452789 509.310295643 65.1265662164 69.3191692719 308.625465537 63.5086236727 46.7535628437 68.4508002072 34.486455663 63.7570859635 84.290321479 39.9436777612 150.194430291 81.7942430931 27.8836054228 189.166174294
25.0 11.5199942368 24.0554770483 23.6015523382 95.7491603895 49.4064786556 81.6705135579 123.301240155 119.170595496 37.1995920781 114.972638423 468.826778593 60.1602766569 64.2483058117 284.441147471 58.7577701559 43.2846918138 63.1521052256 32.0375013307 58.8970505838 77.9287170147 36.9380533222 138.496616899 76.5828250157 25.8572481487 174.944577482
26.0 10.6805519163 22.344979929 21.9140794668 88.5726116118 45.9112973121 75.8698404235 114.2791494 110.525415291 34.5425634804 106.285615315 432.943853008 55.7439837417 59.7234248923 262.941826927 54.5286794297 40.1936961345 58.4482006872 29.8462743896 54.5821952603 72.2687093777 34.2641559652 128.118211195 71.8893117724 24.0493843061 162.290208457
27.0 9.93094821494 20.8130083606 20.404646942 82.1744577547 42.7795855169 70.6794069103 106.211543089 102.790246004 32.1617519976 98.5512957909 400.996568532 51.7982235155 55.6671401445 243.748695568 50.7462558425 37.4264468124 54.2527762698 27.8765700734 50.732814414 67.2092783618 31.8739508315 118.867265564 67.6438810004 22.4287047889 150.979277168
28.0 9.2585274744 19.4349007801 19.0483965802 76.4453734014 39.9614420696 66.0150992449 98.9672883637 95.8410098317 30.0193115119 91.6347313759 372.435108162 48.2575306096 52.0155124297 226.547016731 47.34860804 34.9383122498 50.4946899749 26.0984764473 47.2833708897 62.6671360856 29.7279061203 110.585597572 63.788431993 20.9694280556 140.826731825
29.0 8.65281842278 18.1901901213 17.8247374736 71.2946637552 37.4153865881 61.8069614645 92.4371775687 89.5741715723 28.0837718719 85.4241079216 346.801780247 45.0675599592 48.715313202 211.073602936 44.2843365068 32.6922082461 47.114869784 24.4870870347 44.1795633636 58.5730946186 27.7932343004 103.141893648 60.2742606962 19.6501550385 131.678459617
30.0 8.10509300468 17.0617661962 16.7164870631 66.6465685819 35.10669222 57.9964107361 86.5296498943 83.9027747903 26.3287778243 79.8261375782 323.713183615 42.1828790643 45.7219203089 197.107050474 41.5104527543 30.6571023127 44.063930599 23.0215132855 41.3760802687 54.8692766248 26.0425456789 96.4264036052 57.0602612687 18.4529935413 123.405263256
31.0 7.60802630308 16.0352282941 15.7092086084 62.4373959673 33.0060937263 54.5340740192 81.1674597468 78.7533446855 24.7321116932 74.7624880515 302.846261214 39.5652575108 42.9976838488 184.460059849 38.9907669432 28.8068547847 41.3003235616 21.6841191976 38.8348621959 51.5069519871 24.452807075 90.346819699 54.1115212257 17.3628816829 115.898165198
32.0 7.15543183679 15.0983799656 14.7906951625 58.6132792975 31.0887769497 51.3780920874 76.285059164 74.0634472405 23.274928776 70.1669904849 283.927305046 37.1823293626 40.5106452849 172.97334901 36.6946267881 27.1193124208 38.7888858713 20.4599224232 36.5237450972 48.4448443935 23.0045288048 84.8250471091 51.3982139933 16.3670600617 109.064714868
33.0 6.74205366412 14.2408312252 13.9505640118 55.12840704 29.3335814249 48.4927786445 71.8265241191 69.7797500927 21.941153888 65.9834376928 266.723221387 35.0065380499 38.2335247709 162.510793469 34.595922622 25.5755932683 36.499694901 19.3361214664 34.4153916262 45.647794375 21.6811243108 79.7946519203 48.8947184879 15.4546562315 102.826060972
34.0 6.36340172644 13.4536827129 13.1799352447 51.9436145906 27.7223660184 45.847551786 67.7438989468 65.8564704077 20.7170011812 62.163834199 251.034541782 33.0142973497 36.1429140777 152.955519208 32.6722960771 24.1595178233 34.4071556709 18.3017193248 32.4864426012 43.0856952872 20.4684016201 75.1988287732 46.5789136342 14.6163548453 97.1146126971
35.0 6.0156204128 12.7292729712 12.471174989 49.0252558276 26.2395004004 43.4160761788 63.9958649827 62.2541237669 19.5905891249 58.6669950807 236.689793157 31.1853191491 34.2186285381 144.206741153 30.9045059381 22.8571531065 32.4892688321 17.3472215801 30.7168381438 40.7326401574 19.3541563879 70.9887705734 44.431608876 13.844133749 91.8721580186
36.0 5.6953828707 12.0609747491 11.8176887965 46.3442925301 24.8714544693 41.1755696231 60.5466626351 58.9385090274 18.5516295759 55.4574163134 223.540933929 29.5020710219 32.4431830093 136.17718932 29.2759163419 21.6564446305 30.7270394224 16.4643924533 29.0892707084 38.5662327985 18.3278438881 67.1223517848 42.4360812783 13.1310512916 87.048339647
37.0 5.39980543342 11.4430296957 11.2137542305 43.875554804 23.6064646306 39.106238841 57.3652130651 55.8798795263 17.5911749894 52.5043580717 211.459632139 27.9493356366 30.80136532 128.791001288 27.772080967 20.546917325 29.103996238 15.6460563562 27.5887414414 36.5670278914 17.3803128501 63.5630581577 40.5776968229 12.4710737315 82.5994128704
38.0 5.12637788554 10.870413347 10.6543843381 41.5971367101 22.4342608332 37.1908175943 54.4243982066 53.0522624655 16.7014116017 49.7810962793 200.334213079 26.513850642 29.2798869088 121.981987105 26.3804030937 19.5194309679 27.605798756 14.8859354214 26.202198094 34.7180730659 16.5035881101 60.279111512 38.8435986908 11.8589342759 78.4872271527
39.0 4.87290628864 10.3387241853 10.1352156284 39.4898995195 21.3458419719 35.4141863851 51.7004672302 50.4328968945 15.875489216 47.2643079922 190.067142602 25.1840125967 27.8670950096 115.692193442 25.0898560513 18.5659790036 26.2199138149 14.1785156902 24.9182377518 33.0045322114 15.6906920626 57.2427499416 37.2224492046 11.2900172553 74.6783865107
40.0 4.63746583499 9.84409196022 9.65241562857 37.5370611986 20.3332900511 33.7630576214 49.1725446257 48.0017672043 15.1073803275 44.9335639263 180.572941587 23.9496321984 26.5527342323 109.870709567 23.8907520454 17.6795221256 24.9353482376 13.518936277 23.7268614172 31.4133738974 14.9354971598 54.4296326536 35.7042150335 10.7602624044 71.1435536287
41.0 4.41836175919 9.38310151689 9.20260618175 35.7238554001 19.3896156039 32.2257136332 46.8222204377 45.7412139871 14.3917629123 42.7709072854 171.77644938 22.8017308634 25.3277480314 104.472669806 22.7745499874 16.8538498881 23.7424265829 12.9028970746 22.619270333 29.9331123056 14.23260341 51.8183453496 34.2799874912 10.2660853324 67.8568702157
42.0 4.21409676389 8.95272918741 8.78279947765 34.0372468056 18.5086284676 30.7917876009 44.6332072966 43.6356079106 13.7239224167 40.7605025006 163.611371221 21.7323708289 24.1841125716 99.4584164713 21.7336949504 16.083465051 22.632605515 12.3265815104 21.5876961036 28.5535907614 13.5772361254 49.3899871786 32.941831463 9.80431110496 64.7954719002
43.0 4.02334374178 8.5502894156 8.39034444302 32.4656924035 17.6848292407 29.4520795197 42.5910520496 41.6710751881 13.0996694119 38.8883409163 156.019057931 20.7345125859 23.1146970542 94.792794501 20.7614834138 15.363486466 21.5983180426 11.7865915875 20.6252583361 27.2658000114 12.9651601649 47.1278242281 31.682657816 9.37211850731 61.9390804129
44.0 3.84492282731 8.17338976419 8.02288160612 30.9989404061 16.9133177027 28.1984009146 40.68289225 39.8352655039 12.5152700982 37.1419931001 148.947476473 19.8018947111 22.1131457678 90.4445546954 19.8519496474 14.689567164 20.6328422506 11.2798930108 19.7258448058 26.0617249941 12.3926076849 45.016997565 30.4961151724 8.96699305638 59.2696592787
45.0 3.67778200605 7.8198928229 7.67830492895 29.627860161 16.1897152138 27.0234432673 38.8972496823 38.117155039 11.9673874036 35.5103995156 142.350338117 18.9289321472 21.173778064 86.385846911 18.9997695111 14.0578249701 19.7301902133 10.8037686301 18.8840101536 24.9342150889 11.8562170078 43.0442762221 29.3764977262 8.58668721468 56.7711219419
46.0 3.52098066183 7.4878838254 7.35472939688 28.3442977049 15.5100986935 25.9206660899 37.2238546024 36.5068786483 11.4530308572 33.9836929089 136.186357286 18.110629753 20.2915031936 82.591788076 18.200178671 13.4647834905 18.885013613 10.3557787791 18.0948898995 23.8768738048 11.3529806867 41.1978473817 28.3186664145 8.22918656272 54.4290833794
47.0 3.37367556115 7.17564301127 7.05046338771 27.1409526261 14.8709442319 24.8842013493 35.6534955677 34.9955863507 10.9695137659 32.5530470289 130.418619239 17.3425085459 19.4617475173 79.0400926978 17.4489028029 12.9073217275 18.09252325 9.93372735613 17.3541271743 22.883964637 10.880201209 39.4671374866 27.3179812558 7.8926809237 52.2306479397
48.0 3.23510886848 6.8816219491 6.76398502623 26.0112727107 14.2690787504 23.9087715589 34.1778906708 33.5753201818 10.5144164943 31.2105473069 125.014038731 16.6205425436 18.6803920673 75.7107557681 16.7420978074 12.3826309016 17.3484201508 9.53563270712 16.6578100585 21.9503304289 10.4354530767 37.8426591683 26.3702430653 7.5755396226 50.1642274836
49.0 3.10459786118 6.60442318027 6.49392187618 24.9493634914 13.7016384169 22.9896193402 32.789576753 32.238908167 10.0855548674 29.9490799248 119.942895055 15.9411044914 17.9437188001 72.5857797632 16.0762984199 11.88817732 16.6488364007 9.15970254293 16.0024178024 21.0713240594 10.016550229 36.3158798183 25.4716430746 7.27629021148 48.219384971
50.0 2.98152607251 6.34278265789 6.2390334383 23.9499103336 13.1660327509 22.1224466469 31.4818137745 30.9798727427 9.68095288995 28.7622363384 115.17843141 15.3009190685 17.248364177 69.6489388881 15.4483738893 11.4216703371 15.9902841612 8.80431225796 15.3847745139 20.242748668 9.62151795947 34.8791083691 24.6187192431 6.99360011245 46.3866994984
51.0 2.86533563931 6.09555454752 5.99819601706 23.0081111053 12.6599135393 21.3033621604 30.248502012 29.792351415 9.29881911622 27.6442308421 110.696508649 14.6970224138 16.5912789463 66.885574883 14.8554896295 10.9810346194 15.3696115992 8.4679861284 14.8020091477 19.4608059393 9.24856863017 33.5253974561 23.8083182524 6.72626072638 44.6576494841
52.0 2.75552066947 5.86169803079 5.770389594 22.1196178191 12.1811478367 20.5288356199 29.0841101468 28.6710278186 8.93752611921 26.5898291756 106.475305165 14.1267270099 15.9696931913 64.2824196682 14.2950739376 10.5643860629 14.7839646787 8.14938095691 14.2515208315 18.7220512245 8.89608060296 32.2484586151 23.0375623458 6.47317363261 43.0245112603
53.0 2.65162147602 5.64026581371 5.55468640728 21.2804858999 11.7277944423 19.7956580576 27.9836126345 27.6110716437 8.59559259989 25.5942865119 102.49505603 13.587591126 15.381085867 61.8274408793 13.7647890232 10.1700108203 14.2307539364 7.8472718032 13.7309487292 18.0233544814 8.56257990811 31.0425885646 22.3038203126 6.23333856877 41.480270789
54.0 2.55321954996 5.43039409061 5.35024098671 20.4871299602 11.2980833492 19.1009070787 26.9424350064 26.6080861489 8.27166775274 24.6532934432 98.7378256409 13.0773921528 14.8231581741 59.5097069887 13.2625057198 9.7963469842 13.7076255118 7.56053949894 13.2381457713 17.3618661827 8.24672424881 29.9026049471 21.6046820283 6.00584293063 40.0185465931
55.0 2.45993316506 5.2312937552 5.15628143471 19.7362851436 10.8903977406 18.4419164643 25.9564059724 25.6580621825 7.96451756603 23.762928805 95.187309067 12.5941032717 14.2938102238 57.3192692315 12.7862813503 9.44196854712 13.2124358198 7.28815969398 12.771155695 16.7349874808 7.94728900557 28.8237901653 20.9379360571 5.78985257456 38.6335223004
56.0 2.37141352474 5.04224268341 4.97210177686 19.0249732476 10.5032581762 17.8162494917 25.0217153734 24.7573378048 7.67301278598 22.9196183666 91.8286580277 12.1358729859 13.791120535 55.2470579928 12.3343403022 9.10557131786 12.7432293495 7.02919322095 12.3281929241 16.1403440301 7.66315495845 27.8018421674 20.3015498972 5.5846037394 37.3198874515
57.0 2.2873413757 4.86257894 4.79705523372 18.3504729616 10.1353086684 17.221675458 24.1348771785 23.9025627434 7.39611831627 22.1200985668 88.6483280918 11.7010071195 13.3133279745 53.2847916718 11.905056939 8.78596052522 12.2982191566 6.78277759807 11.9076248923 15.5757629604 7.3932974888 26.8328312137 19.6936525149 5.38939593363 36.0727854336
58.0 2.20742402423 4.69169478374 4.63054828824 17.7102936567 9.7853043907 16.6561489739 23.292696845 23.0906670303 7.13288385917 21.361384603 85.6339441939 11.2879529481 12.8588158115 51.4248963404 11.4969405288 8.48203988021 11.8757696802 6.54811951759 11.507956476 15.0392525735 7.13677705923 25.9131618097 19.1125188667 5.20358565678 34.8877675744
59.0 2.13139270112 4.52903136488 4.47203544233 17.1021522508 9.45210080462 16.1177916587 22.4922424609 22.3188332674 6.88243563362 20.6407422852 82.7741820075 10.8952851754 12.4260976055 49.660434762 11.1086219236 8.19280190275 11.474381574 6.32448819002 11.1278162526 14.5289844007 6.89273080076 25.0395391084 18.5565561508 5.0265808445 33.7607525748
60.0 2.05900022911 4.37407402422 4.32101457186 16.5239527421 9.13464401709 15.6048759216 21.7308191774 21.5844720473 6.64396903001 19.9556631556 80.0586630807 10.5216935142 12.0138046909 47.9850435494 10.7388417566 7.91731934755 11.0926782839 6.11120943345 10.7659443426 14.0432773099 6.66036506163 24.2089391933 18.0242915698 4.85783594231 32.6879905826
61.0 1.99001895353 4.22634811652 4.17702280273 15.9737680643 8.83196221241 15.1158105617 21.0059465062 20.885200125 6.4167420816 19.3038424468 77.4778619427 10.1659716645 11.6206750523 46.3928774153 10.3864399651 7.65473758786 10.7293941481 5.90766041304 10.4211816302 13.5805833984 6.43894879343 23.4185827372 17.5143614138 4.69684752768 31.666031308
62.0 1.92423890266 4.08541529187 4.03963284172 15.4498239674 8.54315802236 14.649127956 20.3153381221 20.218820994 6.20006964983 18.683159515 75.0230236495 9.82700751032 11.2455434156 44.8785596165 10.0503464676 7.40426783591 10.3833638226 5.71326494961 10.0924601853 13.1394754452 6.22780766815 22.665911604 17.0255013033 4.54315041083 30.6916956694
63.0 1.8614661487 3.95087017805 3.90844970537 14.9504846682 8.26740171835 14.2034726366 19.6568838568 19.5833075681 5.99331823488 18.0916604336 72.6860904517 9.50377438382 10.8873324061 43.4371378214 9.72957285393 7.16518109604 10.0535128679 5.5274893271 9.77879473606 12.7186357276 6.02631883481 21.9485680254 16.5565374507 4.39631415505 29.7620505282
64.0 1.80152134484 3.82233741495 3.78310779779 14.4742400525 8.00392512504 13.7775910888 19.0286336172 18.9767867115 5.79590133548 17.5275424806 70.459636453 9.19532326515 10.5450446415 42.0640447337 9.42320496226 6.93680276088 9.73884935154 5.34983853872 9.47927506162 12.3168460346 5.83390623685 21.2643760312 16.1063788193 4.25593996521 28.8743861344
65.0 1.74423841678 3.69946899845 3.66326829531 14.0196942392 7.75201616902 13.3703226203 18.4287829953 18.3975253953 5.60727529191 16.9891402863 68.3368092813 8.90077580458 10.2177556489 40.7550628976 9.13039623641 6.71850777306 9.43845634444 5.17985291957 9.19305919368 11.9329787321 5.65003642256 20.61132486 15.6740100755 4.12165790018 28.0261959533
66.0 1.68946339039 3.58194189738 3.54861680129 13.5855553427 7.5110139871 12.9805911771 17.8556603694 17.8439182867 5.42693555519 16.474913441 66.3112779272 8.61931806899 9.90460750829 39.5062931859 8.85036177077 6.50971628544 9.15148520229 5.01710512031 8.91936732868 11.5659887552 5.47421478963 19.987554111 15.2584852419 3.99312437086 27.2151585923
67.0 1.63705333935 3.4694559114 3.4388612395 13.1706262925 7.28030452938 12.6073979918 17.307715321 17.3144766046 5.25441333297 15.9834353901 64.3771860188 8.35019492774 9.60480313807 38.3141265382 8.58237296215 6.30988976163 8.87714954048 4.86119738282 8.65747636727 11.2149064185 5.30598221299 19.391340432 14.8589219723 3.87001989057 26.4391215781
68.0 1.58687543891 3.36173174233 3.33372995854 12.7737965866 7.0593166001 12.2498149716 16.7835082179 16.8078180953 5.08927256882 15.5133834653 62.5291098955 8.09270500393 9.31760114925 37.1752185734 8.32575269841 6.11852746627 8.61471982121 4.71175908328 8.40671500799 10.8788309492 5.14491201155 18.8210855642 14.4744963791 3.75204704889 25.6960867735
69.0 1.53880611359 3.25850925476 3.23297002318 12.3940348713 6.84751828692 11.9069787401 16.2817008286 16.3226580016 4.93110721747 15.0635299206 60.7620209264 7.84619612663 9.04231120384 36.0864667466 8.07987102305 5.93516330072 8.36351848286 4.56844451297 8.16645933133 10.5569246626 4.9906072153 18.2753055875 14.1044383522 3.63892868368 24.9841972449
70.0 1.49273026827 3.15954590475 3.13634567181 12.0303822541 6.64441373538 11.5780852595 15.8010478542 15.8578009134 4.77953878307 14.6327338596 59.0712515923 7.61006122777 8.77828982169 35.0449897657 7.8441412223 5.75936294585 8.12291555022 4.43093087053 7.93612881896 10.2484077059 4.84269809904 17.7526212303 13.748027316 3.5304062292 24.301725418
71.0 1.44854059349 3.06461531824 3.04363692163 11.6819462678 6.44954023066 11.2623849711 15.3403892759 15.4121334039 4.63421409148 14.2199339533 57.4524649068 7.38373463469 8.52493658654 34.0481090157 7.61801628816 5.59072127791 7.89232467201 4.29891644271 7.71518275956 9.9525533086 4.70083995326 17.2517491255 13.4045883783 3.42623822114 23.6470623798
72.0 1.40613693661 2.97350600289 2.95463830538 11.3478954147 6.26246555337 10.9591783947 14.8986434295 14.9846173651 4.49480327168 13.8241418616 55.9016268082 7.16668871486 8.28169070826 33.0933317703 7.40098571639 5.42886002805 7.67119953881 4.17211895349 7.50311699871 9.66868348363 4.56471106636 16.7714939081 13.0734888292 3.32619894149 23.0187082006
73.0 1.36542573207 2.88602017925 2.86915772575 11.0274542271 6.08278558021 10.667812141 14.4748007288 14.5742839678 4.36099792362 13.4444362819 54.4149811973 6.95843083518 8.04802790316 32.1783359978 7.19257260352 5.27342565933 7.45903063999 4.05027406382 7.29946099565 9.39616513178 4.43401089545 16.3107410631 12.7541349534 3.2300771884 22.4152631665
74.0 1.32631948412 2.80197271853 2.78701541477 10.7198987894 5.91012210375 10.3876752904 14.0679179687 14.1802281797 4.23250945328 13.0799575561 52.9890273353 6.7585006023 7.8234575592 31.3009565918 6.99233101131 5.12408743835 7.25534232366 3.93313400627 7.10377515413 9.13440650539 4.3084584057 15.868450443 12.4459691254 3.13767515798 21.8354198263
75.0 1.2887362968 2.721190176 2.7080429874 10.4245526733 5.74412084854 10.1181961012 13.677113149 13.8016037845 4.10906755743 12.7299027792 51.6204993522 6.5664673546 7.60752015641 30.4591728748 6.79984357062 4.98053568117 7.05969012742 3.8204663408 6.91564839839 8.88285399447 4.18779056076 15.4436503847 12.1484671568 3.04880742636 21.2779557663
76.0 1.25259944605 2.64350991029 2.63208257955 10.1407832422 5.58444966354 9.85883901434 13.3015607628 13.4376188484 3.99041884285 12.393521354 50.3063476426 6.38192787981 7.3997849165 29.6510972439 6.61471930004 4.84248015576 6.87165835188 3.71205281944 6.73469596884 8.6409892019 4.07176094854 15.0354323624 11.8611358727 2.96330002172 20.7417270381
77.0 1.21783698989 2.5687792797 2.55898606199 9.86799828834 5.43079687303 9.60910192178 12.9404875042 13.0875315905 3.87632556646 12.0701109483 49.0437219535 6.20450433535 7.19984765859 28.8749648408 6.43659161759 4.70964862503 6.69085785196 3.60768834889 6.56055741487 8.40832627806 3.9601385286 14.6429461226 11.5835108928 2.88098957746 20.2256621735
78.0 1.18438141257 2.49685490819 2.48861432261 9.60564296692 5.28286977018 9.36851367488 12.5931683527 12.7506466152 3.76656448437 11.759013812 47.8299559919 6.03384235089 7.00732884042 28.1291241412 6.26511652593 4.58178551644 6.51692402388 3.50718004159 6.39289476482 8.18440948898 3.85270648903 14.2653952505 11.3151545992 2.80172255816 19.7287567253
