magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
26.0 11.5990599297 24.31022208 23.6674358082 96.0604072454 49.6083087906 80.442931809 123.000589802 119.739145032 37.3874579572 114.598549924 467.85829277 59.7482244994 64.4046477265 293.915566304 58.7290021201 43.2766795889 63.0195177689 32.2724089385 59.0161360003 78.9329940023 37.1229850827 138.963864093 77.0578367045 26.0154564091 175.064611021
27.0 10.7851254471 22.6456168114 22.0355748014 89.129679577 46.2280602539 74.904778525 114.283008575 111.366594144 34.8101910898 106.257858113 433.40538001 55.5104245859 60.0298429073 272.66817812 54.6601548672 40.2935667846 58.5020473423 30.1404178372 54.8545377222 73.4090123239 34.5336678553 128.947669364 72.5138311791 24.2634531532 162.873991338
28.0 10.055001185 21.1480065955 20.5694424881 82.9233054691 43.1865286741 69.9298347852 106.456659881 103.843929888 32.4907543404 98.7996594415 402.610368648 51.7086376322 56.0917534301 253.609019027 51.0052538418 37.6114274522 54.4556111216 28.2160182926 51.125644768 68.4470350266 32.2087328602 119.979636141 68.3885489378 22.6859973051 151.933824552
29.0 9.39731570165 19.7951948855 19.2467496853 77.3431211153 40.4388599551 65.4430643449 99.4032264053 97.0592682779 30.3951352813 92.1032011998 374.977642348 48.2842615196 52.5328953893 236.450547985 47.7089788677 35.1902699471 50.8165465732 26.4722081489 47.7706608129 63.9722487619 30.1126897073 111.917877063 64.6295320308 21.2599340712 142.077451588
30.0 8.80259081313 18.5686238583 18.0488981284 72.307125643 37.9475095728 61.3816467479 93.0235198878 90.9186330288 28.4948464176 86.0677508233 350.092214009 45.1883182255 49.3050847272 220.950669522 44.7250668835 32.9966291928 47.5316377354 24.8863433428 44.740529934 59.9220243328 28.2158894534 104.643792664 61.1925263438 19.9659051753 133.16520088
31.0 8.26287221133 17.4526728848 16.9602627901 67.746379146 35.6808432274 57.6926513335 87.2338683882 85.3426110526 26.7658699302 80.6087350713 327.604557879 42.3796047847 46.3676705516 206.904410996 42.0145748746 31.0023167652 44.5561181649 23.4393074379 41.9940528852 56.2435929864 26.4933978573 98.0576222824 58.0399619618 18.7876161144 125.079294978
32.0 7.7714419584 16.4341110393 15.9676329398 63.6025752249 33.6120424687 54.3312141438 81.9632780366 80.2637165575 25.1878320403 75.6547214941 307.218657455 39.8232476747 43.6861505195 194.137321082 39.5445214213 29.1834433222 41.8521063034 22.114861849 39.4964163861 52.8922263727 24.9241156541 92.0749571892 55.1397557023 17.711264543 117.71984639
33.0 7.32259268624 15.5016659888 15.0597728869 59.8261252208 31.718241294 51.2590968512 77.1511846805 75.6242968729 23.7433513365 71.145038433 288.682514982 37.489562777 41.2310762761 182.500194997 37.2868150805 27.5196473328 39.3873693417 20.8991329067 37.2180348844 49.8297987287 23.4900856231 86.6239850574 52.4643594853 16.7250903282 111.001684021
34.0 6.91144876349 14.6456816847 14.2270738656 56.3746342917 29.9798393835 48.4435386226 72.7456589914 71.3748561429 22.4175201867 67.0278836361 271.78056128 35.3531490322 38.9771812143 171.864830748 35.2174021729 25.9934815976 37.1343389614 19.7802035828 35.1336310029 47.0236419031 22.1759422911 81.6432954078 49.9899980727 15.8190184004 104.851818718
35.0 6.53382354667 13.8578444413 13.4612759765 53.2116801956 28.3799516519 45.8563345896 68.7019631671 67.4727040509 21.1974888919 63.2588100518 256.32754432 33.3921624255 36.9026801633 162.120592758 33.315583909 24.5899215548 35.0693218844 18.7477860001 33.2214999501 44.4456267414 20.9684715493 77.0801190958 47.6960539694 14.984373038 99.2074047739
36.0 6.18610459585 13.1309621395 12.7552444474 50.3058278482 26.9039638942 43.4730910609 64.9813824528 63.8808593501 20.0721298348 59.79950517 242.163577096 31.587730299 34.988703153 153.171612265 31.5634653179 23.2959683786 33.1718623199 17.7929568367 31.4629169098 42.0714209037 19.8562556924 72.8889063387 45.564567631 14.2136476194 94.0140893373
37.0 5.86516073962 12.4587850317 12.1027883592 47.6298289442 25.539171666 41.2726196512 61.5502731043 60.5671546205 19.0317644084 56.6168005858 229.150100815 29.9234757216 33.2188345577 144.934493386 29.9455075742 22.1003264495 31.4242237579 16.9079420929 29.8416564364 39.8798852778 18.8293853765 69.0301708052 43.5798287189 13.5003177986 89.2246674929
38.0 5.56826634232 11.8358593755 11.4985128206 45.1599678948 24.274484951 39.2364413921 58.3792820308 57.5035010434 18.0679395868 53.6818634342 217.166575542 28.3851288185 31.5787356726 137.336423268 28.4481620424 20.9931396079 29.8109652067 16.0859408911 28.3436002411 37.8525800627 17.8792243974 65.469544302 41.7280397718 12.8386889329 84.7979799048
39.0 5.29303921277 11.2574071559 10.9376976856 42.8755242371 23.1001851941 37.348378511 55.4427035304 54.6652812565 17.1732440247 50.9695324751 206.107752666 26.9602072888 30.0558338107 130.313607139 27.0595693558 19.9657741992 28.318592675 15.3209803649 26.9564152211 35.973358238 16.998216454 62.1769992788 39.9970378685 12.223770727 80.6980042114
40.0 5.03738940427 10.7192266841 10.4161974725 40.7583283598 22.0077242933 35.5942165459 52.7179461927 52.0308453577 16.3411558429 48.4577699735 195.881415472 25.6377523342 28.6390647794 123.809966087 25.7693105941 19.0106396107 26.9352709862 14.607795473 25.6692876786 34.2280291134 16.1797255077 59.1262059119 38.3760630304 11.6511736456 76.8931021544
41.0 4.79947676598 10.2176100046 9.93035832897 38.7923924476 20.9895574221 33.9614232314 50.1850888619 49.5810904675 15.5659159732 46.1272068352 186.40649845 24.408109242 27.318658459 117.776048413 24.5682004565 18.1210390357 25.6505842592 13.9417289246 24.4727027652 32.6040784295 15.4179031946 56.2939977611 36.8555645258 11.1170228527 73.3553926234
42.0 4.5776755689 9.74927391877 9.47694878594 36.963602408 20.0390032927 32.4389134748 47.8265090074 47.2991083525 14.8424222409 43.9607632842 177.611514698 23.2627441622 26.0859593865 112.168115562 23.4481144873 17.2910447541 24.4553358716 13.3186474289 23.3582605435 31.0904343557 14.7075781512 53.6599255182 35.4270380839 10.6178863445 70.0602270752
43.0 4.37054488377 9.31130210291 9.0531017287 35.2594595086 19.1501267985 31.0168519543 45.6265702766 45.169888779 14.1661403702 41.9433310625 169.433235193 22.1940903892 24.933275927 106.947371379 22.4018440635 16.5153934069 23.3413806266 12.73487127 22.3185218595 29.6772709462 14.0441631901 51.205882614 34.082888458 10.1507146438 66.9857486332
44.0 4.17680366103 8.90109631233 8.65626554289 33.6688627479 18.3176400097 29.6864865863 43.5713586713 43.1800687264 13.5330288713 40.0615059999 161.815575012 21.1954188179 23.8537529152 102.079309661 21.4229741406 15.7893976655 22.3014833245 12.187114818 21.3468786157 28.3558423257 13.4235770938 48.915789745 32.8163128818 9.71278996431 64.1125199284
45.0 3.99530967445 8.51633506721 8.28416280459 32.1819247677 17.5368182915 28.4400074456 41.6484588618 41.3177195184 12.9394753716 38.3033620225 154.70865034 20.2607283092 22.8412636591 97.5331597132 20.5057797437 15.1088714083 21.3291990868 11.6724360602 20.4374441127 27.1183422104 12.8421784424 46.7753279429 31.6212018312 9.30168316907 61.4232076828
46.0 3.82504165506 8.15493852793 7.9347552034 30.7898155154 16.8034289481 27.2704267742 39.8467637918 39.572165445 12.3822424291 36.6582594151 148.06797706 19.3846525286 21.8903179951 93.2814134965 19.6451379765 14.470066085 20.4187716864 11.1881936102 19.5849599808 25.9577844155 12.2967093914 44.7717118271 30.4920541904 8.91521717765 58.9023143441
47.0 3.66508407192 7.81503851509 7.60621363977 29.4846289675 16.1136702841 26.1714765356 38.1563120121 37.933828653 11.8584212364 35.1166815251 141.853787221 18.5623804778 20.9959837098 89.299420944 18.836452931 13.8696163824 19.5650468485 10.7320099425 18.7847168832 24.8679008271 11.7842477197 42.8934962643 29.4239044553 8.55143573211 56.5359489059
48.0 3.51461411827 7.4949528246 7.29689263657 28.2592690991 15.4641193713 25.1375206339 36.568148211 36.3940960354 11.3653919195 33.6700951802 136.030444014 17.7895884578 20.1538191389 85.5650424727 18.0755913721 13.3044936645 18.7633980506 10.3017398352 18.0324867041 23.843053966 11.3021657776 41.1304109199 28.4122600452 8.20857663691 54.3116304981
49.0 3.37289054347 7.19316314366 7.00530836344 27.1073519813 14.8516871187 24.1634794376 35.0742032252 34.9452046192 10.9007893733 32.3108309628 130.565939412 17.0623816139 19.3598151528 82.0583496526 17.3588274566 12.7719659309 18.0096628001 9.8954431855 17.324464354 22.8781617985 10.8480952179 39.4732181912 27.4530471308 7.88504874919 52.2181194917
50.0 3.23924403566 6.90829599785 6.73011969847 26.0231214464 14.2735794939 23.2447646675 33.6671904742 33.5801425656 10.4624737616 31.0319801728 125.431461431 16.3772435443 18.6103450552 78.7613665726 16.6827950578 12.2695632677 17.3000877306 9.51136151361 16.6572176583 21.9686328612 10.4198965917 37.9135908169 26.5425636707 7.57941212593 50.2452717921
51.0 3.11306891258 6.63910625961 6.4701118537 25.0013762094 13.727263947 22.3772230491 32.3405162919 32.292563393 10.048504963 29.8273058701 120.60102021 15.7309927217 17.902121177 75.6578457135 16.0444465175 11.7950479389 16.6312811456 9.14789758828 16.0276440685 21.1103101083 10.0156330539 36.4440061044 25.6774385687 7.29036083859 48.3839127476
52.0 2.99381591985 6.3844628289 6.22418217241 24.0374066977 13.2104402466 21.5570873997 31.0882020584 31.0767114397 9.65712036647 28.6911658378 116.051123994 15.1207446898 17.232157157 72.7330731779 15.4410168485 11.3463884177 16.0001718761 8.80359770444 15.4329331503 20.2994221599 9.63354755172 35.0576542436 24.8545960474 7.01670805005 46.6257277068
53.0 2.88098597025 6.14333616282 5.99132777306 23.1269401355 12.7210150766 20.7809340476 29.9048163847 29.92735691 9.2867155211 27.6184456735 111.760497557 14.5438791726 16.5977350678 69.973698972 14.8699925764 10.9217367699 15.4039735088 8.47713622185 14.870533982 19.5325408524 9.27204297587 33.7483586002 24.0712244826 6.75737301695 44.9631667562
54.0 2.77412468516 5.91478738416 5.7706347684 22.2660926707 12.2570798429 20.0456456583 28.7854158914 28.8397391195 8.93582722483 26.6045005127 107.709836851 13.9980113786 15.9963766843 67.3675887333 14.3290845425 10.5194089026 14.8401531955 8.16730203789 14.3381267387 18.8065441731 8.92966484043 32.5105062309 23.324749065 6.5113697365 43.3893615714
55.0 2.67281762232 5.69795874271 5.56126883287 21.4513275284 11.8168912333 19.3483786953 27.7254933539 27.8095167746 8.60311870474 25.6451041345 103.881594659 13.480966895 15.4258183053 64.9036938683 13.8162040987 10.1378672675 14.3064043859 7.87298672025 13.8335978584 18.1185838072 8.60508612798 31.3389871479 22.612807756 6.277797002 41.8980526525
56.0 2.57668609214 5.49206523923 5.36246692755 20.6794183381 11.3988541445 18.6865348636 26.720932184 26.8327243062 8.28736659642 24.7364043973 100.259792878 12.9907596671 14.8839886322 62.5719375393 13.3294422192 9.77570567333 13.8006229278 7.59317406829 13.3550182809 17.4660566529 8.29709399413 30.2291410935 21.9332300858 6.05582966935 40.4835254826
57.0 2.48538348085 5.2963872516 5.1735300219 19.9474169132 11.0015066494 18.0577359868 25.7679663749 25.9057334278 7.98744947532 23.8748841205 96.8298577156 12.5255726341 14.368989284 60.3631143343 12.8670511228 9.43163591926 13.3208860677 7.32693090818 12.9006243309 16.8465797536 8.00457807399 29.1767107819 21.284018413 5.84471096733 39.1405543808
58.0 2.39859201088 5.11026402737 4.99381667653 19.2526248775 10.6235067291 17.4598018504 24.8631451717 25.0252192138 7.70233773057 23.0573266641 93.5784746668 12.0837406607 13.8790775949 58.2688017771 12.4274280677 9.10447599957 12.8654339545 7.07339895608 12.4688008831 16.2579681877 7.72652017245 28.177800724 20.6633313214 5.64374571024 37.8643530039
59.0 2.31601987981 4.93308792742 4.82273737153 18.5925686175 10.263620536 16.8907306193 24.0033018379 24.1881301011 7.43108460356 22.2807855704 90.4934606198 11.6637354567 13.4126513907 56.2812821135 12.0091010267 8.79313967276 12.4326533117 6.83178760876 12.0580665029 15.6982155197 7.46198515319 27.2288408849 20.0694688751 5.452294293 36.6505306125
60.0 2.23739872775 4.76429932236 4.65974948234 17.9649771255 9.92071198686 16.3486814886 23.1855259847 23.391661301 7.17281823946 21.5425577298 87.5636508132 11.2641522236 12.9682354881 54.3934730328 11.6107159971 8.49662721563 12.0210629916 6.60136754152 11.6670603005 15.165476479 7.21011286886 26.3265545366 19.5008594972 5.26976736628 35.495053344
61.0 2.1624813906 4.60338205799 4.50435281939 17.3677623544 9.59373351587 15.8319592822 22.4071390028 22.6332311867 6.92673462196 20.8401596097 84.7787987171 10.8836978046 12.5444696943 52.5988661822 11.2310257347 8.21401721036 11.6293011667 6.38146501082 11.2945302756 14.6580515788 6.97011099794 25.4679297605 18.9560482681 5.09562110426 34.394209848
62.0 2.09103990259 4.44985941755 4.35608565981 16.7990017651 9.28171784098 15.3390007522 21.6656722061 21.9104602793 6.69209128017 20.1713061522 82.1294871767 10.5211801469 12.1400981199 50.8914724883 10.8688797306 7.9444592338 11.2561139497 6.17145677331 10.9393229622 14.1743734303 6.74124867301 24.6501941326 18.4336864685 4.9293529903 33.3445807298
63.0 2.02286371679 4.30329051935 4.21452120965 16.2569227906 8.98377061789 14.8683623655 20.9588473487 21.2211525115 6.4682016719 19.5338920049 79.6070494001 10.1754989126 11.7539596414 49.2657734408 10.523215276 7.68716733687 10.9003452622 5.97076554549 10.6003742097 13.71299454 6.52285080144 23.8707921921 17.9325222159 4.77049805603 32.3430113269
64.0 1.95775811671 4.16326709632 4.07926444373 15.7398889789 8.69906387305 14.4187093972 20.2845592246 20.5632784898 6.25443016098 18.9259747926 77.2034985647 9.84563709554 11.3849793737 47.7166776095 10.1930494816 7.44141421738 10.5609277989 5.77885593868 10.2767009592 13.2725764097 6.31429299349 23.1273653481 17.4513920658 4.61862551856 31.3865874077
65.0 1.89554279572 4.02941061154 3.9499492772 15.2463876098 8.42683012226 13.988806171 19.6408600998 19.9349605154 6.05018751738 18.3457601808 74.9114649876 9.53065352369 11.0321610312 46.2394817618 9.87747213597 7.20652600266 10.2368749513 5.59523081256 9.96739389477 12.8518797809 6.11499702415 22.4177339271 16.9892134628 4.47333576787 30.4726134411
66.0 1.83605058416 3.90136967003 3.82623602964 14.7750186106 8.16635709344 13.5775073112 19.0259457573 19.3344591549 5.85492687844 17.7915885144 72.7241399466 9.22967614049 10.6945800726 44.829836035 9.57563930334 6.98187756982 9.92727357889 5.41942799834 9.67161086235 12.4497558882 5.92442676522 21.7398811045 16.5449779451 4.334257663 29.5985931266
67.0 1.77912630678 3.77881769226 3.70780914698 14.3244846146 7.91698298348 13.1837498881 18.4381429682 18.7601611803 5.66814011759 17.2619228447 70.6352253627 8.94189597369 10.3713775387 43.4837126887 9.28676757358 6.76688834078 9.6312775255 5.25101734887 9.3885709683 12.0651386035 5.74208453231 21.0919384971 16.1177450152 4.20104610101 28.7622119238
68.0 1.72462575544 3.66145081924 3.59437515181 13.8935820312 7.67809218761 12.8065463523 17.8758982229 18.210568721 5.48935457389 16.7553381814 68.6388886554 8.66656171237 10.0617545031 42.1973780229 9.01012888993 6.56101849756 9.34810179486 5.08959807859 9.11754927626 11.697037369 5.56750779903 20.4721732228 15.7066366036 4.07337982754 27.9613213457
69.0 1.67241476373 3.54898602302 3.48566079583 13.4811930108 7.44911144807 12.4449781695 17.3377675807 17.6842894892 5.31813010179 16.2705118293 66.7297221745 8.40297482259 9.76496706742 40.9673671026 8.74504588816 6.36376557011 9.07701730986 4.93479636092 8.85787203465 11.3445308275 5.40026623633 19.8789762599 15.3108320596 3.95095946147 27.1939248184
70.0 1.62236837219 3.44115939988 3.38141139206 13.086278203 7.2295063752 12.0981900764 16.8224075104 17.1800279607 5.15405640545 15.8062146849 64.9027066869 8.15048514129 9.4803218396 39.7904609722 8.49088769014 6.17466135518 8.8173461893 4.78626315464 8.60891237464 11.0067610753 5.23995904072 19.3108519573 14.9295636119 3.83350571012 26.4581649277
71.0 1.57437007402 3.33772462584 3.28138930663 12.7078702201 7.0187783003 11.7653848905 16.3285666153 16.6965774041 4.99675062652 15.3613033865 63.1531784613 7.90848689527 9.2071718436 38.6636660856 8.24706610149 5.99326912985 8.56845748448 4.64367223446 8.37008642598 10.6829284652 5.08621251922 18.7664085686 14.5621122488 3.72075775383 25.7523119017
72.0 1.52831113247 3.23845155725 3.18537259313 12.3450677287 6.81646142404 11.4458188108 15.8550781437 16.2328126666 4.84585515798 14.9347132234 61.476799555 7.67641509897 8.94491281253 37.5841957083 8.01303216949 5.81918112762 8.32976332514 4.50671840397 8.14084980499 10.3722869028 4.93867790335 18.2443496968 14.2078039736 3.61247178187 25.074753192
73.0 1.48408996212 3.14312496077 3.09315375394 11.9970300998 6.62212022921 11.1387971598 15.4008532018 15.787683636 4.70103566002 14.5254517195 59.8695309495 7.45374229022 8.69297982528 36.5494530802 7.78827306242 5.65201624915 8.10071543028 4.37511587165 7.92069443415 10.0741395817 4.79702936719 17.7434665504 13.866006397 3.50841966336 24.4239840368
74.0 1.44161156745 3.05154335922 3.00453861531 11.6629725597 6.43534712984 10.8436705176 14.9648745951 15.3602093065 4.56197925674 14.1325928219 58.3276082298 7.239975568 8.45084425027 35.5570161503 7.57230923637 5.4914179828 7.88080194502 4.24859677298 7.70914565802 9.7878351117 4.66096222823 17.2626309246 13.5361256302 3.40838773913 23.7985989006
75.0 1.40078703241 2.96351798128 2.91934530417 11.3421617869 6.25576033206 10.5598312087 14.5461912304 14.9494723861 4.428392895 13.7552716273 56.8475195353 7.03465390073 8.21801096442 34.6046237195 7.36469185952 5.33705251317 7.66954456886 4.12690982379 7.50575962417 9.51276399851 4.53019131165 16.8007888307 13.217603451 3.31217572195 23.1972836975
76.0 1.36153305599 2.87887180434 2.83740331636 11.03391191 6.08300188533 10.2867101036 14.1439130237 14.5546143884 4.30000184873 13.3926795919 55.4259855439 6.83734567683 7.99401581943 33.6901628442 7.16500046732 5.1886069984 7.46649594517 4.00981909143 7.31012090156 9.24835543951 4.40444946132 16.3569547062 12.909914712 3.21959569409 22.6188087201
77.0 1.3237715289 2.79743868123 2.75855266682 10.7375808648 5.91673590448 10.0237737053 13.7572062597 14.1748311618 4.17654835429 13.0440601733 54.0599412784 6.64764647321 7.7784233301 32.8116573728 6.9728408251 5.04578799905 7.27123728504 3.89710287207 7.12184031195 8.99407440279 4.28348618259 15.9302061454 12.6125649715 3.13047119242 22.0620221973
78.0 1.2874291473 2.71906254236 2.68264311374 10.4525670738 5.75664694575 9.77052148933 13.3852893589 13.8093688095 4.05779036354 12.7087048621 52.7465195485 6.4651770194 7.57082456292 31.9672574991 6.78784297735 4.90832004354 7.08337620165 3.78855266371 6.94055295289 8.74941896147 4.16706640352 15.5196790985 12.3250883207 3.04463637224 21.5258444222
