days "AB magnitudes"
1.42854166667 34.7637331399
1.43854166667 34.8770957638
1.44854166667 35.0907379683
1.45854166667 35.1743994575
1.46854166667 35.2106006686
1.47854166667 35.2374985058
1.48854166667 35.2220986154
1.49854166667 35.1879884284
1.50854166667 35.1855863478
1.51854166667 35.1567788362
1.52861111111 35.0643771667
1.53861111111 35.0615130559
1.54868055556 35.0612455699
1.55861111111 35.0484625555
1.56861111111 35.0545174014
1.57861111111 35.0226766246
1.58861111111 34.9927379684
1.59854166667 34.9627078312
1.60861111111 34.957570186
1.61861111111 34.922855208
1.62868055556 34.8792070919
1.63861111111 34.8925728282
1.64861111111 34.8481934905
1.65861111111 34.8545643494
1.66868055556 34.8016897572
1.67861111111 34.8162632349
1.68854166667 34.7671407207
1.69861111111 34.7255966007
1.70854166667 34.7349200285
1.71854166667 34.7033410876
1.72854166667 34.6983775258
1.73854166667 34.6788264839
1.74861111111 34.6783850108
1.75861111111 34.673914033
1.76854166667 34.6563572718
1.77854166667 34.6557899981
1.78854166667 34.6310643749
1.79854166667 34.6289673918
1.80861111111 34.6283294085
1.81854166667 34.6054298128
1.82854166667 34.604026906
1.83854166667 34.5721233889
1.84861111111 34.5725069437
1.85861111111 34.5730526826
1.86861111111 34.5391020932
1.87861111111 34.5416137257
1.88861111111 34.5398167026
1.89854166667 34.5013318129
1.90861111111 34.5017995917
1.91854166667 34.5015018922
1.92861111111 34.4700225548
1.99715277778 34.4066210773
2.068125 34.3581305968
2.14159722222 34.3165074448
2.21770833333 34.2597531685
2.29645833333 34.2173711092
2.37819444444 34.138463694
2.46270833333 34.09527094
2.55041666667 34.056345906
2.64118055556 34.0237776334
2.735 33.9580696755
2.83229166667 33.9276475553
2.93291666667 33.8553464214
3.03694444444 33.8124887077
3.14506944444 33.7480528978
3.25673611111 33.6916317317
3.37243055556 33.64895488
3.49243055556 33.5376309871
3.61652777778 33.4851592489
3.745 33.4462776771
3.87805555556 33.3959683975
4.01590277778 33.359804617
4.15861111111 33.3213926445
4.30631944444 33.3089612238
4.459375 33.2929693589
4.61798611111 33.2915245166
4.78201388889 33.2832576104
4.95194444444 33.2775330931
5.15055555556 33.2911307182
5.36881944444 33.3028540232
5.49895833333 33.2736565586
5.69423611111 33.2525948878
5.89680555556 33.2140216637
6.10638888889 33.1858752979
6.32347222222 33.1293169879
6.54791666667 33.0951072085
6.78076388889 33.045577627
7.02222222222 33.2435579312
7.27152777778 33.1589955686
7.52986111111 33.0852470489
7.79791666667 33.0582908656
8.075 33.0041967229
8.36180555556 32.9561316139
8.65902777778 32.9122843032
8.96666666667 32.8816362724
9.28541666667 32.8341988478
9.62361111111 32.7928191855
9.96111111111 32.7621600371
10.3194444444 32.7297655717
10.6784722222 32.7096128152
