magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
14.0 34.3879760437 69.1841195321 69.080095585 291.104493783 141.121928709 237.989869455 361.737962719 344.351368624 106.861437599 355.154629081 1440.06043856 179.324486069 182.454221525 833.739887093 172.011137129 125.43493856 191.151297477 87.948162235 176.706938856 228.595469875 108.739967495 420.819450746 189.847187817 73.4803577923 510.221951841
15.0 29.9236218476 60.4887282235 60.2752219384 253.371480043 123.628760691 208.578040354 316.755725953 302.099485581 93.5892865799 308.610847734 1256.23642774 156.502998679 160.150239261 729.731401159 150.358057777 109.763177899 166.614958302 77.3623321554 153.899489327 199.635683994 94.890560486 366.436615879 169.310051576 64.3454339454 446.998731313
16.0 26.3032016791 53.4002028625 53.1195858951 222.592081227 109.317191288 184.452107828 279.790041721 267.248584179 82.7289401628 270.709639952 1104.92355956 137.873835554 141.841159321 643.655257678 132.666599368 96.9524321171 146.557447521 68.6797902749 135.333813601 175.972487884 83.6056833197 322.002905604 152.222161263 56.8942275971 394.993996984
17.0 23.3229269583 47.5363997163 47.2166028943 197.14646138 97.4427668697 164.398219822 249.02211857 238.15332216 73.7162364844 239.430115954 978.959601925 122.454764509 126.606178455 571.660584599 118.010029937 86.3326681494 129.945440531 61.4557243647 120.008530818 156.371527687 74.2782217325 285.224217952 137.81904798 50.7260539466 351.684136803
18.0 20.83749402 42.6236599394 42.2832979326 175.861968396 87.4691545537 147.534721436 223.124680126 213.603610105 66.1447810821 213.310036416 873.03967859 109.537425189 113.778349496 510.87054435 105.719871892 77.4210702635 116.028210867 55.3700845117 107.202687901 139.940661311 66.4721614642 254.432570085 125.54135616 45.5541795398 315.220005323
19.0 18.7409692003 38.4616432966 38.113196431 157.872508016 79.0016257172 133.208264266 201.110108703 192.692964287 59.715489635 191.270160043 783.168998208 98.6001844063 102.864473599 459.10217585 95.3037337017 69.8622760197 104.249555009 50.1875015386 96.386319691 126.021688464 59.8675798707 228.391510739 114.971425312 41.1688042846 284.221102572
20.0 16.9545955446 34.9008132788 34.5526532827 142.526981275 71.7441608798 120.926033645 182.230781207 174.731182336 54.2040646297 172.499809142 706.294426655 89.251777 93.4931123325 414.675683424 86.3921735693 63.3898034134 94.1901866783 45.7315241412 87.1626393478 114.120117539 54.2252607033 206.16863335 105.791775501 37.4133910737 257.639588267
21.0 15.4187966545 31.8276201438 31.4853282224 129.328144405 65.4710370311 110.310402589 165.912023104 159.185044479 49.4394607712 156.380432779 640.051205733 81.1938875503 85.3799551019 376.282022237 78.7034219387 57.8004841915 85.5291161616 41.8676003739 79.2296863291 103.85841234 49.3633127799 187.049984626 97.7572225886 34.1691052257 234.668277215
22.0 14.0878029016 29.154509479 28.8217502868 117.890857317 60.007555918 101.067900501 151.706003851 145.637195691 45.2892827484 142.43340384 582.585523587 74.1957223066 78.304206856 342.889307807 72.0194078881 52.9371135085 78.0171817905 38.4915599176 72.3542872759 94.9441459435 45.14134846 170.481336832 90.6757158323 31.344331283 214.677060579
23.0 12.925960218 26.8130367731 26.4921475036 107.912994435 55.2166927262 92.9675460089 139.25940375 133.757095346 41.6496710995 130.28365061 532.428090869 68.0763661467 72.0921525271 313.675590443 66.1691243874 48.6764249559 71.4585489509 35.5216489975 66.3540072842 87.1478587975 41.4495478678 156.027099245 84.3948982785 28.8674543529 197.168129363
24.0 11.9051444288 24.7490290462 24.4414221846 99.1548083746 50.9896688409 85.8254417425 128.290334128 123.280143052 38.4381618371 119.633861839 488.40265976 62.6923102298 66.6055020978 287.97985322 61.0168677409 44.9205973712 65.6975467532 32.8929143862 61.0844047845 80.2873772169 38.2009545955 143.341061353 78.7925066353 26.6817909538 181.743895779
25.0 11.0029176788 22.9191246247 22.6255666986 91.4240490462 47.2391801293 79.4936404707 118.571596876 113.992447992 35.5885579563 110.245892076 449.558890092 57.9284848459 61.7329856968 265.265810825 56.4537812235 41.5911528329 60.6091507432 30.5531738832 56.4298789719 74.2165205238 35.325953725 132.145226623 73.7693993735 24.7419657796 168.083652568
26.0 10.2011927096 21.2882587409 21.0090652681 84.5650724068 43.894456384 73.8519776556 109.918364159 105.719559932 33.047187984 101.927158131 415.122444004 53.6917127958 57.3841992835 245.094833865 52.3916805119 38.6245041695 56.0920004604 28.4600789292 52.2969959766 68.8168444675 32.7682516782 122.214276103 69.2444169381 23.0112800877 155.926348646
27.0 9.48525084074 19.8278096952 19.5629827178 78.4507603554 40.897605244 68.8019981384 102.178989884 98.3180243765 30.7701373193 94.5205518687 384.457445851 49.9058626507 53.4850351776 227.105467281 48.7584816552 35.9686598723 52.0632078507 26.5789422298 48.6095541807 63.991520554 30.4819074586 113.364012448 65.1505403995 21.4597722017 145.057713167
28.0 8.84301027782 18.5142137687 18.2635395682 72.9764511677 38.2008712847 64.262383462 95.2280728821 91.6689795247 28.7211725906 87.896867313 357.037933413 46.5082142883 49.974245842 210.997773661 45.4947719943 33.5807538262 48.4544496519 24.8811098091 45.3048885958 59.6607409343 28.4291115534 105.44265951 61.4319843328 20.0627688892 135.300515405
29.0 8.26447420249 17.3279176655 17.0910365623 68.0553277294 35.7645565482 60.1654694072 88.9611609504 85.6732487029 26.8701668522 81.9490502502 332.425926252 43.4467012493 46.8008294679 196.521247956 42.5512078404 31.4251712722 45.2089928553 23.3427261855 42.3310705074 55.7582282242 26.5785041884 98.3242381706 58.0419712464 18.7997900336 126.507115846
30.0 7.74130973862 16.2525772863 16.0290336796 63.6148762195 33.5554254585 56.4545656483 83.2906655847 80.2475412589 25.1918915364 76.5877855573 310.254418622 40.6777955642 43.9220192534 183.465404316 39.8865180139 29.4721114467 42.2794067407 21.9437872301 39.6447624048 52.2285559524 24.9038878357 91.9034705219 54.9410096021 17.653711038 118.553711712
31.0 7.26652338513 15.2744385134 15.0637168186 59.5941400489 31.5454687968 53.0818725064 78.1426802718 75.3214842277 23.6650802651 71.7380779044 290.214075463 38.1648690147 41.3017214819 171.652382217 37.465956731 27.6964739352 39.6257859521 20.6674061579 37.2095583123 49.0250708221 23.3832314421 86.0918220435 52.0955483374 16.6101155995 111.335849649
32.0 6.83420837817 14.3818540379 14.1834044845 55.9415710358 29.7109368461 50.0068470204 73.4544803547 70.8352830601 22.2716964629 67.3365781086 272.042740008 35.8769116447 38.9092909505 160.931092856 35.2600934775 26.0769876965 37.2143580459 19.4992392301 34.9946876853 46.1082667013 21.9978929576 80.8144001308 49.4769159596 15.6567907319 104.764895976
33.0 6.43934626412 13.5649029534 13.3781600493 52.6133336451 28.0315764355 47.1949105549 69.1725421165 66.7378632598 20.9963553557 63.3294748294 255.517095469 33.7875209288 36.7185625941 151.172550675 33.2438582314 24.595523911 35.0163831754 18.4270324116 32.9739944314 43.444501169 20.7320069445 76.0075034425 47.0604769147 14.783329217 98.7652375157
34.0 6.07764973811 12.815088756 12.6394844199 49.5719561594 26.4900239506 44.6164184632 65.2509610685 62.9853829588 19.8258640665 59.6708189223 240.445991051 31.8740979728 34.7070795401 142.266124264 31.3957820421 23.2365494266 33.0072778184 17.4402605369 31.1251261392 41.0049743123 19.5719982449 71.6166704281 44.8249554181 13.9808140023 93.2720449168
35.0 5.7454371876 12.125097717 11.9600705202 46.7852498499 25.0713187291 42.2458325915 61.6501798217 59.5400340067 18.7488528742 56.3211818103 226.665064104 30.1172035034 32.8554731199 134.116505926 29.6973884139 21.9866887182 31.1659118188 16.5298378808 29.4288853551 38.764910088 18.5061927861 67.5951140409 42.7518894974 13.241565689 88.2294726892
36.0 5.43953180814 11.4886041486 11.3336057092 44.2254368828 23.7625101736 40.0610520847 58.3359579816 56.3690692241 17.7554774433 53.2465738405 214.032379228 28.5000382249 31.146961418 126.641247121 28.1327020871 20.83437031 29.4740405928 15.6878843204 27.8687068392 36.7028954533 17.5245038814 63.9024576354 40.825187117 12.5589390151 83.5892010049
37.0 5.15717991856 10.9001123861 10.754611677 41.8684420545 22.5523383971 38.0428686853 55.2785326903 53.444008255 16.8371767473 50.4175665627 202.424870887 27.0080207343 29.5669410156 119.768742486 26.6878499297 19.7695394616 27.9158435515 14.9075351266 26.4302335263 34.8003433378 16.6181776734 60.5037075433 39.0307629523 11.9271577003 79.3092469454
38.0 4.89598439315 10.3548277384 10.2183138679 39.6933140485 21.4309730032 36.1745206524 52.451930414 50.7399854305 15.9864750251 47.8085761144 191.735425114 25.6284425361 28.1026525439 113.436571764 25.3507346374 18.7834232293 26.4775465917 14.1827852559 25.1009704016 33.0410535421 15.779585259 57.368412967 37.3562393445 11.3411795536 75.3529896708
39.0 4.65385008205 9.84855046002 9.72053433343 37.6817497904 20.3897981452 34.441325336 49.8333995273 48.2352112937 15.1968187963 45.3972747574 181.870472705 24.3501844118 26.7429051004 107.590129017 24.1107663867 17.8683372162 25.1471115768 13.5083611193 23.8700003054 31.4108516049 15.0020519211 54.4699751234 35.7906986783 10.7965856313 71.6883665482
40.0 4.42893880345 9.37758813815 9.2576033061 35.8177013973 19.4212346749 32.8303748893 47.4029399854 45.9105256537 14.4624419768 43.1641050066 172.747994221 23.1634819356 25.4778479144 102.181483784 22.9586409199 17.0175257241 23.9139795374 12.8796143803 22.7277492862 29.8972901563 14.2797160511 51.7850760598 34.3244772282 10.2894886323 68.2872067583
41.0 4.21963202717 8.93868290725 8.8262858253 34.0870497013 18.5185922014 31.3302829708 45.1429114974 43.7490247792 13.7782536577 41.0918763927 164.295858398 22.0597306016 24.2987801759 97.16843051 21.8861550629 16.2250288356 22.7688572127 12.2924335278 21.6657918442 28.4894006553 13.6074119815 49.2932040074 32.948992648 9.8164567843 65.1246761085
42.0 4.02449977639 8.52895067331 8.42372053995 32.4773317414 17.6759454127 29.9309728643 43.0377055309 41.735748976 13.1397442719 39.1654291646 156.450431943 21.0313230675 23.1979918666 92.5136916143 20.8860525986 15.4855713362 21.703538757 11.7431698758 20.6766884761 27.1774859931 12.9805721837 46.9762570478 31.6565989132 9.37445027673 62.1788123027
43.0 3.84227458492 8.14583012088 8.0473684185 30.9775122476 16.88803019 28.6234994235 41.0734695019 39.8574196038 12.5429067621 37.3713525155 149.155411343 20.0715125787 22.1686299162 88.184246526 19.9518948935 14.7944694492 20.7107561339 11.2285753395 19.7538495242 25.9529464233 12.3951452423 44.8182106561 30.4404637859 8.96076791449 59.4301341808
44.0 3.67182958767 7.78703973216 7.6949695638 29.5777911687 16.1501559552 27.3998987844 39.2378738415 38.1022167739 11.9841700547 35.6977474506 142.360837178 19.1742978506 21.2045851559 84.1507645154 19.0779518155 14.1475521727 19.7840530328 10.7457498755 18.8914205578 24.8081328142 11.8475267481 42.8048376085 29.2944648551 8.57300214389 56.8613117487
45.0 3.51216000724 7.45054140177 7.3645066923 28.2694408785 15.4581313965 26.2530609862 37.5199144674 36.4595906776 11.4603426766 34.1340263852 136.022259151 18.334325624 20.3003964333 80.3871234143 18.2591093705 13.5410946517 18.9176781686 10.2920968946 18.08418547 23.7362224121 11.3345008252 40.92347103 28.2131009684 8.20900097088 54.4568864096
46.0 3.36236744513 7.13450950752 7.05417412036 27.0446679342 14.8082012764 25.1766215781 35.9097446212 34.9201008439 10.9685647756 32.670743106 130.100026132 17.5468078481 19.4511689593 76.8699997228 17.4907911764 12.9717615118 18.1064946262 9.86528528105 17.3274842193 22.7311132394 10.8531904527 39.1628031443 27.1914164814 7.86683558144 52.2030328378
47.0 3.22164649956 6.83730451543 6.76235132255 25.8964952368 14.1969924581 24.1648690336 34.3985311723 33.4752786921 10.506267132 31.2994479447 124.558680329 16.8074510222 18.6525045067 73.5785182884 16.768891446 12.4365584814 17.3459025471 9.46321691424 16.617142731 21.787333987 10.4010150943 37.5127137028 26.2249362245 7.54477270166 50.0873555481
48.0 3.08927332229 6.55745036983 6.48758030247 24.8186612174 13.6214676361 23.2126653803 32.9783313909 32.1175095914 10.0711360148 30.0125639762 119.366438532 16.1123956907 17.9004415245 70.4939518942 16.089717581 11.9327909349 16.6317729561 9.08399879162 15.9494129428 20.8999668489 9.97565442555 35.9641231906 25.3096094716 7.24125091457 48.0987144904
49.0 2.96459579793 6.29361505622 6.22854615656 23.8055332892 13.0788855317 22.3153779246 31.6419869143 30.8399313217 9.6610829416 28.8032808209 114.494746461 15.4581644505 17.1914035794 67.5994628163 15.4499408252 11.4580282443 15.9603909282 8.72591901604 15.3209213429 20.0645812072 9.57501717158 34.508866798 24.4417614994 6.95486029456 46.2270750249
50.0 2.84702508682 6.04459383453 5.98406032252 22.8520333007 12.5667665333 21.4688203258 30.3830322112 29.6363463754 9.27421857098 27.6654632447 109.917894705 14.8416171226 16.5221548194 64.8798798012 14.8465537048 11.0100730195 15.3284066164 8.3874260418 14.7286246506 19.2771764525 9.19721424435 33.1395858654 23.6180515719 6.68432483444 44.4633784511
51.0 2.73602831789 5.80929472864 5.75304609406 21.953573121 12.0828629432 20.669201579 29.1956153146 28.501145981 8.90883008986 26.5935722428 105.612686733 14.2599119778 15.8897613816 62.3215050391 14.2768332025 10.5869344832 14.7327929203 8.06711067873 14.1697715244 18.5341325232 8.84053551084 31.8496340831 22.8354363845 6.42848723235 42.7994299296
52.0 2.63112225535 5.5867259291 5.5345260557 21.1059988109 11.6251331312 19.9130817113 28.0744289744 27.4292440896 8.56336156748 25.582596696 101.558151097 13.7104720943 15.2915578468 59.911946623 13.7383087969 10.1868053538 14.1708087835 7.76369043953 13.6418693751 17.8321669921 8.50342963921 30.6329961965 22.0911381623 6.18629568038 41.227801172
53.0 2.53186779264 5.3759848241 5.32761115016 20.3055420932 11.1917190189 19.1973331958 27.0146506888 26.4160198543 8.23639683648 24.6279940072 97.7352912277 13.1909560832 14.725117999 57.6399727312 13.2287346407 9.80804171281 13.6399672796 7.47599588474 13.1426555192 17.1682977223 8.18448656305 29.4842173451 21.3826167411 5.95679235689 39.7417457121
54.0 2.43786515189 5.17624842067 5.13149113866 19.5487780512 10.7809264061 18.5191072533 26.0118903257 25.4572673765 7.92664453367 23.725638395 94.1268673479 12.6992325433 14.1882292624 55.4953843824 12.7460652748 9.44914542404 13.1380077851 7.20295867635 12.6700720316 16.5398102801 7.88242217995 28.3983414736 20.7075450657 5.73910337402 38.3351249308
55.0 2.34874968661 4.9867649569 4.94542625341 18.8325881541 10.3912077372 17.8758043417 25.0621442521 24.5491516852 7.63292499258 22.8717757335 90.7172058767 12.2333577071 13.6788702968 53.4689041168 12.2884343712 9.10874873808 12.6628716503 6.94360109778 12.2222437662 15.944229421 7.59606496331 27.3708575061 20.0637876316 5.53242997189 37.0023432982
56.0 2.26418820216 4.80684653763 4.76873987387 18.1541278582 10.0211469636 17.265048248 24.1617550619 23.6881700804 7.35415872849 22.0629840081 87.4920324501 11.7915558317 13.195191308 51.5520783713 11.8541360771 8.78560077549 12.2126808735 6.69702683604 11.7974590925 15.3792940751 7.32434421706 26.3976521847 19.4493814672 5.33604078465 35.7382915436
57.0 2.18387572178 4.63586265216 4.60081208466 17.510798143 9.6694462139 16.6846632862 23.3073761318 22.8711181049 7.08935629714 21.2961386009 84.4383252782 11.372201952 12.7354967021 49.7371916649 11.4416086026 8.47855562979 11.7857193624 6.46241285365 11.3941529707 14.8429353484 7.06627974592 25.4749686448 18.8625193172 5.14926503029 34.5382966595
58.0 2.10753263712 4.47323445451 4.44107399499 16.900220448 9.3349140286 16.1326541803 22.4959403531 22.095059521 6.83760934163 20.5683817444 81.5441860668 10.9738066758 12.2982297686 48.0171909905 11.0494197462 8.18656187068 11.3804164289 6.23900220401 11.010892046 14.3332571278 6.82097274818 24.5993699424 18.3015347365 4.97148649932 33.3980778148
59.0 2.03490219173 4.31842970456 4.2890027177 16.3202145499 9.01645495033 15.6071882768 21.7246324847 21.3572997617 6.59808267005 19.8770955778 78.7987261431 10.5950027481 11.8819591233 46.3856190576 10.6762541003 7.90865326116 10.995332218 6.02609766599 10.6463614895 13.8485189452 6.58759776773 23.7677068675 17.7648888496 4.80213823606 32.3137073921
60.0 1.96574825338 4.17095828347 4.14411692118 15.7687789934 8.71306029375 15.1065797808 20.9908646556 20.6553624029 6.37000722926 19.219878331 76.1919657802 10.2345331523 11.4853666824 44.836555221 10.3209017157 7.64394052985 10.629144815 5.82305609162 10.2993533557 13.3871208004 6.36539556591 22.9770894777 17.2511585611 4.64069782193 31.2815764773
61.0 1.8998533377 4.03036820972 4.00597287999 15.2440737431 8.42379994316 14.6292757569 20.2922546102 19.9869682703 6.15267386031 18.5945232248 73.7147450037 9.89124054876 11.1072369721 43.3645631067 9.98224803752 7.39160406271 10.2806388145 5.62928337606 9.96875625804 12.9475896928 6.15366679443 22.2248618673 16.7590260385 4.48668318356 30.2983642285
62.0 1.8370168512 3.89624209215 3.87416096099 14.7444047724 8.14781504848 14.1738436709 19.6266063529 19.350016848 5.94542773674 17.9989997404 71.358644412 9.56405788222 10.7464476061 41.9646440809 9.65926495174 7.1508873979 9.94869516356 5.44422997208 9.65354619598 12.5285676428 5.95176636743 21.508579758 16.2872693103 4.33964885929 29.3610106337
63.0 1.77705352589 3.7681939658 3.74830249037 14.268210346 7.88431150803 13.7389602807 18.9918928904 18.7425697033 5.7476634013 17.4314369581 69.11591475 9.25200001094 10.401960786 40.6321958341 9.35100280244 6.92109142393 9.63228211893 5.26738688201 9.35277838697 12.1288010172 5.75909844539 20.8259905573 15.8347538441 4.19918266731 28.4666922334
64.0 1.71979202201 3.64586646372 3.62804695488 13.8140487855 7.63255414207 13.3234017119 18.3862408175 18.1628356812 5.55882032799 16.8901087072 66.9794141487 8.9541562324 10.0728157 39.362975447 9.0565832621 6.70156919494 9.33044718158 5.09828206933 9.06557997986 11.7471309993 5.57511195548 20.1750155762 15.4004249895 4.0649027263 27.6128004459
65.0 1.66507367832 3.52892828411 3.51306949668 13.380587538 7.39186147416 12.9260345744 17.807916523 17.6091576558 5.37837894657 16.3734203064 64.9425520954 8.66968359677 9.7581217137 38.1530663952 8.77519295103 6.49172128881 9.04230988848 4.93647724002 8.79114354202 11.3824850632 5.39929658358 19.5537341451 14.9833011833 3.93645478615 26.7969221793
66.0 1.61275139237 3.41707191794 3.40306866705 12.9665933911 7.16160104833 12.5458079975 17.255313824 17.0800006534 5.20585707465 15.8798967012 62.9992393236 8.39780091448 9.45705225785 36.9988490215 8.50607771709 6.29099164364 8.76705535944 4.78156495023 8.52872122747 11.0338693342 5.23117918157 18.9603693986 14.5824678307 3.81350983224 26.016822459
67.0 1.56268861531 3.31001160661 3.29776440838 12.5709236985 6.94118521984 12.1817464748 16.7269428608 16.573941188 5.04080671021 15.408171834 61.1438429206 8.13778337618 9.16883933287 35.8969740661 8.24853749829 6.09886381688 8.50392850965 4.63316600268 8.2776195454 10.7003617302 5.07032054127 18.393275531 14.1970717844 3.69576193124 25.2704288339
68.0 1.51475844814 3.20748150313 3.19689623829 12.192518498 6.73006736506 11.8329434273 16.2214201086 16.089657669 4.88281114306 14.9569791015 59.3711460419 7.88895771445 8.89276855981 34.8443388998 8.00192170115 5.91485761833 8.25222885048 4.49092709898 8.03719465943 10.3811057945 4.91631249267 17.8509263527 13.8263163566 3.5829262909 24.5558173561
69.0 1.46884282759 3.10923401392 3.10022161276 11.8303934208 6.5277384632 11.4985554017 15.7374593773 15.6259217592 4.7314823494 14.5251427739 57.676311702 7.65069784542 8.6281747159 33.8380661495 7.76562503598 5.73852607475 8.01130581106 4.35451871924 7.80684815649 10.0753051403 4.76877528936 17.3319049958 13.4694568036 3.47473750959 23.8711999546
70.0 1.42483179173 3.01503830096 3.00751444837 11.4836333007 6.33372400844 11.177796834 15.273863691 15.1815905778 4.58645863789 14.1115702673 56.054850178 7.42242093656 8.37443770085 32.8754844463 7.53908375816 5.56945268903 7.78055452187 4.22363320385 7.58602323247 9.78221843977 4.6273552492 16.8348946402 13.1257962332 3.37094799446 23.2149130468
71.0 1.38262281632 2.92467892672 2.91856378585 11.1513864071 6.14758121632 10.8699353154 14.8295179487 14.7555996544 4.44740251976 13.7152451732 54.5025896206 7.20358385332 8.1309788868 31.9541110589 7.32177227037 5.4072489615 7.55941200871 4.09798301559 7.37420124806 9.50115489538 4.49172262174 16.3586701457 12.7946818887 3.27132652986 22.585407251
72.0 1.34212021422 2.83795462646 2.83317257992 10.8328592308 5.96889649239 10.5742873064 14.4033822814 14.3469565526 4.31399877868 13.3352209606 53.0156495175 6.99367994344 7.8972578107 31.0716362052 7.11320004663 5.25155214495 7.34735375206 3.97729916268 7.17089861429 9.2314701424 4.36156965782 15.9020904899 12.4755017712 3.1756569796 21.9812380785
73.0 1.30323459111 2.75467719418 2.75115660146 10.5273117654 5.79728313536 10.2902142505 13.9944860314 13.9547350911 4.18595271918 12.9706152794 51.5904166987 6.79223612246 7.67276917234 30.225908859 6.91290884356 5.10202320834 7.14389057219 3.8613297658 6.97566397184 8.97256253555 4.23660885964 15.4640919251 12.1676815634 3.08373710898 21.4010575023
74.0 1.26588235142 2.67467047034 2.67234344054 10.2340532286 5.63237924993 10.0171190459 13.6019222876 13.5780700995 4.06298857483 12.6206047983 50.2235236092 6.59881022865 7.45704010634 29.4149238934 6.72047016845 4.95834498723 6.94856580519 3.74983875415 6.78807563296 8.7238697791 4.11657139208 15.0436817756 11.8706818256 2.99537751393 20.8436063063
75.0 1.22998524934 2.5977694208 2.59657159954 9.95243817886 5.47384584763 9.7544428377 13.2248429188 13.2161526527 3.94484805966 12.2844205215 48.911828608 6.41298861895 7.24962769944 28.636810417 6.53548297739 4.82022050149 6.76095273925 3.64260467722 6.60773925829 8.4848658644 4.00120563846 14.6399328101 11.5839954362 2.91040064616 20.3077071359
76.0 1.19546998008 2.52381929753 2.52368966711 9.68186298498 5.32136511648 9.50166209716 12.8624540541 12.8682257344 3.83128904818 11.9613435341 47.6523980817 6.23438398124 7.05011672823 27.8898211805 6.35757157972 4.68737142303 6.58065228407 3.53941962074 6.43428574399 8.25505828319 3.89027588587 14.2519781266 11.3071452508 2.8286399246 19.7922581752
77.0 1.16226780748 2.45267487299 2.45355556493 9.42176261332 5.17463884224 9.2582859594 12.5140119633 12.5335802867 3.72208437098 11.6507011318 46.4424901834 6.06263334072 6.85811759505 27.1723229423 6.18638372777 4.55953667859 6.40729084949 3.44008821612 6.26736929789 8.0339854885 3.78356112682 13.8790064987 11.0396819612 2.74993892428 19.296227389
78.0 1.1303142241 2.38419974064 2.38603585982 9.17160769951 5.03338696649 9.02385379352 12.1788193001 12.2115516057 3.61702071451 11.3518632954 45.2795400318 5.89739624102 6.67326444228 26.4827876951 6.02158887344 4.43647117378 6.24051841207 3.34442673453 6.10666568527 7.8212145782 3.68085396563 13.5202581352 10.7811821324 2.67415063519 18.8186472704
79.0 1.09954864076 2.31826567526 2.3210051348 8.93090187675 4.89734626764 8.79793298201 11.856221669 11.9015160501 3.51589761471 11.0642394758 44.1611462221 5.73835308259 6.4952134277 25.8197846682 5.86287657502 4.31794462669 6.0800067508 3.25226225706 5.9518706275 7.61633917912 3.58195961903 13.1750208131 10.5312464022 2.601136784 18.3586100461
