days "AB magnitudes"
34.8046296296 28.6583103367
34.8148148148 28.6025177097
34.8287037037 28.7310696084
34.8416666667 28.7366502866
34.8555555556 28.8388254046
34.8694444444 28.9305047759
34.8824074074 28.9975227955
34.8962962963 29.0030419537
34.9092592593 29.0063972504
34.9231481481 29.0386309338
34.9361111111 29.0560721512
34.9481481481 29.1078930501
34.962962963 29.1408849878
34.975 29.1933049334
34.9907407407 29.2273553568
35.0018518519 29.2550670691
35.0157407407 29.2676400081
35.0296296296 29.2877068508
35.0416666667 29.2836127553
35.0564814815 29.2592901945
35.0694444444 29.2754783642
35.0814814815 29.2414437682
35.0962962963 29.2459044455
35.1092592593 29.2118121177
35.1240740741 29.2181254203
35.1361111111 29.196642327
35.1481481481 29.2157711206
35.162962963 29.2237533892
35.1759259259 29.2347738427
35.1907407407 29.2720027951
35.2037037037 29.3176870338
35.2157407407 29.3423565153
35.2287037037 29.3872423984
35.2425925926 29.431054261
35.2555555556 29.4689953461
35.2685185185 29.5208856026
35.2833333333 29.6052461946
35.2962962963 29.641471058
35.3092592593 29.729205517
35.3231481481 29.7514294677
35.337037037 29.7961337139
35.3490740741 29.7735780963
35.362962963 29.771783887
35.375 29.8051630845
35.3888888889 29.8459900704
35.4027777778 29.9464716132
35.4166666667 29.9739417295
35.4287037037 30.0135344007
35.4444444444 30.0881246303
35.4574074074 30.1676371478
35.4694444444 30.2030465892
36.25 30.9096269371
37.0490740741 30.3222172633
37.8666666667 30.9437679464
38.7018518519 30.8158346368
39.5537037037 30.8792419634
40.4268518519 30.8906099022
41.3175925926 30.9031410565
42.2277777778 30.8590435814
43.1592592593 31.1451768389
44.1101851852 31.2003121733
45.0833333333 30.9570251628
46.0777777778 30.5573626953
47.0925925926 30.5472261405
48.1305555556 30.4942682716
49.1916666667 30.466273075
50.275 30.449724043
51.3833333333 30.4425956821
52.5166666667 30.4123563243
53.6731481481 30.3964346235
54.8574074074 30.3594567457
56.0666666667 30.3458609469
57.3037037037 30.3159141856
58.5657407407 30.3186229001
59.8564814815 30.2606689855
61.1759259259 30.2696038764
62.5259259259 30.2407108248
