days "AB magnitudes"
15.2388888889 31.6297885784
15.2599537037 30.3247500237
15.2825231481 30.692808563
15.303587963 30.7076787311
15.3261574074 30.7411201285
15.3472222222 30.8282845559
15.368287037 30.9108706448
15.3908564815 31.0025112651
15.4119212963 31.1152162737
15.4344907407 31.2034147
15.4555555556 31.3760018758
15.4766203704 31.5070968131
15.4991898148 31.5952265801
15.5202546296 31.8741280496
15.5428240741 32.1082077448
15.5638888889 32.2548025381
15.5849537037 32.2747323507
15.6075231481 32.2279388189
15.628587963 32.2409593875
15.6511574074 32.1154008836
15.6722222222 31.982723481
15.693287037 31.9544586329
15.7158564815 31.8898451714
15.7369212963 31.8742667935
15.7594907407 31.9062538247
15.7805555556 31.9443460293
15.8016203704 31.9977976147
15.8241898148 31.9364113482
15.8452546296 31.9214727894
15.8678240741 31.9328773374
15.8888888889 31.9565086559
15.9099537037 31.9806622738
15.9325231481 31.992089038
15.953587963 31.9938609539
15.9761574074 31.993775458
15.9972222222 31.9915450662
16.018287037 32.0025898034
16.0408564815 32.0120347418
16.0619212963 32.0360268192
16.0844907407 32.1182777898
16.1055555556 32.0907094485
16.1266203704 32.0600227329
16.1491898148 32.0395434093
16.1702546296 31.9959787321
16.1928240741 32.0016849657
16.2138888889 32.0120289263
16.2349537037 32.0205842781
16.2575231481 32.0394537968
16.278587963 32.0519533826
16.3011574074 32.0762866253
16.3222222222 32.095875533
16.7871527778 32.1802232539
17.265625 32.0149938328
17.7591435185 32.1440015618
18.2646990741 32.11444107
18.7868055556 32.0639995048
19.3224537037 32.054509402
19.8731481481 31.9764042384
20.4388888889 31.9235440292
21.0226851852 31.8827003889
21.6200231481 31.8893061791
22.2384259259 31.7681560752
22.871875 31.7843053822
23.5233796296 31.7847590246
24.1959490741 31.6985323624
24.8850694444 31.7208856668
25.59375 31.6918454555
26.3219907407 31.7151823903
27.0728009259 31.7036210376
27.8446759259 31.6843843675
28.6391203704 31.6709446563
29.4561342593 31.6598492728
30.2972222222 31.6284822092
31.159375 31.6451556992
32.0471064815 31.6348021395
32.9604166667 32.0160167393
33.9053240741 31.945264686
34.868287037 31.8915132097
35.8643518519 31.8180542552
36.8859953704 31.9159462933
37.9347222222 31.8952162214
39.0180555556 31.9107295384
40.1314814815 32.0890779003
47.7449074074 32.4906491089
48.8583333333 32.6632433082
50.2501157407 32.6082655477
51.6855324074 32.6572616786
53.1615740741 32.7353306264
54.8076388889 32.7517764711
56.2310185185 32.8036511869
57.8364583333 32.8320176326
59.4840277778 32.8261391223
61.1782407407 32.9194785578
62.9221064815 32.9889268036
64.7186342593 32.9750731028
66.5648148148 33.0991923306
68.4621527778 33.1276608031
70.455787037 33.3712724655
72.4795138889 33.3505317065
74.5122685185 33.5300803282
76.6969907407 33.7499755912
78.8847222222 33.6814126479
81.075462963 33.8312030513
83.415162037 33.8023268469
85.759375 33.9154339013
88.2525462963 34.0098846542
90.7487268519 34.1529544117
93.396875 34.1982114824
96.0480324074 34.3846622497
98.7037037037 34.4308161183
101.509837963 34.5025226566
104.469444444 34.7990370309
107.432060185 34.7447736693
110.549652778 35.0904920148
113.671759259 35.1915350098
116.79837963 35.4424468123
120.228935185 35.3714843341
123.66400463 35.4766813735
127.106597222 35.767841423
130.704166667 35.6131749953
134.458217593 35.8131638929
138.36875 35.9789302218
142.288310185 35.8747418399
146.364351852 35.9653657907
150.447916667 36.0216912702
154.841435185 35.9899299445
159.25 36.3332481426
163.658564815 36.5796333289
168.383101852 36.541143797
173.107638889 36.7769697543
178.163194444 37.1703520522
183.21875 37.2843810181
188.439814815 37.7276922277
193.826388889 38.1475349055
199.393518519 38.4056589483
204.945601852 38.57640144
210.84375 38.9025735523
216.892361111 39.3428357881
222.956018519 39.8510150212
229.350694444 40.1972881231
235.91087963 40.2782619271
242.65162037 40.9121599822
249.55787037 41.5615322546
256.62962963 42.1186101758
264.047453704 42.6888250287
271.480324074 43.0170955292
279.244212963 43.5052804222
287.173611111 43.993945332
295.46412037 44.893535981
303.769675926 45.8813561915
312.40625 46.8543186444
321.388888889 47.5742526851
330.552083333 48.4509864666
339.940972222 49.0546089536
349.706018519 49.7318256503
359.681712963 50.6069352644
369.853009259 51.5522973333
380.430555556 52.3033899009
391.248842593 53.5725468413
402.503472222 54.4173598555
413.983796296 55.014505775
425.704861111 56.1909250671
437.771990741 56.8310459721
450.365740741 56.8920258018
463.24537037 57.2268461002
476.425925926 59.8934117663
490.734953704 61.333710563
505.946759259 63.5250300198
519.082175926 63.4479685731
534.594907407 64.1467444575
550.077546296 64.154503243
565.62037037 65.2093566355
581.614583333 58.847204423
597.789351852 62.7763018875
613.994212963 63.938405159
632.561342593 71.9310215306
648.856481481 78.7388664995
667.604166667 179.731493924
686.637731481 180.978279826
708.304398148 182.173302379
727.864583333 183.260902344
748.131944444 184.486087235
768.519675926 185.839433883
792.789351852 187.540294591
814.892361111 189.167928351
837.642361111 115.864078493
861.024305556 192.387897361
885.083333333 193.779021664
909.819444444 195.115312876
935.262731481 196.519910709
965.219907407 198.286664636
992.228009259 200.014694953
1020.01851852 201.885225934
1048.59143519 203.583835832
1077.97685185 205.179339982
1108.20486111 206.915667134
1139.27546296 208.608997478
1171.24884259 210.18396742
1208.89467593 211.949447257
1242.83912037 213.552963657
1277.74652778 215.27573512
1313.64699074 217.07969959
1350.58564815 218.91789357
1388.5474537 220.793549252
1427.60763889 222.715301582
1467.7662037 224.685626597
1509.14351852 226.714825009
1551.57407407 228.81191071
1595.20833333 230.980525378
1646.66666667 233.556345855
1693.15972222 235.891360111
1740.85648148 238.274058048
1789.90740741 240.659620245
1840.3125 242.984361238
1892.22222222 245.220108975
1945.63657407 247.399239599
2000.55555556 249.575193205
2056.97916667 251.786369431
2115.05787037 254.092666543
2174.79166667 256.507999091
2236.18055556 259.040816757
2299.375 261.691587143
2373.7037037 264.935201687
2440.81018519 267.959139742
2509.87268519 271.1343278
2580.74074074 274.293889601
2653.71527778 277.040261109
2728.7962963 279.416611327
2805.83333333 281.80131224
2885.27777778 284.272560724
2966.8287037 286.779769304
3050.78703704 289.58002268
3137.15277778 292.656370255
3225.92592593 296.089684361
3317.25694444 299.876961809
3411.14583333 303.352238353
3507.59259259 305.488139333
3606.89814815 306.981991517
3709.0625 309.479058727
3814.08564815 312.67946059
3922.11805556 316.88776066
4049.25925926 323.403306892
4163.91203704 330.90246769
4281.875 339.989006917
4403.14814815 350.365501547
