magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
25.0 20.6042683459 44.3047247053 39.7370062542 167.020044211 84.5295794608 119.124815419 196.579195495 203.3128368 64.36759412 196.967767111 842.186880754 97.4939514257 107.138858559 545.168320371 97.4073707073 71.5964852912 108.46890434 55.1647942577 106.467014797 137.548951755 63.7091759575 239.23752787 121.109716878 44.8029353003 300.5941491
26.0 19.1082759466 41.2070243676 36.8669251133 154.621310852 78.552301942 110.456114143 181.91577937 188.678696172 59.8212325767 182.116977947 778.5363897 90.3964332086 99.5662759714 504.344449812 90.5110372773 66.4837603098 100.651878208 51.3101251367 98.8846610613 127.782249295 59.0970308535 221.365584622 113.64541721 41.672184194 278.629402128
27.0 17.772601959 38.4265069006 34.3014770623 143.566343832 73.1994401691 102.710795935 168.833990264 175.583490801 55.7431244894 168.888183447 721.812017197 84.051674975 92.7822139868 467.908129265 84.3348242944 61.9035706427 93.661901256 47.8504201825 92.0996032326 119.026973531 54.9743223432 205.434480294 106.906491617 38.8662257953 259.010255809
28.0 16.5746121055 35.9199650601 31.9979532172 133.666078624 68.3848423027 95.7605062076 157.113038186 163.817035899 52.0694799985 157.05234947 671.050872529 78.3551084344 86.6785214019 435.258228663 78.7795695327 57.7828251963 87.3847752853 44.7319188391 86.0015821067 111.145363719 51.2728025426 191.171702887 100.79740349 36.3402158203 241.412227531
29.0 15.4955869289 33.6514725907 29.9209998089 124.763750518 64.036957565 89.4986391711 146.569526168 153.204043147 48.7472217224 146.419624474 625.450938606 73.2199309684 81.1652451965 405.892472855 73.762871122 54.0607606827 81.7255220411 41.9099018097 80.499012516 104.022693461 47.9358780765 178.351088544 95.2382568483 34.0569502928 225.565273938
30.0 14.5199297252 31.5909391735 28.0411337851 116.728469809 60.095934738 83.8360357414 137.050077062 143.597365061 45.7318694573 136.831544614 584.339975248 68.5735746303 76.1670415216 379.38864587 69.2157669884 50.6865016855 76.6046066392 39.3469013274 75.5152813549 97.5627523256 44.9162808356 166.783655963 90.1617741124 31.9853359429 211.243160727
31.0 13.6345562505 29.7129921607 26.3335986061 109.450243183 56.5113759232 78.6976462038 128.425606025 134.872721602 42.9859004904 128.154992355 547.151198704 64.354971738 71.6203911207 355.38982255 65.080161889 47.6171699327 71.9550024173 37.0113150074 70.9858788527 91.6843355904 42.1742671425 156.310490459 85.5109403924 30.0992089457 198.255181686
32.0 12.8284199012 27.9961028195 24.7774736367 102.836080363 53.2405810597 74.0199174508 120.586831268 126.924547922 40.4774664881 120.277471447 513.40410395 60.5124174196 67.4714187035 333.592673043 61.3068149258 44.816405274 67.7198890406 34.8763219605 66.8561547078 86.3184918461 39.6762121758 146.797169642 81.237150385 28.3764137842 186.43965112
33.0 12.0921389471 26.4218974869 23.354974625 96.8069234504 50.2471638624 69.7487299631 113.440725838 119.662698308 38.1793805366 113.103380059 482.689225655 57.0018841693 63.6741704537 313.738132345 57.853751647 42.253198528 63.8508319931 32.9190276986 63.0795476816 81.4063462058 37.3935031777 138.129360189 77.2987381652 26.7980784578 175.65874802
34.0 11.4177014157 24.9746099549 22.0508996174 91.295205814 47.4999516189 65.8377558536 106.907691212 113.009809934 36.0683108686 106.551047921 454.655941464 53.78568199 60.1892424098 295.603905027 54.685000923 39.9009628824 60.3063314395 31.119783931 59.6161774035 76.8973648826 35.3016607353 130.209312492 73.6598014477 25.3480393787 165.794399946
35.0 10.7982296092 23.6406427297 20.8521866024 86.2428969906 44.9721039067 62.2471422754 100.919289365 106.899179347 34.1241341676 100.550363395 429.002644026 50.8313851479 56.9826799879 278.998404935 51.7695825046 37.7367894311 57.050656993 29.4616432853 56.4317157797 72.7479612416 33.3796357569 122.953049673 70.2892543261 24.0123814535 156.744973444
36.0 10.2277908206 22.4082129501 19.7475577433 81.5999259027 42.6404015913 58.9424483362 95.4164104663 101.27304057 32.3294131324 95.0408598149 405.468771213 48.1109663552 54.0250887979 263.755825061 49.080689714 35.740846056 54.0529055975 27.9299190171 53.4964760615 68.9203682523 31.6092429539 116.288097956 67.1600587638 22.779067574 148.422595067
37.0 9.70124413216 21.2670646691 18.7272312656 77.3229008416 40.484669335 55.8937810694 90.3477829658 96.081160114 30.6689715789 89.9701621232 383.828304363 45.6000936175 51.2909114117 249.732103568 46.595025239 33.895888788 51.2862348637 26.5118270757 50.7846726913 65.3817204059 29.9747012314 110.151642341 64.2485970189 21.6376380761 140.750969152
38.0 9.21411561363 20.2082335585 17.782686614 73.3740639469 38.4873035701 53.0750888499 85.6687547469 91.2796838071 29.1295466769 85.2927182343 363.884434028 43.2775555934 48.7578354393 236.801605006 44.29225795 32.1868620926 48.727235377 25.1961932601 48.2738161393 62.1033015442 28.4622584391 104.489018762 61.534156002 20.5789653755 133.663589681
39.0 8.76249603238 19.2238533169 16.9064718578 69.7204322561 36.6328843735 50.463580202 81.340290306 86.8301850482 27.6995026209 80.9687569259 345.465160102 41.1247891957 46.4063062235 224.854375762 42.1545760547 30.6005699512 46.3554138303 23.9732121888 45.9442151897 59.0599250143 27.0598831638 99.2524743041 58.9985011456 19.5950524274 127.102266816
40.0 8.34295653275 18.3069954828 16.0920448295 66.3330881517 34.9078545327 48.0392431203 77.3281412158 82.6988751593 26.3685935563 76.9634271322 328.419644206 39.1254890743 44.2191234377 213.793863231 40.1663174469 29.1254036805 44.1527651041 22.8342477897 43.7785653179 56.2294200527 25.7570101536 94.4001423072 56.6255223179 18.678866232 121.015906302
41.0 7.95247874856 17.4515361712 15.3336413751 63.1865901767 33.3002527599 45.7844454532 73.6021564158 78.8559449735 25.127766244 73.2460833814 312.61517115 37.265283083 42.1811053901 203.535011498 38.3136622979 27.7511155113 42.1034161664 21.7716672748 41.7616064741 53.5922039765 24.5443289199 89.8951907661 54.400938081 17.8241995444 115.35949327
42.0 7.58839658022 16.6520446465 14.6261655238 60.2584813906 31.7994908009 43.6836010471 70.1357059822 75.2750132562 23.9689949775 69.7896896564 297.934606174 35.5314612331 40.2788082847 194.002664344 36.5843761317 26.4686292869 40.1933282989 20.7787022786 39.8798371539 51.1309240873 23.4136073062 85.7051113072 52.3120474691 17.0255554227 110.093242171
43.0 7.24834745275 15.9036897015 13.9650974836 57.5288772029 30.3961663305 41.7228895261 66.9051974918 71.932662554 22.8851428236 66.5703197386 284.274257801 33.9127482476 38.5002903383 185.130220302 34.9675940753 25.269881446 38.4100469465 19.8493321606 38.1212743687 48.8301565296 22.3575435362 81.8011227952 50.3475206858 16.2780503717 105.181882481
44.0 6.93023132185 15.2021606377 13.3464162122 54.9801183038 29.0819051773 39.8900200502 63.8896683283 68.8080469521 21.8698444619 63.5667365712 271.542074178 32.3991118439 36.8349127026 176.85849543 33.4536388705 24.147686843 36.7424906526 18.9781854862 36.4752512454 46.6761519203 21.3696415793 78.1576689066 48.4972218414 15.577332715 100.594055913
45.0 6.63217604504 14.5436002808 12.7665339672 52.5964771781 27.849227708 38.1740313105 61.0704405768 65.8825592563 20.9174068379 60.7600366557 259.656114817 30.9816004427 35.273170736 169.13475803 32.0338667088 23.0956250408 35.1807722326 18.1604564964 34.9322456288 44.6566195815 20.4441057063 74.7519931016 46.7520581958 14.9195134973 96.3018056358
46.0 6.35250800689 13.9245479615 12.2222407499 50.3639089337 26.6914352106 36.5651215244 58.4308277442 63.1395475068 20.0227245767 58.1333482247 248.543250827 29.6522052289 33.8065504213 161.9119063 30.7005361034 22.1079435618 33.716046659 17.3918339947 33.4837343491 42.760543783 19.575750915 71.5637776478 45.1038514358 14.3011077523 92.2801417947
47.0 6.0897271022 13.3418907906 11.7106569609 48.269838943 25.6025129049 35.0545033796 55.9558845796 60.5640726221 19.1812076853 55.6715740819 238.138055479 28.4037424559 32.4274057127 155.147765303 29.446695926 21.1794752472 32.3403811795 16.6684405679 32.1220688346 40.9780266491 18.7599265379 68.5748358833 43.5452273471 13.7189843813 88.5066705374
48.0 5.84248534959 12.7928218633 11.2291928985 46.3029811979 24.577046842 33.6342798126 53.6321928936 58.142700478 18.3887195285 53.3611716996 228.381853965 27.2297526521 31.1288533765 148.804483921 28.2660894523 20.3055674079 31.0466440183 15.9867804462 30.8403685502 39.3001533714 17.9924508514 65.7688489206 42.0695209119 13.1703232195 84.961276157
49.0 5.60956854244 12.2748042818 10.7755139869 44.4531823931 23.6101524497 32.297337261 51.4476775652 55.8633229285 17.641523432 51.1899645231 219.221906829 26.1244139992 29.9046825163 142.848015908 27.153071839 19.4820208694 29.8284086727 15.3436946153 29.6324293874 37.7188761587 17.2695549013 63.1311395972 40.6706943925 12.6525781265 81.625847814
50.0 5.38988045129 11.7855400773 10.3475108186 42.7112876484 22.697412884 31.0372536252 49.3914479605 53.7150032444 16.9362365563 49.1469795135 210.610706037 25.0824676371 28.7492764707 137.247671934 26.1025389126 18.7050373526 28.6798713491 14.7363220407 28.4926446436 36.2269139862 16.5878340827 60.6484777626 39.3432663917 12.1634451469 78.4840438252
51.0 5.18242917797 11.3229432797 9.943273261 41.0690244955 21.8348256699 29.8482186591 47.4536608232 51.6878422281 16.2697899238 47.2223068348 202.505366326 24.0991530474 27.6575451761 131.975731768 25.1098655212 17.9711739042 27.5957795084 14.1620660628 27.4159366403 34.8176657198 15.9442062669 58.3089120286 38.0822502236 11.7008349524 75.5210877225
52.0 4.98631533097 10.8851165061 9.56106800307 39.5189023393 21.0187563725 28.7249649033 45.6254013719 49.7728618947 15.6393936702 45.4069782971 194.867097373 23.1701519833 26.6248664138 127.007107573 24.1708520014 17.2773033102 26.5713698406 13.6185651834 26.3976973664 33.4851346003 15.3358754791 56.101623945 36.8831002127 11.2628489171 72.7235912731
53.0 4.80072174794 10.4703305493 9.19931902725 38.0541250732 20.2458982528 27.6627075872 43.8985798865 47.9619041296 15.0425067501 43.6928617402 187.660744804 22.2915396703 25.6470346241 122.319050763 23.2816775538 16.6205796063 25.6023142671 13.1036675937 25.4337368043 32.2238624119 14.7603002954 54.0168012457 35.7416647644 10.847758282 70.0794004588
54.0 4.62490453685 10.0770065289 8.85659057538 36.6685149145 19.5132370361 26.6570921899 42.2658415173 46.2475421533 14.4768104483 42.072569009 180.854389963 21.459742216 24.7202161866 117.890896132 22.4388595207 15.9984079424 24.684672801 12.6154089016 24.5202378153 31.028871932 14.2151662684 52.0455273624 34.6541452406 10.4539859587 67.5774610658
55.0 4.45818524483 9.70370024262 8.53157224901 35.3564458373 18.8180200593 25.7041485596 40.7204874145 44.6230029725 13.9401851582 40.5393755549 174.41900004 20.6714993368 23.8409102455 113.703837943 21.6392177223 15.4084181808 23.8148522848 12.1519926023 23.6537166459 29.8956164859 13.6983618011 50.1796848616 33.6170598237 10.0800905936 65.2077010796
56.0 4.29994399438 9.34908840825 8.22306594155 34.1127852449 18.1577291836 24.8002506684 39.2564055811 43.082099284 13.4306899695 39.0871500133 168.328121433 19.9238316536 23.0059143027 109.740733504 20.8798431414 14.8484417055 22.9895701796 11.711772911 22.8309882644 28.8199356152 13.2079569831 48.4118708314 32.627211686 9.72475257425 62.9609275226
57.0 4.14961345194 9.01195653859 7.92997434756 32.9328427316 17.5300569518 23.9420812205 37.8680101002 41.6191695329 12.9465446814 37.7102923628 162.55761038 19.2140119227 22.2122939227 105.985930451 20.1580703569 14.3164909996 22.2058227087 11.293239632 22.0491358601 27.7980160219 12.7421849765 46.7353225555 31.6816608788 9.38676170979 60.8287357383
58.0 4.00667351478 8.69118822879 7.6512908339 31.8123249648 16.9328855513 23.1266004562 36.5501875949 40.2290250281 12.4861139134 36.403679492 157.085395768 18.5395396688 21.4573559941 102.425114542 19.4714532191 13.8107416183 21.460856766 10.8950047919 21.3054839408 26.8263570791 12.2994256074 45.1438520692 30.7776994506 9.06500635897 58.8034294341
59.0 3.87064661939 8.38575566954 7.38609048986 30.7472958645 16.3642682086 22.3510185877 35.2982499523 38.906903176 12.0478930388 35.162617174 151.89126981 17.8981187647 20.7386250758 99.0451752165 18.8177433354 13.3295162389 20.752145086 10.5157908022 20.5975745487 25.9017403041 11.8781908639 43.6317884008 29.9128293712 8.75846381233 56.8779500453
60.0 3.74109358926 8.09471122688 7.1335222011 29.7341413777 15.822412698 21.6127713931 34.1078924864 37.6484260379 11.6304957012 33.9827976003 146.956702924 17.2876375712 20.0538224251 95.8340866093 18.194870999 12.8712705165 20.07736425 10.1544199537 19.9231461867 25.0212022784 11.4771120538 42.1939264847 29.084742903 8.46619176465 55.0458141982
61.0 3.61760995178 7.81717995235 6.89280161459 28.7695382529 15.3056666921 20.9094985572 32.9751568348 36.4495635265 11.2326427143 32.8602617492 142.264679665 16.7061513071 19.4008473638 92.7808020181 17.600928247 12.434580515 19.4343751614 9.80980507264 19.2801151045 24.1820105747 11.0949284045 40.825481878 28.2913051116 8.18732073758 53.3010582256
62.0 3.4998226644 7.55235290681 6.66320488108 27.8504262996 14.8125047205 20.239024412 31.8963979858 35.3066006563 10.8531521693 31.7913659692 137.799553031 16.1518663656 18.7777606869 89.8751601217 17.034153778 12.0181315136 18.8212056785 9.48094119206 18.6665586476 23.3816423135 10.7304769229 39.5220505378 27.5305382497 7.9210473321 51.6381888398
63.0 3.38738719844 7.29948119733 6.44406307786 26.9739836977 14.3415165384 19.599340776 30.8682549182 34.2161083448 10.4909306028 30.7727522452 133.54691483 15.6231263348 18.1827698617 87.1078014802 16.4929194992 11.620708019 18.2360351343 9.16689811361 18.08070041 22.6177650225 10.3826833588 38.2795730233 26.8006077862 7.66662820773 50.052139192
64.0 3.27998493643 7.0578706408 6.23475722775 26.137604975 13.8913967302 18.9885916343 29.8876244069 33.1749173307 10.1449650946 29.8013216904 129.49348011 15.1183995124 17.6142157965 84.4700940522 15.9757185023 11.2411848356 17.6771805134 8.86681375163 17.5208969704 21.8882195205 10.0505541331 37.0943025726 26.0998098848 7.42337469959 48.5382296572
65.0 3.17732084466 6.82687697913 6.03471384217 25.3388813307 13.4609354019 18.405059436 28.9516376107 32.1800948324 9.81431618442 28.8742108693 125.626983961 14.6362677338 17.0705609928 81.9540666352 15.4811542976 10.8785190673 17.1430840844 8.57988816598 16.9856260217 21.1910045821 9.73316911736 35.9627765842 25.4265601585 7.19064799658 47.0921327693
66.0 3.0791213881 6.60590158138 5.84340092576 24.5755830211 13.0490098302 17.8471528161 28.0576391071 31.2289236236 9.49811151277 27.9887706117 121.936089174 14.1754163583 16.5503789146 79.5523492835 15.0079311559 10.5317429397 16.6323023148 8.30537820253 16.4734757255 20.5242631735 9.42967516076 34.8817910909 24.7793835543 6.96785481413 45.7098418136
67.0 2.985132659 6.39438757645 5.66032438828 23.8456435639 12.6545769599 17.3133955757 27.2031680876 30.3188832424 9.19554009971 27.1425470211 118.410303497 13.7346252758 16.0523444358 77.2581198819 14.5548454297 10.199957349 16.1434959187 8.04259267109 15.9831351517 19.886270078 9.13928027789 33.8483778745 24.1569052375 6.75444350397 44.387642645
68.0 2.89511869444 6.19181636709 5.48502481659 23.1471455496 12.2766666493 16.8024167719 26.3859414618 29.4476330886 8.90584719059 26.3332644215 115.039905348 13.3127608182 15.5752252391 75.0650561604 14.1207777414 9.88232605189 15.6754209063 7.79088799953 15.5133856747 19.2754207504 8.86124842067 32.859783912 23.5578423632 6.54990055065 43.1220883581
69.0 2.80885996101 5.99770448268 5.31707456591 22.4783078753 11.9143755803 16.312941795 25.6038386502 28.6129971958 8.62832960394 25.5588100205 111.815877028 12.9087684705 15.1178740611 72.9672925279 13.7046859391 9.57807042604 15.2269205205 7.54966431046 15.0630932209 18.6902212637 8.59489476781 31.9134528859 22.9809966371 6.35374741122 41.9099764851
70.0 2.72615198805 5.81160073313 5.15607513431 21.8374742392 11.5668617587 15.8437843178 24.8548878776 27.8129504894 8.36233152643 24.8172200921 108.729844572 12.5216662939 14.6792216881 70.9593811802 13.3055987361 9.28646473702 14.796917962 7.31836187391 14.6312012688 18.1292792255 8.33958147396 31.0070085246 22.4252475794 6.16553765968 40.748328435
71.0 2.6468041327 5.63308363119 5.00165478918 21.2231027557 11.2333395401 15.3938390233 24.1372537983 27.0456063681 8.10724070585 24.1066675104 105.774023502 12.1505389812 14.2582706208 69.0362570075 12.9226099571 9.00683185571 14.3844098158 7.09645789493 14.2167245222 17.591295559 8.09471382744 30.1382395684 21.8895464149 5.9848544029 39.634370927
72.0 2.5706384625 5.46175905437 4.85346641825 20.6337565684 10.9130751233 14.9620750252 23.4492263076 26.3092054646 7.86248499942 23.4254504848 102.941169828 11.7945324749 13.8540893345 67.1932058827 12.554873327 8.73853937806 13.9884601014 6.88346360017 13.8187431804 17.0750570545 7.85973677223 29.3050861823 21.3729105244 5.8113079386 38.5655191986
73.0 2.49748874273 5.29725812102 4.71118558097 20.0680953511 10.6053824627 14.5475299047 22.789210411 25.6021054583 7.6275292397 22.7719823663 100.224535725 11.4528490895 13.4658070727 65.4258359661 12.201597743 8.48099610404 13.6081948812 6.67892159174 13.4363977429 16.5794296096 7.63413175497 28.5056276583 20.8744183982 5.64453362951 37.5393617975
74.0 2.42719951742 5.13923525834 4.57450873906 19.5248676033 10.3096195549 14.1493043015 22.155717038 24.9227718295 7.40187238483 22.1447824089 97.6178293884 11.124743083 13.0926091165 63.7300517016 11.86204298 8.23364883809 13.2427973674 6.48240344048 13.0688842921 16.1033520865 7.41741386253 27.7380712694 20.3932050385 5.48418997117 36.5536467884
75.0 2.35962527414 4.98736644245 4.4431516475 19.0029036558 10.0251850599 13.766556997 21.5473547021 24.269769457 7.18504492392 21.5424673867 95.1151786162 10.8095166311 12.7337324817 62.1020302224 11.5355157836 7.99597947781 12.891503474 6.29350749398 12.7154502035 15.6458307221 7.20912921977 27.0007421525 19.9284577681 5.32995683312 35.6062692266
76.0 2.29462968395 4.8413475932 4.31684788943 18.5011093116 9.75151522415 13.3985004425 20.9628219173 23.6417549706 6.9766065114 20.9637439755 92.7110977367 10.5065161625 12.3884619984 60.5381999134 11.2213663118 7.76750236124 12.5535977708 6.11185687753 12.3753902398 15.2059340337 7.0088526207 26.2920741144 19.4794124009 5.18153385584 34.6952597652
77.0 2.23208490879 4.70089310809 4.19534754033 18.0184600586 9.48808107326 13.0443966842 20.4009002945 23.0374697842 6.77614380762 20.4074018211 90.400457531 10.2151290196 12.0561267355 59.0352209093 10.9189848886 7.54776184683 12.2284097949 5.93709766865 12.0480429903 14.7827881716 6.81618536921 25.6106012645 19.0453497412 5.03863898777 33.8187742828
78.0 2.17187096955 4.56573452166 4.07841594845 17.5539957939 9.23438584852 12.7035536464 19.8604482493 22.4557337384 6.58326850503 19.8723072241 88.1784578453 9.93478040962 11.7360967359 57.5899673319 10.6277990403 7.33633010274 11.9153106866 5.7688972281 11.7327876197 14.3755726738 6.63075330846 24.9549503911 18.6255923789 4.90100714835 32.9750844254
79.0 2.11387516867 4.43561927808 3.96583262016 17.1068160102 8.98996266291 12.3753217368 19.3403952591 21.8954392947 6.39761552189 19.3573973797 86.0406026241 9.66493062021 11.4277800299 56.1995110905 10.3472707851 7.13280508508 11.6137101166 5.60694267202 11.4290408974 13.9835165831 6.45220502003 24.3238340057 18.2195017509 4.76838900486 32.1625689742
80.0 2.05799156218 4.31030960599 3.8573901997 16.6760753977 8.75437235511 12.059090743 18.8397366155 21.3555462252 6.21884134738 18.8616751164 83.9826771203 9.40507247117 11.1306199028 54.8611070928 10.0768941521 6.93680868661 11.3230534752 5.45093947167 11.1362544789 13.6058948908 6.2802101764 23.7160439906 17.8264754454 4.64054985191 31.3797059549
