magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
11.0 84.4347064666 166.577725472 164.320072934 696.500305541 330.695006876 520.971540276 833.211117203 787.798443302 249.107203672 843.081540603 3417.51623409 410.762614288 417.93754866 2059.40301239 394.725256649 287.130740563 443.729304953 205.906643892 423.706050192 537.877956879 259.314087124 996.266064602 402.724431603 173.34818905 1183.32592049
12.0 70.3457791378 140.054758774 137.239277459 583.330549631 278.205686389 438.810213162 700.711203817 668.207128204 209.975180752 704.523105806 2886.71081652 343.99307486 352.347111493 1757.99205981 332.062102174 241.627119586 373.428646383 174.211064313 355.075141707 452.724283364 217.234584719 837.240289534 345.964435181 145.456784725 1000.99050668
13.0 59.616958199 119.67395701 116.583189492 495.981648717 237.751271763 375.067191213 597.769599071 574.305644643 179.747604828 597.703910958 2468.91608556 292.602173015 301.586903536 1517.52740806 283.684778613 206.51573776 318.839409671 149.711370925 302.239298558 386.833165559 184.923243899 713.817996821 301.386340078 124.098924734 858.408705228
14.0 51.2456011132 103.635575784 100.43752273 427.114035986 205.851544629 324.558250166 516.152199064 499.168024556 155.85869194 513.60023149 2134.45492373 252.154740658 261.429629278 1322.70983148 245.492076801 178.802221063 275.56925029 130.325586839 260.649640313 334.72596507 159.533467425 616.061194456 265.626590982 107.343320684 744.730188735
15.0 44.5786013641 90.7596956162 87.5554871865 371.828208882 180.208555398 283.813345703 450.314303755 438.065994064 136.613151502 446.183418114 1862.74177342 219.714282026 229.064570552 1162.74294971 214.765827739 156.506325778 240.666246671 114.682331255 227.291396957 292.754381382 139.190849444 537.280582784 236.423794912 93.928305018 652.582601385
16.0 39.1755507563 80.2456755794 77.0962093621 326.751304065 159.253835763 250.436757947 396.409433035 387.679647039 120.852833476 391.301566131 1639.14406899 193.272588523 202.561879759 1029.83389718 189.64490585 138.274545137 212.085861246 101.846943558 200.101333018 258.410518653 122.619367027 472.838105985 212.208974238 83.0005582101 576.811822746
17.0 34.7305573589 71.5340454641 68.4754371485 289.499202785 141.886037235 222.729953594 351.700035953 345.620807414 107.763652628 346.019572848 1453.0363063 171.417681883 180.559565128 918.245271101 168.819010666 123.155278506 188.374886771 91.1635935927 177.628025401 229.92283138 108.925267389 419.43485849 191.863836427 73.9655964512 513.724850342
18.0 31.0256629866 64.2238237106 61.276652583 258.347544211 127.312621335 199.460633044 314.193973346 310.134916401 96.7591010677 308.214852482 1296.55622887 153.132679403 162.073235411 823.678396247 151.343140861 110.462969996 168.476931245 82.1603929205 158.82580725 206.010061041 97.4669445423 374.671790761 174.572512964 66.3985354306 460.61831598
19.0 27.9020664619 58.0212002811 55.1961877699 232.023798608 114.950935018 179.716542997 282.412989835 279.908802079 87.4074505289 276.32150671 1163.78824343 137.669713924 146.376450584 742.861954782 136.521251869 99.6930986823 151.608774878 74.4902882585 142.925461835 185.726238971 87.773795358 336.769944003 159.727520886 59.9888626914 415.475683757
20.0 25.2417777484 52.7066707913 50.0082448194 209.572026889 104.364481065 162.810230675 255.241067648 253.943364778 79.384841265 249.163776838 1050.21447024 124.468502031 132.923204366 673.271430933 123.831072781 90.4673465762 137.179524934 67.8930772967 129.350633377 168.360130731 79.4940482534 304.387246896 146.868342928 54.5051611651 376.767453191
21.0 22.9555937405 48.1133992203 45.5419719084 190.262661708 95.220746089 148.215387542 231.822618313 231.467239065 72.4442263047 225.844868423 952.337833788 113.102346228 121.296370538 612.933930918 112.874219538 82.4972738207 124.736420344 62.1703205138 117.662359305 153.368283625 72.3603056282 276.495557037 135.640263903 49.7719426772 343.316139977
22.0 20.9750217576 44.1126209161 41.6660651895 173.530952844 87.2626227102 135.523332387 211.492615759 211.876998113 66.3943151761 205.671066207 867.418323504 103.241482558 111.172611062 560.289947828 103.342307807 75.559677716 113.927687336 57.1683637781 107.521398777 140.329408845 66.1662367515 252.296309665 125.766144297 45.6540559417 314.203069875
23.0 19.2467347086 40.6035784463 38.2781959269 158.934115603 80.2886286099 124.412654602 193.727697716 194.694951735 61.0849899659 188.098893387 793.28525828 94.6276774314 102.297988835 514.093860674 94.9934471234 69.4795204151 104.476571716 52.7665984038 98.6621114525 128.91265338 60.7504738482 231.161505891 117.026665491 42.0459601695 288.702797813
24.0 17.7286888961 37.5064458695 35.2976061942 146.12095394 74.1389513084 114.627649227 178.111331307 179.53885039 56.3970091904 172.697650144 728.201560497 87.0562879371 94.470700798 473.341252904 87.6356264503 64.1178738624 96.1628578292 48.8691838836 90.8740042775 118.855120361 55.9852705843 212.591692764 109.246247789 38.8641995438 266.236163973
25.0 16.3873573409 34.7572656526 32.6598304669 134.809970798 68.6854321491 105.962743605 164.308596889 166.099798322 52.2346122713 159.122419737 670.764231633 80.3633764707 87.5286448446 437.215103512 81.1147695638 59.3632603724 88.8095016051 45.3991089494 83.9884737496 109.945673441 51.7683755999 196.185560203 102.282844344 36.0420289921 246.336162679
26.0 15.1957261664 32.3042674309 30.3128715413 124.773357428 63.8242645091 98.2510816943 152.047666442 154.125923794 48.5201236519 147.094327304 619.830421302 74.4163122879 81.340329399 405.045456569 75.30601429 55.125334905 82.2728194606 42.293862237 77.8691339811 102.013090014 48.0171178481 181.61762077 96.0204319433 33.5255141148 228.622772279
27.0 14.1318222025 30.1051522653 28.2143890804 115.825122295 59.4705944811 91.3560412044 141.106016881 143.410149778 45.1899593336 136.385906222 574.461849901 69.1068195876 75.7981336759 376.278848366 70.1072553529 51.3302100126 76.4351899113 39.5022303793 72.4046615211 94.9172746771 44.6640399001 168.62160407 90.3634096535 31.2706591956 212.784150882
28.0 13.1776163869 28.125062349 26.3296046861 107.812178735 55.5544760521 85.1648508656 131.300041781 133.780926908 42.1916325233 126.810115209 533.882566851 64.3457688284 70.8132465679 350.454887518 65.4343013674 47.9169511999 71.1995571833 36.9818984331 67.5034339288 88.542659222 41.6536317258 156.977951072 85.2323677272 29.2412637979 198.562419563
29.0 12.3181969542 26.3350445205 24.6297215171 100.607576655 52.0178045539 79.5837324299 122.47713534 125.095134495 39.4814813736 118.212000768 497.446516461 60.0592278432 66.3118212342 327.188139631 61.2171992858 44.8349182038 66.4852447999 34.697629652 63.0894649208 82.7931869186 38.9398581437 146.5042897 80.5608544332 27.4073033518 185.74279527
30.0 11.5411389402 24.7108743323 23.0907184569 94.1053077309 48.811966037 74.5341637784 114.509597307 117.232587532 37.0229255458 110.46230075 464.612398175 56.185435308 62.2320216035 306.153988232 57.3974143089 42.0417257522 62.2247334435 32.61986922 59.0992889483 77.5884595798 36.4842662837 137.048105357 76.2928789859 25.7436917147 174.14519948
31.0 10.8360183351 23.2321466707 21.6924203558 88.2162789542 45.8960169854 69.9499760871 107.289894673 110.091746649 34.7851148088 103.45248894 434.924008827 52.6724576723 58.5217311108 287.077506173 53.9256442423 39.5016635125 58.361156876 30.7236620905 55.479549375 72.8607482609 34.254522126 128.481046069 72.3809638921 24.2293256759 163.617717367
32.0 10.1940340488 21.8815657064 20.4177741373 82.8651631898 43.235261347 65.7750782751 100.726945048 103.586338475 32.7418715695 97.0909010419 407.994745026 49.4763582013 55.1367586109 269.724627567 50.7601096594 37.1844602576 54.8463383314 28.9878062094 52.1851138951 68.5526525071 32.223268064 120.694458012 68.7846118837 22.8463399852 154.031454614
33.0 9.60771110458 20.644385501 19.2522800689 77.987914728 40.8001283515 61.9616580087 94.7431770998 97.6426716521 30.8708560989 91.2996803829 383.495291283 46.5597537239 52.0394214105 253.895093126 47.8652046136 35.0643087681 51.6392377892 27.3941840094 49.1775891276 64.6152516412 30.3672231798 113.595856355 65.4690888841 21.5795212707 145.276460132
34.0 9.07066563973 19.5079656187 18.1835411621 73.5297938305 38.5652802653 58.4687481774 89.2721874534 92.1974892099 29.1529021389 86.012350794 361.143768514 43.8906677469 49.1974171048 239.416773698 45.2104232088 33.1190901642 48.7047145256 25.9272302588 46.4241403444 61.0066329235 28.6664688263 107.106113704 62.404450174 20.4158430758 137.258469082
35.0 8.57741737874 18.4614153419 17.2009033482 69.4437843125 36.5088975261 55.2610761205 84.2568594122 87.1962379403 27.5714840553 81.1718736035 340.697797873 41.4416121536 46.5829185738 226.141073123 42.7694991402 31.3297521596 46.0125336919 24.5735051653 43.896546544 57.6907109552 27.1038769822 101.157203903 59.564755364 19.3440940852 129.896282538
36.0 8.12323888615 17.4953067424 16.2951660201 65.6893171244 34.6121018805 52.3081334177 79.6478421443 82.5916645567 26.1122864202 76.7290813667 321.948066832 39.188846702 44.1718428632 213.93918242 40.5197110435 29.6798071288 43.5365633163 23.3213494299 41.5704385758 54.6362740317 25.6646495499 95.6903790845 56.9274311639 18.354578678 123.119645213
37.0 7.70403354792 16.601441698 15.4583475683 62.2312340198 32.8584877493 49.5834190616 75.4023133732 78.3426698197 24.7628539928 72.6414070423 304.713081826 37.1117779115 41.9432566217 202.699010055 38.441317958 28.154924178 41.2541210345 22.1606036243 39.4246807597 51.8162087329 24.3359445549 90.6546873187 54.4727507435 17.4388740737 116.867515715
38.0 7.31623616539 15.7726614955 14.6834942277 59.0389409682 31.2337391036 47.0638199183 71.4829666356 74.4133677285 23.512305279 68.8718465511 288.834864377 35.1924680393 39.8788895734 192.322652555 36.5170976528 26.7425955234 39.1454394026 21.0823784353 37.4408658327 49.2068655241 23.1065709259 86.0057599187 52.1834057417 16.5896320997 111.086648364
39.0 6.95673147624 15.0026902923 13.9645232809 56.0857125534 29.7253143827 44.72910064 67.8571776234 70.7723087973 22.3510967243 65.3881069475 274.175402134 33.4152316151 37.9627340569 182.724299616 34.731966843 25.4318620203 37.193225758 20.0788654269 35.6029000191 46.7875366883 21.966737784 81.7048136869 50.0441524011 15.8004163954 105.730423928
40.0 6.62278698469 14.286005682 13.2960937002 53.3481172968 28.3221859135 42.5614813999 64.4963142482 67.3918354359 21.2708274985 62.1619031685 260.61370755 31.7663020711 36.180713578 173.828490578 33.0726670286 24.2130860907 35.3822979511 19.143180288 33.896660242 44.5400243283 20.9078473419 77.7178255784 48.0415173943 15.0655679512 100.757880482
41.0 6.31199728656 13.6177310928 12.6734988462 50.8055404213 27.0146232588 40.5452865268 61.3751627405 64.2475443143 20.2640770293 59.1683744374 248.043368414 30.2335548405 34.5204070468 165.568656612 31.5275032481 23.0777628699 33.6992813247 18.2692322963 32.3097094456 42.4482810369 19.9223229164 74.0148465032 46.1635520112 14.3800934454 96.1329061106
42.0 6.02223768443 12.9935458816 12.0925770026 48.4397855853 25.7940121843 38.6666507049 58.4714479675 61.3178358459 19.3242691098 56.3855975891 236.370498662 28.8062762096 32.9708182057 157.885896416 30.0861257522 22.0183623534 32.1323554229 17.4516150617 30.8310589968 40.4981095331 19.0034653802 70.5694280523 44.3996257557 13.7395720406 91.8235632245
43.0 5.75162535439 12.4096098498 11.5496364189 46.234740973 24.6527026679 36.9132721716 55.7654306637 58.5835349886 18.4455576953 53.7941793303 225.51201658 27.474969455 31.5221819379 150.72794371 28.7393466832 21.0281968289 30.6710412933 16.6855146427 29.4509694443 38.6769104153 18.1453327767 67.3581413667 42.7402522299 13.1400772079 87.8015204896
44.0 5.49848668436 11.8624995768 11.0413922172 44.1760981001 23.5838807165 35.2742044815 53.2395677725 56.0275707185 17.6227304927 51.376913122 215.394192109 26.231191519 30.1658008308 144.048292999 27.4789854582 20.1013090423 29.306022097 15.9666319206 28.1607826937 36.9734693803 17.3426389037 64.360171579 41.176941613 12.5781108538 84.0415731758
45.0 5.26132968256 11.3491544891 10.5649130519 42.2511140177 22.5814597964 33.7396800767 50.8782248239 53.6347040049 16.851127224 49.1184892269 205.951416341 25.0674148279 28.8939066844 137.805456512 26.2977378062 19.2323774516 28.0289911827 15.2911167379 26.9527800417 35.3777769773 16.5906675076 61.5569745387 39.7020751487 12.0505475713 80.5212365132
46.0 5.03882057164 10.8668309859 10.1175758258 40.4484094083 21.6399885012 32.3009602094 48.6674314166 51.391296059 16.1265700462 47.005248704 197.125155285 23.9769099088 27.6995426841 131.962330353 25.1890643905 18.4166356305 26.8325229097 14.6555117861 25.820061599 33.880875307 15.8851993887 58.9319851098 38.308797936 11.5545872627 77.2203995997
47.0 4.8297638544 10.4130632648 9.69702709405 38.7577965036 20.7545717233 30.9502067961 46.594672564 49.2851101691 15.4453040917 45.024973889 188.863057116 22.9536452865 26.57646277 126.485651907 24.1470957217 17.6498034443 25.7099624014 14.0567046144 24.756443482 32.47472714 15.2224502316 56.4703683561 36.9909270061 11.087714716 74.1210297533
48.0 4.63308527187 9.98562974342 9.30115004094 37.170131883 19.9208031051 29.680372604 44.6487100048 47.3051416605 14.8039464671 43.1667093018 181.118187744 21.992201805 25.5190453764 121.34553383 23.1665506806 16.9280280596 24.6553311134 13.491886431 23.7563698323 31.1521037663 14.5990173873 54.1588065479 35.7428722232 10.6476649861 71.20691906
49.0 4.44781718127 9.58252417415 8.92803612554 35.6771901163 19.1347069504 28.4851068193 42.8194286508 45.4414714996 14.1994423559 41.4206080262 173.848374116 21.0876990352 24.522219233 116.515062532 22.2426664561 16.2478332063 23.6632456722 12.9585166088 22.8148372612 29.9064885611 14.0118341545 51.9853162042 34.5595679846 10.2323936382 68.4634663598
50.0 4.27308596686 9.20193071193 8.57596064952 34.2715549398 18.3926881024 27.3586735761 41.0977042028 43.6851398509 13.6290271048 39.7777995007 167.015638265 20.2357318514 23.5813993261 111.969951167 21.371138098 15.6060753891 22.7288478885 12.4542920032 21.9273297441 28.7319937881 13.4581303706 49.9390904197 33.4364140521 9.8400510843 65.8774891079
51.0 4.10810116519 8.84220232299 8.24336163633 32.9465252304 17.6914885565 26.2958814445 39.4752886585 42.0280365314 13.0901933755 38.230275373 160.585708102 19.432315596 22.6924314527 107.688238847 20.5480661972 14.9999059759 21.8477442165 11.9771203426 21.0897623407 27.6232885938 12.9353983314 48.0103625527 32.3692241333 9.46896037547 63.4370605131
52.0 3.95214604157 8.50184202877 7.92882151463 31.6960335208 17.0281497858 25.2920222182 37.9447109962 40.4628058249 12.5806625952 36.7707906486 154.527593298 18.6738385236 21.8515440667 103.6500292 19.7699114601 14.4267382724 21.0159532275 11.5250970796 20.298432393 26.5755364969 12.4413632269 46.1902880256 31.354181061 9.11759792473 61.1313681375
53.0 3.80456939925 8.17948656388 7.63105118571 30.514575173 16.3999799308 24.3428176209 36.4991907741 38.9827635404 12.0983600718 35.3927778325 148.813216571 17.9570204351 21.0553063365 99.8372624865 19.0334551549 13.8842188427 20.229859903 11.0964851931 19.5499770838 25.5843409627 11.9739574189 44.4708415345 30.3877976135 8.7845767232 58.9505907792
54.0 3.66477843948 7.87389209641 7.34887612424 29.3971466451 15.8045251435 23.4443727782 35.1325627576 37.5818245427 11.6413932405 34.090272147 143.417092284 17.2788765963 20.300591509 96.2335164759 18.3357645707 13.3702024582 19.4861757531 10.6896975148 18.8413364209 24.6456978836 11.5312979968 42.8447274092 29.4668821695 8.46863168468 56.8857909803
55.0 3.53223252011 7.58392171603 7.08122421906 28.3391915363 15.2395444925 22.593135487 33.8392109917 36.2544392696 11.2080325966 32.8578462195 138.316045542 16.6366861776 19.5845448222 92.823831992 17.6741627743 12.8827301557 18.7819039241 10.3032812218 18.1697208654 23.7559539761 11.1116671404 41.3053012342 28.5885085211 8.16860681315 54.9288209284
56.0 3.40643768511 7.30853444206 6.82711510778 27.3365533102 14.7029879273 21.785860468 32.6140109877 34.9955379793 10.7966949396 31.6905528939 133.488966086 16.0279645785 18.9045553293 89.5945597173 17.0462020599 12.4200099683 18.114308593 9.93590419548 17.5325829488 22.9117702654 10.7134948925 39.8465011393 27.7499892742 7.88344393661 53.0722398757
57.0 3.28694185744 7.04677554223 6.58565079745 26.3854337631 14.1929768818 21.0195779148 31.4522788999 33.8004816703 10.405928611 30.5838750279 128.916592147 15.4504390968 18.2582310951 86.5332253452 16.4496405824 11.9803999618 17.4808880556 9.58634298991 16.9275923228 22.1100899538 10.3353440092 38.462787417 26.9488523517 7.61217279076 51.3092414877
58.0 3.1733306043 6.79776798504 6.35600739595 25.4823564543 13.7077871583 20.2915657562 30.3497267426 32.6650187747 10.0344004572 29.5336813185 124.581320177 14.9020274857 17.6433773089 83.6284106163 15.8824217435 11.5623932642 16.879351007 9.25347219555 16.3526137744 21.34811008 9.97589660254 37.1490893329 26.1828201895 7.35390226907 49.6335897782
59.0 3.06522339777 6.5607048753 6.1374278051 24.6241344287 13.24583379 19.5993251381 29.3024228375 31.5852468587 9.68088428935 28.5361873399 120.467036978 14.3808190138 17.0579769256 80.8696481408 15.3426559633 11.1646048234 16.3075955868 8.936255014 15.8056878094 20.6232564632 9.63394233741 35.9007581639 25.4497912728 7.10781268397 48.039562487
60.0 2.96227030529 6.33484274447 5.92921524892 23.8078416656 12.8056576207 18.9405587026 28.3067568053 30.5575786793 9.34425064572 27.5879211029 116.558971278 13.8850576968 16.5001735063 78.2473282132 14.8286045258 10.7857596678 15.7636908267 8.63373488704 15.2850134641 19.9331615032 9.30836797788 34.7135256431 24.7478237163 6.87314890655 46.5219009273
61.0 2.864149054 6.11949558631 5.73072752882 23.0307877678 12.3859133847 18.3131513051 27.3594085126 29.5787120388 9.02345768909 26.6856925443 112.843562223 13.4131274203 15.9682559738 75.7526160855 14.3386652316 10.4246824756 15.2458601897 8.34502804615 14.7889330576 19.2756444677 8.9981481082 33.5834671106 24.0751206284 6.64921427172 45.0757654688
62.0 2.77056242132 5.91402954393 5.54137191328 22.2904954781 11.9853590931 17.7151528589 26.4573204708 28.6456029578 8.7175430976 25.8265664427 109.308342629 12.9635387131 15.4606450431 73.3773783803 13.8713596283 10.0802882895 14.7524669353 8.06931686724 14.3159186373 18.6486939525 8.70233687947 32.5069687704 23.4300170406 6.43536515187 43.6966959431
63.0 2.6812359105 5.71785816734 5.36060058247 21.5846806659 11.6028465675 17.144763044 25.5976732547 27.7554417547 8.42561682538 25.0078383256 105.941835121 12.5349169639 14.975881117 71.11411751 13.4253216231 9.75157423236 14.2820010822 7.80584393181 13.8645599046 18.0504522435 8.42006065369 31.480698537 22.810968211 6.23100611585 42.3805763587
64.0 2.59591567613 5.53043817208 5.18790655969 20.911234478 11.2373129791 16.6003176499 24.7778635689 26.9056316775 8.14685462744 24.2270129974 102.733459576 12.1259919033 14.5126134692 68.9559131236 12.9992873081 9.43761210285 13.8330677708 7.55390670903 13.4335534383 17.4792013477 8.1505114346 30.5015800291 22.2165391385 6.03558560159 41.1236033947
65.0 2.51436666903 5.3512656388 5.02282007039 20.2682073901 10.8877732719 16.0802763564 23.995484639 26.0937697799 7.88049225736 23.481785366 99.6734504846 11.735588198 14.0695905587 66.8963697361 12.5920858513 9.13754174499 13.4043768586 7.31285278482 13.021693059 16.9333504917 7.89294099025 29.5667693267 21.6453951431 5.84859204048 39.9222582186
66.0 2.43637097418 5.17987260157 4.86490527801 19.6537949311 10.5533133662 15.58321178 23.2483086524 25.3176297761 7.6258202583 22.7700232909 96.7527830281 11.3626170239 13.645651342 64.9295698043 12.2026313288 8.8505650996 12.9947335974 7.0820755741 12.6278611961 16.4114249124 7.64665558466 28.6736341609 21.096293391 5.66955037992 38.7732812318
67.0 2.36172631916 5.01582397997 4.71375735221 19.0663248809 10.2330840506 15.1077996387 22.5342710038 24.5751466435 7.38217927857 22.0897522133 93.9631068541 11.0060685029 13.2397174673 63.0500316155 11.8299153854 8.57594085831 12.6030302687 6.86101046024 12.2510211415 15.9120557911 7.41101124722 27.8197352492 20.5680752556 5.49801895752 37.6736493992
68.0 2.290244733 4.85871481538 4.56899983121 18.5042457709 9.92629548382 14.6528099055 21.8514561389 23.8644027715 7.14895585184 21.4391413579 91.2966866367 10.6650049039 12.8507862473 61.2526714318 11.4730006308 8.3129796511 12.2282386645 6.64913131354 11.8902100859 15.4339711958 7.18540951756 27.0028095268 20.0596594202 5.33358668669 36.6205558654
69.0 2.22175133841 4.70816777733 4.43028224464 17.9661165377 9.63221223691 14.2170988394 21.1980848122 23.1836154825 6.92557858964 20.8164913268 88.7463486472 10.3385545198 12.4779243252 59.5327694069 11.1310146867 8.06103970675 11.8694033163 6.44594734608 11.5445328475 14.9759879205 6.96929361177 26.220755057 19.570035641 5.17587051811 35.6113915957
70.0 2.15608326234 4.5638309098 4.29727796783 17.4505971991 9.35014881589 13.7996017934 20.5725025994 22.53112577 6.71151474036 20.2202229263 86.3054326486 10.0259061449 12.1202619546 57.8859388536 10.803144812 7.8195229336 11.5256353904 6.25100026617 11.2131562173 14.5370041187 6.76214496278 25.4716174294 19.0982590981 5.02451314664 34.6437288168
71.0 2.09308865161 4.42537559135 4.16968228177 16.9564404383 9.07946561183 13.399326716 19.9731695254 21.905388121 6.50626707479 19.6488670878 83.9677485195 9.72630408663 11.7769878258 56.30809849 10.4886330432 7.58787137454 11.1961071738 6.06386169973 10.8953038507 14.1159926447 6.56348009333 24.753577483 18.6434452707 4.87918093635 33.715306056
72.0 2.03262578226 4.29249468582 4.04721061643 16.4824839962 8.81956523212 13.0153482692 19.3986506854 21.3049613041 6.30937106295 19.1010557638 81.7275370827 9.43904365171 11.4473443806 54.7954473404 10.1867717934 7.36556399544 10.8800470857 5.88413085013 10.5902516458 13.7119950258 6.37284778546 24.0649402057 18.2047652826 4.73956204034 32.8240146055
73.0 1.97456225239 4.16490086357 3.92959695787 16.0276437849 8.5698891721 12.6468024969 18.8476077519 20.72850002 6.12039231128 18.5755136898 79.5794346817 9.16346705731 11.1306235624 53.3444420051 9.89689986063 7.15211377171 10.5767351603 5.71143237137 10.2973235568 13.3241159967 6.18982651455 23.4041246855 17.781441667 4.6053646944 31.9678862584
74.0 1.91877424962 4.04232507517 3.81659240152 15.5909076446 8.32991479139 12.2928819864 18.3187912729 20.1747473237 5.9389242329 18.0710509217 77.5184411002 8.89895972071 10.8261629555 51.9517760468 9.61839880372 6.94706504136 10.2854989478 5.54541443241 10.0158877956 12.9515185377 6.01402211987 22.769654998 17.3727445083 4.47631566628 31.1450821818
75.0 1.86514588542 3.92451516189 3.70796383664 15.1713296752 8.09915256303 11.9528314704 17.8110336779 19.6425277367 5.76458592685 17.586556065 75.5398904701 8.64494688837 10.5333422739 50.6143612729 9.35068964515 6.74999109708 10.0057097922 5.3857469531 9.74535338024 12.5934193638 5.84506568697 22.160151935 16.977987923 4.35215884437 30.3538828063
76.0 1.81356858926 3.81123458907 3.60349274832 14.7680250851 7.87714356764 11.6259438239 17.3232429191 19.1307409793 5.59702024513 17.120990123 73.6394248551 8.40089056906 10.2515801631 49.3293107156 9.09322986939 6.56049199261 9.7367794445 5.23211999426 9.48516699559 12.2490848177 5.68261161997 21.5743254836 16.5965268453 4.23265395157 29.5926786287
77.0 1.76394055655 3.70226128988 3.50297412505 14.3801655005 7.66345720769 11.3115564174 16.8543966815 18.6383562593 5.43589202837 16.6733809013 71.8129702318 8.16628674006 9.98033128394 48.0939231386 8.84551068556 6.37819254199 9.47815697969 5.08424228679 9.23481013313 11.9178271269 5.52633588455 21.0109679804 16.2277540864 4.11757537168 28.8599618339
78.0 1.716166245 3.59738660862 3.40621546139 14.0069746924 7.45768912002 11.0090477887 16.4035371049 18.1644070611 5.28088649376 16.2428179109 70.0567146246 7.94066279893 9.71908364898 46.9056689137 8.60705452843 6.20274049231 9.22932598424 4.94183988579 8.99379648241 11.599000987 5.37593440435 20.4689478722 15.8710976432 4.00671107709 28.1543186534
79.0 1.67015591437 3.49641433382 3.31303584624 13.6477246759 7.25945926698 10.7178346029 15.969765967 17.7079863863 5.13170776 15.82844772 68.3670881753 7.72357523622 9.46735618824 45.7621771333 8.37741277405 6.0338048528 8.98980198885 4.80465493791 8.76166954871 11.2920004399 5.23112159568 19.9472040216 15.5260182291 3.8998616479 27.4744223871
