days "AB magnitudes"
1.90472222222 34.689068973
1.91805555556 34.9529461713
1.93138888889 35.0559562698
1.94472222222 35.1071797446
1.95805555556 35.1196791979
1.97138888889 35.1452797834
1.98472222222 35.1396672643
1.99805555556 35.1160246052
2.01138888889 35.1081578074
2.02472222222 35.0782570715
2.03814814815 35.0042689478
2.05148148148 34.9993338995
2.06490740741 34.9903130364
2.07814814815 34.96099154
2.09148148148 34.9956327075
2.10481481481 34.9569820784
2.11814814815 34.9236871819
2.13138888889 34.8925492164
2.14481481481 34.8962667952
2.15814814815 34.8730617219
2.17157407407 34.8479389321
2.18481481481 34.8502632225
2.19814814815 34.8227613853
2.21148148148 34.8170268877
2.22490740741 34.7805857257
2.23814814815 34.7878228442
2.25138888889 34.7435275981
2.26481481481 34.6820338243
2.27805555556 34.7010002585
2.29138888889 34.6440178097
2.30472222222 34.6529453618
2.31805555556 34.5962105612
2.33148148148 34.6124426602
2.34481481481 34.6140302158
2.35805555556 34.5747973967
2.37138888889 34.5793978502
2.38472222222 34.5429407827
2.39805555556 34.5419745023
2.41148148148 34.5156185229
2.42472222222 34.5189275274
2.43805555556 34.5185370215
2.45138888889 34.4940543608
2.46481481481 34.4934010752
2.47814814815 34.4860649674
2.49148148148 34.474266333
2.50481481481 34.4779051291
2.51814814815 34.4714843812
2.53138888889 34.4498111646
2.54481481481 34.4488040275
2.55805555556 34.462593052
2.57148148148 34.4344681307
2.66287037037 34.39074339
2.7575 34.3446050093
2.85546296296 34.3165066867
2.95694444444 34.2276878856
3.06194444444 34.1919031622
3.17092592593 34.1206152445
3.28361111111 34.0740134997
3.40055555556 34.0988361886
3.52157407407 34.0931184966
3.64666666667 34.0523709414
3.77638888889 34.0527382024
3.91055555556 33.9585443504
4.04925925926 33.9006821413
4.19342592593 33.9148887345
4.34231481481 33.8243404233
4.49657407407 33.7855105156
4.65657407407 33.8039233542
4.82203703704 33.7464517368
4.99333333333 33.7128590231
5.17074074074 33.6612762473
5.35453703704 33.6200337687
5.54481481481 33.5334895339
5.74175925926 33.4934291358
5.94583333333 33.4402924196
6.15731481481 33.3994055768
6.37601851852 33.3702521611
6.60259259259 33.325607911
6.86740740741 33.3160603736
7.15842592593 33.2731792938
7.33194444444 33.2700217803
7.59231481481 33.2352363904
7.86240740741 33.200844624
8.14185185185 33.1851121812
8.4312962963 33.1428311479
8.73055555556 33.1236418711
9.04101851852 33.086147808
9.36296296296 33.2246475173
9.69537037037 33.1717709904
10.0398148148 33.111756929
10.3972222222 33.0950016423
10.7666666667 33.0627579409
11.1490740741 33.0381928078
11.5453703704 33.0217878513
11.9555555556 33.0119817346
12.3805555556 33.0092706542
12.8314814815 33.01507129
13.2814814815 33.0289679397
13.7592592593 33.042542526
14.237962963 33.0612168947
14.7462962963 33.0910728273
15.2685185185 33.0929070211
15.8203703704 33.1022599292
16.3722222222 33.1253839239
16.9537037037 33.1513015025
17.5648148148 33.1709166896
18.1907407407 33.1955779141
18.8314814815 33.2191832863
19.5027777778 33.2474198222
20.1888888889 33.2728377587
20.9046296296 33.290452712
21.6509259259 33.3065534715
22.4268518519 33.3277520912
23.2194444444 33.3598489525
24.0657407407 33.3845290291
24.9 33.4140877281
25.8064814815 33.4554821925
26.7157407407 33.4883487626
27.6611111111 33.5256049393
28.6444444444 33.5616923942
29.6648148148 33.5998205688
30.7222222222 33.6338209024
31.8175925926 33.6631310551
32.9509259259 33.6976675847
34.087037037 33.7231974637
35.3324074074 33.7464291618
36.5805555556 33.7848805652
37.8675925926 33.8003810777
39.2296296296 33.8526683743
40.5944444444 33.9165448638
42.0351851852 33.980756465
43.5518518519 34.0666711019
45.0722222222 34.1607797751
46.7055555556 34.2799990407
48.3435185185 34.3974080022
50.0592592593 34.5673585386
51.8509259259 34.7628149285
54.0685185185 35.0629029973
55.8259259259 35.3953672047
57.5861111111 35.7318836811
59.7916666667 36.2692789786
62.0851851852 36.9348499525
64.2027777778 37.725962797
66.4898148148 38.7414559623
68.7851851852 39.8971961461
71.0851851852 41.0986869091
74.1259259259 42.6327198835
76.7314814815 44.0422552109
79.4861111111 45.5736927061
81.6462962963 47.753614926
84.5305555556 50.2218511331
88.2425925926 53.5533161261
90.887962963 57.6701120034
94.6203703704 77.4398242354
97.5462962963 100.425197807
101.546296296 100.969662134
104.546296296 102.211262035
108.555555556 103.871285467
112.666666667 105.565547308
115.907407407 105.966061497
120.388888889 107.784284829
125.444444444 109.749817562
129.935185185 111.376777484
134.462962963 112.265646909
139.0 113.829995706
143.527777778 115.443448295
148.009259259 117.118803731
154.027777778 118.76615782
158.925925926 120.539486081
165.731481481 122.864663638
171.259259259 124.828839668
176.916666667 126.392119314
182.592592593 128.057345617
190.194444444 130.127052532
195.907407407 131.578386471
203.574074074 133.316324586
211.259259259 134.898499638
217.055555556 136.221947484
224.805555556 137.973370535
234.574074074 140.131827652
241.111111111 141.813629022
250.898148148 144.99289608
258.435185185 147.372749607
268.527777778 150.444078599
278.648148148 153.260091846
288.805555556 156.116167822
298.990740741 158.906242574
309.212962963 161.625078342
319.472222222 164.221343073
332.333333333 167.391056997
342.657407407 169.930913699
355.611111111 173.056926999
368.601851852 176.123073776
381.648148148 179.046692387
394.731481481 182.020045192
407.87037037 184.958108916
423.685185185 188.424420416
436.907407407 191.144174868
452.842592593 194.583805878
468.824074074 197.888392982
484.87037037 201.175004207
503.666666667 205.042436314
519.833333333 208.279336826
538.768518519 211.909744079
557.777777778 215.253157441
579.592592593 218.884104173
598.75 221.891608479
620.740740741 225.406028202
642.814814815 228.966816574
664.972222222 232.378951484
687.222222222 235.541366834
712.453703704 250.994336733
738.5 254.695445763
765.509259259 258.74900485
790.342592593 262.458631068
819.25 266.589039637
849.222222222 270.51802103
880.287037037 274.281239567
908.851851852 277.631042945
942.12962963 281.499399721
976.574074074 285.506908834
1012.31481481 289.666533234
1045.18518519 293.493445083
1083.42592593 297.953592554
1123.05555556 302.574495316
1164.16666667 307.295938506
1201.94444444 311.482252481
1245.92592593 316.013259928
1291.57407407 320.319584305
1338.88888889 324.577372755
1382.31481481 328.430457015
1432.96296296 332.903032291
1485.46296296 337.544834473
1539.81481481 342.364991205
1589.81481481 346.805674981
1648.05555556 351.977840645
1708.42592593 357.296710875
