days "AB magnitudes"
10.55 33.0256214556
10.5645833333 30.6943074091
10.5802083333 31.1484451733
10.5947916667 30.9036260084
10.6104166667 31.0638585121
10.625 31.1417753371
10.6395833333 31.1922154202
10.6552083333 31.2445858515
10.6697916667 31.2854800201
10.6854166667 31.3296775105
10.7 31.3943276213
10.7145833333 31.4156645324
10.7302083333 31.4851651958
10.7447916667 31.6822697847
10.7604166667 31.8428930329
10.775 31.9357975397
10.7895833333 31.9502152242
10.8052083333 31.9875649373
10.8197916667 31.9235523925
10.8354166667 31.8850050884
10.85 31.8728836602
10.8645833333 31.9839966215
10.8802083333 32.0732759337
10.8947916667 32.1199159029
10.9104166667 32.1761511221
10.925 32.2018304217
10.9395833333 32.2162916938
10.9552083333 32.3805415044
10.9697916667 32.3330738927
10.9854166667 32.2959722216
11.0 32.2604491858
11.0145833333 32.2450047015
11.0302083333 32.2112949227
11.0447916667 32.2125024629
11.0604166667 32.2188581006
11.075 32.2092346767
11.0895833333 32.232190429
11.1052083333 32.2477858208
11.1197916667 32.2639914583
11.1354166667 32.337788248
11.15 32.3627159449
11.1645833333 32.3653417696
11.1802083333 32.3690894246
11.1947916667 32.1984404324
11.2104166667 32.199003191
11.225 32.1967222741
11.2395833333 32.196593569
11.2552083333 32.1995908972
11.2697916667 32.2046820929
11.2854166667 32.2175528096
11.3 32.2241606466
11.621875 32.2431319584
11.953125 32.019629674
12.2947916667 32.1050020414
12.6447916667 32.1732841157
13.00625 32.1824590623
13.3770833333 32.1250079403
13.7583333333 32.0770511491
14.15 32.0005066597
14.5541666667 31.9320111381
14.9677083333 31.8949566742
15.3958333333 31.8444097753
15.834375 31.8534415968
16.2854166667 31.814202301
16.7510416667 31.7754788543
17.228125 31.7232292151
17.71875 31.672386907
18.2229166667 31.6240889297
18.7427083333 31.5674154367
19.2770833333 31.5834221819
19.8270833333 31.5405770446
20.3927083333 31.5014245878
20.975 31.4741117912
21.571875 31.4131294625
22.1864583333 31.4086119819
22.81875 31.5251518345
23.4729166667 31.4844325202
24.1395833333 31.4260062336
24.8291666667 31.3763770063
25.5364583333 31.3478182817
26.2625 31.3116877138
27.0125 31.3037639551
27.7833333333 31.2699517482
33.0541666667 31.1558540969
33.825 31.1533981791
34.7885416667 31.1375189044
35.7822916667 31.1205673693
36.8041666667 31.083215277
37.94375 31.0933146577
38.9291666667 31.0878638992
40.040625 31.0829402554
41.18125 31.0878920785
42.3541666667 31.0783986277
43.5614583333 31.0813183298
44.8052083333 31.0650978469
46.0833333333 31.0837475204
47.396875 31.0478573167
48.7770833333 31.1122116044
50.178125 31.1250321259
