magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
16.0 44.5286200562 91.5104103981 86.7143998503 369.218896294 179.67844516 272.604359443 441.375490405 436.571438253 135.852796868 440.24950429 1849.88188792 214.836624439 227.496571004 1190.41166871 211.044044694 154.763204417 238.426073327 115.717402868 227.372740025 294.224939642 138.294436321 530.191120041 236.215691385 93.9956467992 651.886919184
17.0 39.4778388731 81.619491249 76.9982228867 327.135567039 160.079265619 242.19655042 391.442481965 389.264362373 121.150881649 389.219269751 1639.81686361 190.569766694 202.774081799 1062.58498926 187.941723675 137.892130345 212.023061341 103.459850666 202.124295888 262.171723785 122.835881731 470.051492798 213.550236837 83.7779258439 580.261190445
18.0 35.2685110303 73.3144663287 68.8864664525 291.949025728 143.633723342 216.687630588 349.584675866 349.352651548 108.791346954 346.628348105 1463.26206756 170.266798428 182.00156561 954.122812295 168.555277924 123.723520932 189.838943675 93.1375276119 180.967507124 235.207632255 109.902973446 419.69470739 194.287046257 75.2173976192 519.999530967
19.0 31.7199781095 66.2634864891 62.0362382212 262.219361861 129.684134665 195.066224451 314.139538681 315.357635868 98.2887719375 310.707235017 1313.51139249 153.096918752 164.362939201 861.321503613 152.112022506 111.696144808 171.01037933 84.3500947495 163.049172807 212.288506377 98.9637768624 377.097755834 177.749071237 67.9638753645 468.801389048
20.0 28.698033927 60.2185354452 56.1926298544 236.865196934 117.737835355 176.570972081 283.853012997 286.15464726 89.2790975153 280.127714943 1185.4467234 138.437849473 149.244845015 781.32014528 138.032380953 101.389110334 154.885581092 76.7974566652 147.729387958 192.627983397 89.6207447563 340.736113044 163.423152501 61.7563233011 424.922607372
21.0 26.1012324329 54.991034295 51.1628015405 215.061436135 107.419552 160.619558226 257.76446196 260.875604738 81.484665256 253.877013296 1075.1088388 125.8157669 136.178715084 711.880763436 125.874388601 92.4814715997 140.964768061 70.2507991668 134.520305756 175.624207679 81.5717314386 309.443082788 150.914085949 56.3967524334 387.021019535
22.0 23.8516925214 50.4353806417 46.7985785757 196.16952842 98.4391310397 146.76023951 235.127777567 238.841577908 74.6905192067 231.171921676 979.397395033 114.864542932 124.801339927 651.232591729 115.296013189 84.7248297294 128.859344397 64.5329902504 123.04452725 160.809845392 74.5836277598 282.313394938 139.913135087 51.7326502829 354.049899344
23.0 21.8887862272 46.4375970137 42.9845041586 179.688930887 90.5692042611 134.638060348 215.356209739 219.515211571 68.727995938 211.399017885 895.857528282 105.297504204 114.827468706 597.959905678 106.029029895 77.9243509758 118.263353054 59.505027639 113.006233601 147.817282068 68.4741475889 258.635822889 130.175999909 47.6448926259 325.183015972
24.0 20.1647202309 42.907348246 39.6294742932 165.222711943 83.6294337602 123.970873611 197.983093431 202.466584632 63.4631417422 194.072296318 822.525682672 96.8874937521 106.03041103 550.920037447 97.8605629443 71.9253635627 108.933152793 55.0564840414 104.170780863 136.353937829 63.0990026588 237.845245208 121.507116012 44.0392617126 299.761005116
25.0 18.6413874565 39.7722281607 36.6607755556 152.452771071 77.475205222 114.532037833 182.633440063 187.348328116 58.788394555 178.802645256 757.816632941 89.4525534608 98.2280702046 509.18263809 90.6198200298 66.6037298414 100.672713355 51.0986520738 96.3500308986 126.184463167 58.3427144296 219.487990109 113.748277583 40.8403885148 277.252390357
26.0 17.2880873321 36.9736045726 34.0197663458 141.121718198 71.9893858747 106.13774378 169.003085446 173.877234208 54.6165160724 165.275530549 700.439610566 82.8454831955 91.2727320476 471.984122072 84.1684102117 61.858821814 93.3228178752 47.5595474831 89.3916430336 117.117700683 54.1119276614 203.196414623 106.770268192 37.9873561205 257.224847508
27.0 16.0798507026 34.4635532979 31.6587022695 131.0194411 67.0762303385 98.6376041286 156.843178619 161.820486959 50.8761017033 153.234457042 649.335287236 76.9461192477 85.0434945343 438.693108975 78.3931770406 57.6083228264 86.753027036 44.3802139632 83.1711469503 108.997003698 50.3304745877 188.670007708 100.466618922 35.4304617037 239.323743407
28.0 14.9961924329 32.2025654468 29.5383709621 121.973022808 62.6568155708 91.9075780977 145.948501557 150.985230741 47.5082144019 142.468558841 603.62790405 71.6555499618 79.4405831302 408.783931512 73.2008246468 53.784330402 80.8556244324 41.5119542062 77.5859988597 101.692955648 46.9356834516 175.661170314 94.7488941265 33.1287996296 223.255915418
29.0 14.0201710123 30.1578119049 27.6263080906 113.839086068 58.6655800981 85.8445900956 136.148573961 141.210580907 44.4638306305 132.803180678 562.588533322 66.891731038 74.3810317052 381.816129054 68.5138402302 50.3303994882 75.5410026731 38.9142297268 72.5510720031 95.0978307029 43.875584366 163.964393789 89.5430894888 31.0484351618 208.777276522
30.0 13.1376715273 28.3018147354 25.8954363449 106.497918594 55.0476713346 80.3623931041 127.300808236 132.361443059 41.7018809902 124.092653615 525.606615846 62.5861254192 69.7953652745 357.418430628 64.2673662372 47.1992743996 70.7341104068 36.5530500608 67.995198039 89.121333602 41.1067708603 153.407938445 84.7868504363 29.1610087473 195.683247108
31.0 12.336853195 26.6114194713 24.3230161658 99.8489203715 51.7568914772 75.3883574823 119.285191102 124.323686715 39.1877316372 116.214699433 492.167714378 58.6811022669 65.625026556 335.276139085 60.4067766851 44.3511312795 66.3716896845 34.3997244995 63.8584876615 83.6872905678 38.5927464268 143.84737271 80.4273027698 27.4426581511 183.801298991
32.0 11.60771954 25.0669924632 22.8898288976 93.8070431553 48.7540918108 70.8609553186 112.000114208 117.000343783 36.8919961328 109.066057003 461.835982212 55.1279046323 61.8203609356 315.121116027 56.8857814425 41.7522032791 62.4001084406 32.4298854805 60.0902354704 78.7310551422 36.3026338927 135.160511771 76.4193452072 25.8731779551 172.985094311
33.0 10.9417809594 23.651788367 21.5795351029 88.2999821644 46.0059064653 66.7277728719 105.359078147 110.308589959 34.7895976145 102.559034729 434.240240875 51.8850476164 58.3390249875 296.723772843 53.6649304909 39.3736956544 58.7736455929 30.622717701 56.6472674448 74.1974569708 34.2101590825 127.243419361 72.7242940021 24.4353582206 163.109840446
34.0 10.3317875822 22.3514475341 20.3781662167 83.2659434372 43.4837456549 62.94392776 99.2880665497 104.17732965 32.85902246 96.6187714501 409.062844007 48.9170455578 55.1447193555 279.886621829 50.7104241556 37.1909226306 55.453123597 28.9603445647 53.4926269476 70.0391668746 32.2928438749 120.007224674 69.3087984678 23.1144597425 154.068580487
35.0 9.77151611453 21.1535935076 19.2737186497 78.6518556245 41.162989081 59.4707991006 93.7234387384 98.5452500641 31.0817217776 91.1810440635 386.030709361 46.1933929734 52.2061722672 264.439049808 47.9931595085 35.1826154458 52.4048100584 27.4273360666 50.5945219955 66.2153839465 30.5313605762 113.375569682 66.1439668014 21.8977944107 145.769209629
36.0 9.25559850479 20.0475083295 18.2558273018 74.4119277541 39.02233506 56.2750016337 88.6102269328 93.3592428833 29.4416279944 86.1905005396 364.908050657 43.6877428528 49.4963183378 250.233056677 45.487960615 33.3303636531 49.5995293919 26.0103112156 47.9254758594 62.6907738405 28.9090116358 107.282547971 63.2046565158 20.7743871574 138.132059319
37.0 8.77938327412 19.0238688233 17.3155011285 70.5064784078 37.0432717709 53.3275515285 83.9007514949 88.5731160945 27.9247617746 81.5992264888 345.490451642 41.3772396601 46.9916307409 237.139760719 43.1729530243 31.6181609857 47.0119397225 24.6976146511 45.4616371612 59.4346045336 27.4113075343 101.671029705 60.4688947163 19.7347017499 131.08792874
38.0 8.33882255356 18.0745310219 16.4449075746 66.9009793699 35.2096449896 50.6031838882 79.5534879803 84.1465364323 26.5189103634 77.3655751599 327.600006994 39.2419745139 44.6715747149 225.046517125 41.0290522793 30.0320338868 44.6199407117 23.4790519278 43.1822160074 56.4200384737 26.0256221399 96.4912921238 57.9174015516 18.7704169322 124.576471294
39.0 7.93037950082 17.1923528857 15.6371957669 63.5652699205 33.5073025962 48.0797911278 75.5321349081 80.0441563335 25.2133628093 73.45320692 311.0813166 37.264537534 42.5181577321 213.854529914 39.0395431846 28.5597358501 42.4041858267 22.3456715213 41.0690204169 53.6235494308 24.7409096343 91.699893441 55.5331962071 17.8742425537 118.544864608
40.0 7.55095198193 16.3710476754 14.8863506604 60.472907779 31.9238005751 45.7379582918 71.8048425505 76.2348894247 23.9986907817 69.83029639 295.798166512 35.4296479703 40.5155571791 203.476863106 37.189731797 27.190494502 40.3476784587 21.2895842921 39.1060730837 51.0244394386 23.5474706927 87.2587418597 53.301269365 17.0397676772 112.946708456
41.0 7.19780931804 15.6050620273 14.1870720628 57.6006301492 30.4481585793 43.5605765888 68.3435716698 72.6913062875 22.8665661674 66.4688745795 281.630765568 33.7238469889 38.6498105791 193.836776735 35.4666560485 25.914801217 38.4354357641 20.3038131725 37.2792928851 48.6044365648 22.4367583202 83.1343219694 51.2083095132 16.2613344212 107.74110694
42.0 6.86853959059 14.889474051 13.5346737764 54.9279039872 29.0706556826 41.5325204039 65.1235577271 69.3891281592 21.809608514 63.3442803554 268.473434109 32.1352412264 36.9085565711 184.866328525 33.8588439235 24.7242352369 36.6542075175 19.3821673812 35.576228881 46.3473583374 21.4012158032 79.2970487953 49.2424731327 15.53393264 102.891900493
43.0 6.56100552821 14.2199077511 12.924999102 52.4365489709 27.7826588975 39.6403761089 62.1228611608 66.306800799 20.8212568267 60.4347009423 256.232662374 30.6532877097 35.280817313 176.505193892 32.3561104167 23.6113159367 34.9922398938 18.519136661 33.9858371045 44.2388287944 20.4341408178 75.7207259556 47.3931908353 14.8531115714 98.3670203422
44.0 6.27330740671 13.5924608288 12.3543497207 50.1104200183 26.5764785538 37.872213359 59.3219882611 63.4251343039 19.8956613477 57.7207853 244.825472669 29.2686126592 33.7568148672 168.699666221 30.94938629 22.5693781743 33.4390761319 17.7098019468 32.498292421 42.266039562 19.5295709558 72.3820891582 45.65100311 14.2149053781 94.1379435766
45.0 6.00375171021 13.0036435065 11.8194255747 47.9351388226 25.4452458065 36.2173914112 56.7035702335 60.7269974352 19.0275918088 55.1853174507 234.178032312 27.9728581861 32.3278156054 161.401806644 29.6305730291 21.5924666676 31.9853876251 16.9497595864 31.1048292708 40.4175472603 18.6821868767 69.2604199969 44.0074205736 13.6157701214 90.1792312646
46.0 5.75082454787 12.4503264786 11.3172738313 45.8978659248 24.3828084619 34.6663944472 54.2520904455 58.1970572071 18.2123593346 52.8129393519 224.224474496 26.7585520625 30.9859978256 154.568718347 28.3924194942 20.6752461296 30.6228302269 16.2350567943 29.7976063163 38.6831010248 17.8872300361 66.337217924 42.4548045989 13.0525301915 86.4681354329
47.0 5.51316901487 11.9296964513 10.8452453862 43.9871064633 23.3836420397 33.2106910236 51.9536517507 55.82155622 17.445749707 50.5899149029 214.905892301 25.6189966642 29.7243386849 148.161925008 27.2284166147 19.8129245148 29.3439215482 15.562136457 28.5695909599 37.0534951082 17.1404325231 63.5959205843 40.9862649619 12.5223325936 82.9842634043
48.0 5.28956583919 11.4392180254 10.4009576517 42.1925440201 22.4427735603 31.8426136808 49.7957772857 53.5881215994 16.7239661264 48.5039282446 206.16947744 24.548173914 28.5365172758 142.146836664 26.1327071548 19.0011872215 28.1419358019 14.9277897623 27.4144604548 35.5204424562 16.4379570017 61.0216645185 39.5955717659 12.0226077919 79.7092901036
49.0 5.07891677742 10.9766008966 9.98226260558 40.5048980026 21.5557160052 30.5552554599 47.7672393399 51.4856005037 16.0435799451 46.5439107684 197.96778049 23.5406636332 27.4168312517 136.492289241 25.1000081236 18.2361404875 27.0108133765 14.3291153959 26.3265169249 34.0764658971 15.7763451193 58.6010797026 38.2770793894 11.5510360481 76.6267106412
50.0 4.88023031966 10.5397715382 9.58721926286 38.9158008212 20.7184117659 29.3423806598 45.8579118575 49.5039180526 15.4014881206 44.699892253 190.258073441 22.5915731747 26.3601248657 131.170146377 24.1255438311 17.5142625305 25.9450828209 13.7634842775 25.300614094 32.71480418 15.1524730357 56.3221125571 37.0256605999 11.1055183855 73.7216268457
51.0 4.69260934185 10.1268486719 9.21406987951 37.417691775 19.9271836901 28.1983476299 44.0586429081 47.6339542414 14.7948763519 42.9628723539 183.001798757 21.696476583 25.3617266637 126.154954111 23.2049879451 16.8323612375 24.9397933232 13.2285089854 24.3320939064 31.4293305776 14.5635129683 54.1738729985 35.8366492954 10.6841514591 70.9805625137
52.0 4.51524040625 9.73612195395 8.86121931678 36.0037250937 19.1786925746 27.118041772 42.3611440904 45.8674369909 14.2211870428 41.3247093235 176.164091795 20.8513618287 24.4173953694 121.423640569 22.3344131833 16.187537413 23.9904560982 12.7220171633 23.4167315362 30.2144821596 14.0068998338 52.1465018673 34.7057905934 10.2852057391 68.3913030378
53.0 4.3473844621 9.36603340043 8.52721709236 34.6676900122 18.469900144 26.0968172334 40.7578943425 44.1968489537 13.6780913765 39.7780233694 169.713365671 20.0525849119 23.5232727481 116.955254081 21.5102475064 15.5771527605 23.0929933599 12.2420283223 22.5506875328 29.0651981586 13.4803022256 50.2310556837 33.6291971991 9.90710651276 65.9427557983
54.0 4.18836873962 9.01516115213 8.21074172305 33.4039411088 17.7980367186 25.1304460207 39.2420560502 42.6153460882 13.163464906 38.3161124865 163.620949418 19.2968298254 22.6758424322 112.730734218 20.7292358629 14.9988019095 22.2436937743 11.786733547 21.7304660598 27.9768661095 12.9815970916 48.4194061862 32.6033111567 9.54841729309 63.6248282956
55.0 4.03757966444 8.68220524603 7.91058702841 32.2073374243 17.1605728978 24.2150734704 37.807401685 41.1166863266 12.6753661588 36.9328789568 157.860771793 18.5810735359 21.8718938578 108.732711108 19.9884066926 14.4502879097 21.4391734662 11.3544776936 20.9528783522 26.9452746557 12.508847579 46.7041525227 31.6248702305 9.20782528935 61.4283214892
56.0 3.89445664753 8.36597511218 7.62565011747 31.073189116 16.5551946972 23.3471791829 36.4482494865 39.695166931 12.2120178355 35.6227649956 152.409084258 17.9025552734 21.1084905956 104.945329117 19.2850425192 13.9296007073 20.6763418008 10.9437437332 20.2150106555 25.9665720902 12.0602835993 45.0785443019 30.6908782796 8.88412864898 59.3448362084
57.0 3.7584866283 8.06537855875 7.3549208248 29.9972105987 15.9797816614 22.5235426639 35.1594069336 38.3455693445 11.7717902449 34.3806962659 147.244217721 17.2587495313 20.3829424721 101.354091575 18.6166540689 13.4348981919 19.9523712794 10.5531389463 19.514196028 25.0372298452 11.6342847375 43.5364139952 29.7985790891 8.57622522647 57.3666908319
58.0 3.62919926761 7.77941204462 7.09747239791 28.9754792831 15.4323875514 21.7412130329 33.9361209443 37.0631105285 11.3531866766 33.2020321786 142.346368407 16.6473422713 19.6927809666 97.9457237267 17.9809574356 12.9644894685 19.2646709945 10.1813827218 18.8479894791 24.1540102617 11.2293651836 42.0721174103 28.9454331967 8.28310267195 55.4868487093
59.0 3.50616270333 7.50715206864 6.85245326824 28.0043991599 14.9112232624 20.9974822573 32.774033902 35.8433999265 10.9548304522 32.0825220618 137.697408964 16.0662099037 19.0357374515 94.70805151 17.3758538898 12.516820057 18.6108631675 9.82729574635 18.2141459989 23.313938073 10.8441604184 40.680481152 28.1290973289 8.00382966383 53.6988540262
60.0 3.38897979383 7.24774753029 6.61907976309 27.0806685869 14.4146416814 20.2898614483 31.6691447406 34.6824013223 10.5754534379 31.0182664197 133.280721452 15.5134006783 18.4097239013 91.6298941113 16.7994119823 12.0904587692 17.9887623669 9.48979040681 17.6106010999 22.514275118 10.4774154212 39.3567561475 27.3474061095 7.73754813562 51.9967750073
61.0 3.27728478603 7.0004129372 6.39662963638 26.2012517351 13.9411242352 19.6160598243 30.6177744342 33.5763989639 10.2138858318 30.0056826152 129.081049385 14.9871181726 17.8128157565 88.7009685326 16.2498516494 11.6840860478 17.396357061 9.16786224922 17.0354535447 21.7524978706 10.1279742038 38.0965764474 26.5983557572 7.48346636907 50.3751535104
62.0 3.17074035372 6.76442235313 6.18443631426 25.3633532226 13.4892689141 18.9739660018 29.6165353275 32.5219674163 9.86904706519 29.0414744086 125.084366376 14.4857066121 17.2432366681 85.9118046689 15.7255300662 11.2964835818 16.8317932094 8.8605823632 16.4869499836 21.0262774306 9.79477050041 36.8959226286 25.8800895251 7.24085284407 48.8289602018
63.0 3.06903495948 6.53910399461 5.98188376584 24.5643955369 13.0577795893 18.3616313242 28.6623038284 31.5159446807 9.53993767954 28.1226048631 121.277759308 14.0076377905 16.6993448892 83.2536695924 15.2249290297 10.9265250426 16.2933596389 8.56709057737 15.9634712623 20.333461671 9.47681947144 35.7510892187 25.1908846707 7.00903075122 47.3535546167
64.0 2.97188050028 6.3238353974 5.78840192221 23.8019988992 12.6454564646 17.7772549778 27.7521960442 30.5554081798 9.22563206181 27.2462721999 117.649324206 13.551499396 16.1796211138 80.7184999227 14.7466436844 10.5731678004 15.7794749849 8.28658936783 15.4635201957 19.6720592791 9.17321029384 34.6586556463 24.5291407735 6.7873730859 45.9446495037
65.0 2.87901020213 6.11803908438 5.60346257713 23.0739632731 12.2511875265 17.2191706775 26.8835460061 29.6376532655 8.92527193397 26.4098882386 114.188073283 13.1159845696 15.682657587 78.2988413119 14.2893724298 10.235445506 15.2886760093 8.01833839466 14.9857106286 19.0402254631 8.88309953228 33.6154602841 23.8933692412 6.57529825395 44.5982789355
66.0 2.79017673392 5.92117867588 5.4265757121 22.3782522597 11.8739408741 16.6858347371 26.0538861711 28.7601739501 8.63806050848 25.6110591136 110.883851791 12.699882551 15.2071483369 75.9877942034 13.8519078681 9.91246143488 14.819607131 7.76164959278 14.5287576314 18.4362491287 8.6057051974 32.6185772166 23.2821838671 6.37226612825 43.3107697372
67.0 2.70515051469 5.73275539092 5.25728619582 21.7129786565 11.5127578259 16.1758153596 25.2609299319 27.9206455999 8.36325723238 24.8475679939 107.727263538 12.3020702823 14.7518803975 73.7789651341 13.4331286712 9.6033825034 14.3710110259 7.51588275329 14.0914686973 17.8585413534 8.34030141066 31.6652954069 22.6942923186 6.17777450376 42.0787158426
68.0 2.62371819172 5.55230489496 5.09517081488 21.0763914851 11.166746715 15.6877830076 24.5025559035 27.1169093684 8.10017305254 24.117359572 104.709604032 11.9215048598 14.3157259073 71.6664229403 13.0319922616 9.30743388219 13.9417201752 7.2804415394 13.6727358244 17.3056250108 8.08621360548 30.7530999863 22.1284884519 5.99135590506 40.8989552398
69.0 2.54568126998 5.37939445482 4.93983559783 20.4668643201 10.8350772935 15.220501731 23.7767937805 26.3469581687 7.84816614356 23.418526118 101.822800389 11.5572167358 13.8976349869 69.6446593146 12.647528214 9.02389413755 13.5306492512 7.0547698884 13.2715283831 16.7761254139 7.84281420377 29.8796554196 21.5836453624 5.81257470671 39.7685492115
70.0 2.47085487582 5.213620367 4.79091339981 19.8828847714 10.5169756802 14.7728213429 23.0818115901 25.6089240153 7.60663804687 22.7492949209 99.0593572373 11.2083035874 13.4966293062 67.7085532254 12.2788322978 8.75209084304 13.1367882489 6.83834875713 12.8868866803 16.2687618647 7.6095187144 29.0427903365 21.0587090895 5.64102453148 38.6847636112
71.0 2.39906664003 5.05460562939 4.64806171888 19.3230449907 10.2117197891 14.3436703517 22.4159041838 24.9010665832 7.37503017615 22.1080169608 96.4123079324 10.8739247771 13.1117962671 65.8533387752 11.9250610902 8.49139660912 12.7591962801 6.63069317351 12.5179161421 15.7823400109 7.38578220694 28.2404838411 20.5526929065 5.47632589599 37.6450519514
72.0 2.33015568715 4.90199783012 4.51096071884 18.7860330903 9.91863518908 13.9320495656 21.7774828326 24.2217628532 7.15282064961 21.4931566759 93.8751705076 10.5532963412 12.7422837344 64.0745761212 11.5854270965 8.24122548597 12.3969959575 6.43134956144 12.1637820502 15.3157449214 7.17109611973 27.4708531385 20.0646721321 5.31812407693 36.6470401034
73.0 2.26397171957 4.75546723065 4.37931143629 18.2706253747 9.63709134741 13.5370262974 21.1650658063 23.5694977254 6.93952141432 20.903282706 91.4419078381 10.245686449 12.3872952559 62.3681251323 11.2591943255 8.00102969952 12.0493683055 6.23989331018 11.8237047697 14.8679348051 6.96498536644 26.7321423337 19.5937794115 5.16608717448 35.6885124381
74.0 2.20037418639 4.6147050226 4.25283415252 17.7756792981 9.36649821704 13.1577291061 20.5772698317 22.9428554999 6.73467563204 20.3370595057 89.1068915658 9.95041128249 12.0460857211 60.7301214904 10.9456742702 7.77029668567 11.7155481427 6.05592656283 11.496955418 14.4379353039 6.76700570933 26.0227122796 19.1392004158 5.01990435202 34.7673992518
75.0 2.13923152805 4.47942174057 4.13126691291 17.3001270711 9.10630313176 12.7933430188 20.0128023363 22.3405121333 6.53785529957 19.7932397364 86.8648693851 9.66683129281 11.717957412 59.1569549828 10.6442222519 7.54854639177 11.394819885 5.87907620125 11.1828519277 14.0248343022 6.5767413714 25.3410313601 18.7001699201 4.87928423396 33.881765344
76.0 2.08042048888 4.34934581485 4.01436417876 16.842969849 8.85598797791 12.4431051832 19.4704543978 21.7612281922 6.34865907969 19.2706573546 84.7109353382 9.39434779388 11.4022564062 57.6452497567 10.3542340916 7.33532881811 11.0865137276 5.70899200778 10.8807554636 13.6277771983 6.39380286287 24.6856671149 18.2759682203 4.74395344553 33.0297996276
77.0 2.02382549077 4.2242222502 3.90189559795 16.4032724419 8.61506661441 12.1063009074 18.9490943248 21.2038424309 6.16671032141 18.7682213247 82.6405028063 9.13239985954 11.0983692964 56.1918463387 10.0751430738 7.13022177499 10.7900021663 5.54534498588 10.5900671567 13.2459625914 6.21782499991 24.0552786149 17.8659178556 4.61365528012 32.2098056652
78.0 1.96933806163 4.10381141805 3.79364488262 15.9801584938 8.38308251665 11.7822600468 18.4476618056 20.6672659333 5.99165525092 18.2849098931 80.6492799224 8.88046149301 10.8057201957 54.7937852399 9.80641717519 6.93282883408 10.5046968241 5.38782582416 10.3102251251 12.8786383443 6.04846509666 23.4486095157 17.4693806081 4.48814848164 31.4201930399
79.0 1.91685631329 3.98788795112 3.68940878331 15.5728060826 8.1596066218 11.470353705 17.9651625695 20.1504767605 5.82316131637 17.819765366 78.7332471614 8.63803904184 10.5237679985 53.4482919894 9.54755652994 6.74277745486 10.2300455528 5.23614348978 10.0407017507 12.525097982 5.88540131307 22.8644817191 17.0857547509 4.36720613034 30.659469475
80.0 1.8662844639 3.87623973042 3.58899614993 15.1804437015 7.9442353563 11.1699912162 17.5006635073 19.6525150565 5.66091567172 17.3718893422 76.8886368893 8.40466883416 10.252003874 52.1527634558 9.29809111113 6.55971726914 9.96552978311 5.09002393886 9.78100118962 12.1846773959 5.72833114341 22.3017895831 16.7144725228 4.2506146224 29.9262336314
