days "AB magnitudes"
2.1428125 34.6935592986
2.1578125 34.9651401946
2.1728125 35.0241214329
2.1878125 35.0559351206
2.2028125 35.0569348121
2.2178125 35.0794202509
2.2328125 35.0789395686
2.2478125 35.064454346
2.2628125 35.0592713514
2.2778125 35.0321040513
2.29291666667 34.9580416531
2.30791666667 34.9538636499
2.32302083333 34.9461659682
2.33791666667 34.917099379
2.35291666667 34.9497567733
2.36791666667 34.9163057965
2.38291666667 34.8822935307
2.3978125 34.8487381612
2.41291666667 34.8598937247
2.42791666667 34.8349585952
2.44302083333 34.8100817623
2.45791666667 34.8094003743
2.47291666667 34.7862451175
2.48791666667 34.7682173837
2.50302083333 34.7511115202
2.51791666667 34.7473748444
2.5328125 34.7209334152
2.54791666667 34.6671560399
2.5628125 34.6825973519
2.5778125 34.6287707157
2.5928125 34.6380766345
2.6078125 34.575803698
2.62291666667 34.5946003886
2.63791666667 34.5969713344
2.6528125 34.5495472901
2.6678125 34.5568167996
2.6828125 34.5090228677
2.6978125 34.5097325777
2.71291666667 34.4660687103
2.7278125 34.477756746
2.7428125 34.4797861057
2.7578125 34.4465166586
2.77291666667 34.4473596247
2.78791666667 34.4262299237
2.80291666667 34.4246047959
2.81791666667 34.4282036664
2.83291666667 34.4116427238
2.8478125 34.4009396929
2.86291666667 34.3986317641
2.8778125 34.4084577834
2.89291666667 34.3886644249
2.99572916667 34.349234069
3.1021875 34.2992423474
3.21239583333 34.27260599
3.3265625 34.1764502797
3.4446875 34.1315409711
3.56729166667 34.095705633
3.6940625 34.0551524075
3.825625 34.1214198531
3.96177083333 34.0995283117
4.1025 34.0556945464
4.2484375 34.0169781287
4.399375 33.9381718871
4.55541666667 33.8833547704
4.71760416667 33.8665654641
4.88510416667 33.7821708534
5.05864583333 33.7273439946
5.23864583333 33.7073045793
5.42479166667 33.6313375869
5.6175 33.5860817758
5.81708333333 33.5421242512
6.02385416667 33.5078107694
6.23791666667 33.4469557723
6.45947916667 33.4174993395
6.6890625 33.3796392708
6.92697916667 33.3515440974
7.17302083333 33.3335924541
7.42791666667 33.3034781403
7.72583333333 33.2811940457
8.05322916667 33.2722909777
8.2484375 33.2702037224
8.54135416667 33.2563197699
8.84520833333 33.241403585
9.15958333333 33.2424910369
9.48520833333 33.2159409026
9.821875 33.2064699189
10.1711458333 33.1722731944
10.5333333333 33.3179691465
10.9072916667 33.2948936467
11.2947916667 33.2480921821
11.696875 33.2410721814
12.1125 33.2187227389
12.5427083333 33.1972166017
12.9885416667 33.1787296438
13.45 33.1703572017
13.928125 33.1735101363
14.4354166667 33.1785883475
14.9416666667 33.1957004011
15.4791666667 33.2114586814
16.0177083333 33.2276456364
16.5895833333 33.2498815083
17.1770833333 33.2493188569
17.7979166667 33.2483356164
18.41875 33.2599766346
19.0729166667 33.2750039917
19.7604166667 33.2839885901
20.4645833333 33.2931987876
21.1854166667 33.3022451382
21.940625 33.3086047755
22.7125 33.3211266294
23.5177083333 33.3302314558
24.3572916667 33.3543671466
25.2302083333 33.3733041269
26.121875 33.4084420536
27.0739583333 33.481600235
28.0125 33.5198968021
29.0322916667 33.5688041827
30.0552083333 33.6253469594
31.11875 33.6839964875
32.225 33.7480412323
33.3729166667 33.807846419
34.5625 33.8604983483
35.7947916667 33.9031741527
37.0697916667 33.9361813826
38.3479166667 33.9643786023
39.7489583333 33.9853732516
41.153125 34.0255218389
42.6010416667 34.0578893343
44.1333333333 34.1195336466
45.66875 34.192869711
47.2895833333 34.2649883346
48.9958333333 34.3647411518
50.70625 34.462982752
52.54375 34.5959114267
54.3864583333 34.7362521025
56.3166666667 34.9159017072
58.3322916667 35.1770218115
60.8270833333 35.4729209644
62.8041666667 35.8569425411
64.784375 36.3029373967
67.265625 37.0040788872
69.8458333333 37.8904481252
72.228125 38.8427010727
74.8010416667 39.9010529376
77.3833333333 41.135503164
79.9708333333 42.6171075079
83.3916666667 45.7300162781
86.3229166667 56.8460127311
89.421875 66.7181663882
91.8520833333 72.2661763056
95.096875 77.5531385303
99.2729166667 82.8754707364
102.248958333 90.3078486953
106.447916667 101.261017448
109.739583333 109.137059234
114.239583333 110.132261145
117.614583333 111.467201398
122.125 113.273298418
126.75 115.128067107
130.395833333 115.832092903
135.4375 117.843173503
141.125 119.996504032
146.177083333 121.802497862
151.270833333 122.972612579
156.375 124.724364952
161.46875 126.497266377
166.510416667 128.351500227
173.28125 130.341415579
178.791666667 132.315142306
186.447916667 134.922608649
192.666666667 137.10881672
199.03125 138.96155401
205.416666667 140.813556176
213.96875 143.095456969
220.395833333 144.74181703
