days "AB magnitudes"
10.8522916667 33.0427957228
10.8739583333 30.314830051
10.8951736111 30.5351322836
10.9166898148 30.569693128
10.9383564815 30.6962324519
10.9600231481 30.7284538456
10.9815393519 30.7698490311
11.0032060185 31.1460561433
11.0250231481 31.3541531075
11.0466898148 31.6883668552
11.0683564815 31.9806419224
11.0898726852 32.1052825907
11.1115393519 32.0281197199
11.1333564815 32.1818379429
11.1550231481 31.9763842709
11.1766898148 31.8229260519
11.1983564815 31.8384714223
11.2198726852 31.8207198494
11.2416898148 31.8029043239
11.2633564815 31.856926791
11.2850231481 31.8995751302
11.3066898148 31.9251602386
11.3282060185 31.8788361114
11.3500231481 31.8002101546
11.3715393519 31.9487757738
11.3932060185 31.720424447
11.4150231481 31.7035963461
11.4366898148 31.699314327
11.4583564815 31.7160696665
11.4800231481 31.7365099473
11.5015393519 31.7593702547
11.5232060185 31.7700527176
11.5450231481 31.8612613429
11.5665393519 31.86015896
11.5883564815 31.8273618925
11.6100231481 31.691061049
11.6315393519 31.6954983215
11.6532060185 31.7097048275
11.6750231481 31.7217405333
11.6966898148 31.7402560054
11.7182060185 31.7689282861
11.7401736111 31.7796787463
11.7616898148 31.8427761739
11.7833564815 31.8460311955
11.8050231481 31.8420393247
11.8266898148 31.706716474
11.8482060185 31.7054893396
11.8700231481 31.7103226591
11.8916898148 31.7176976305
11.9133564815 31.7296040614
11.9348726852 31.7399044093
12.2943287037 31.6181687893
12.6649189815 31.6937174978
13.0461921296 31.635924417
13.4407060185 31.6960695329
13.8445486111 31.6232512976
14.2613310185 31.6077895039
14.6916550926 31.6086072739
15.1335648148 31.4930712564
15.5909722222 31.4515419656
16.0604166667 31.423595174
16.5434027778 31.4106823644
17.0414351852 31.3684765518
17.5560185185 31.3413419265
18.0826388889 31.3353943768
18.6288194444 31.2331158908
19.1900462963 31.1931816442
19.7678240741 31.1722539343
20.3636574074 31.1110258539
20.974537037 31.1098722778
21.6079861111 31.1021317621
