days "AB magnitudes"
1.07083333333 35.3508325762
1.08083333333 34.7345707516
1.09083333333 34.9749177505
1.10083333333 34.9949169388
1.11083333333 35.0472988147
1.12083333333 35.0314289495
1.13083333333 35.0513271531
1.14083333333 35.0434970658
1.15083333333 34.9468486503
1.16090277778 34.9336361685
1.17090277778 34.9089576616
1.18083333333 34.876991644
1.19083333333 34.8558981115
1.20083333333 34.8235236017
1.21090277778 34.7927780265
1.22090277778 34.8059143308
1.23090277778 34.7684313787
1.24090277778 34.7268762863
1.25083333333 34.6898729743
1.26097222222 34.6634326519
1.27083333333 34.6604699491
1.28090277778 34.6299475736
1.29090277778 34.5913986276
1.30090277778 34.5937596822
1.31090277778 34.5502546544
1.32083333333 34.4982121232
1.33090277778 34.5018590651
1.34090277778 34.4469415869
1.35090277778 34.4584361034
1.36097222222 34.4019513336
1.37090277778 34.4042693357
1.38090277778 34.3556291575
1.39090277778 34.3544612647
1.40090277778 34.3140384447
1.41090277778 34.3150347267
1.42083333333 34.2819705713
1.43090277778 34.2778367043
1.44097222222 34.2571934233
1.45090277778 34.2532667569
1.46097222222 34.2430852803
1.47097222222 34.225793235
1.48083333333 34.2185409839
1.49083333333 34.2024971269
1.50083333333 34.1984265204
1.51090277778 34.1766372473
1.52083333333 34.1725940362
1.53090277778 34.1688336942
1.54090277778 34.1389622739
1.55083333333 34.1361191514
1.56083333333 34.1305529277
1.57083333333 34.1089869769
1.62840277778 34.0252949359
1.68791666667 33.9826229772
1.74972222222 33.9084054825
1.81375 33.872744535
1.88020833333 33.8119269111
1.94909722222 33.7671945279
2.02034722222 33.7550512531
2.094375 33.7105639497
2.17097222222 33.64314196
2.25048611111 33.5886887484
2.33305555556 33.5278643208
2.41826388889 33.4909012434
2.50715277778 33.4246675323
2.59847222222 33.3901641985
2.69375 33.3531523462
2.79236111111 33.3148394926
2.89493055556 33.2527783947
3.00055555556 33.1943013393
3.11041666667 33.1429866075
3.22409722222 33.0888745492
3.34201388889 33.0339850348
3.464375 32.9357118768
3.59145833333 32.8839683208
3.72284722222 32.8375153339
3.85902777778 32.819570077
4.00034722222 32.7844687394
4.146875 32.7546702189
4.29861111111 32.7325655261
4.45569444444 32.7179863983
4.61881944444 32.7053291046
4.78805555556 32.696794136
4.963125 32.6965686687
5.14472222222 32.6813564125
5.33333333333 32.6699562533
5.52861111111 32.6537229012
5.73090277778 32.6353942769
5.94069444444 32.6037997601
6.15847222222 32.9351351339
6.38388888889 32.7929445311
6.6175 32.7078914788
6.85923611111 32.6320717909
7.11041666667 32.572302125
7.37083333333 32.5197202747
7.64027777778 32.4765956669
7.92013888889 32.4497695086
8.21736111111 32.4092836199
8.51666666667 32.3734800014
8.82430555556 32.3251977925
9.14791666667 32.2961131928
9.47986111111 32.2542828845
9.82847222222 32.2224191073
10.1930555556 32.1913679984
10.5666666667 32.1704766105
10.9486111111 32.1457239133
11.3472222222 32.1286156753
11.7625 32.1176134425
12.1944444444 32.1083646043
12.64375 32.1000718701
13.1013888889 32.0985368624
13.5840277778 32.1055401275
14.0944444444 32.1285261725
14.6152777778 32.1322446723
15.1388888889 32.1434188684
15.6861111111 32.1605548294
16.2569444444 32.1767635155
16.8527777778 32.2010070881
17.4722222222 32.2203944735
18.1166666667 32.2461479864
18.7854166667 32.2797037182
19.4555555556 32.3052628607
20.1736111111 32.3335291706
20.9166666667 32.3617893267
21.6847222222 32.3881630897
22.4784722222 32.4066973375
23.2972222222 32.4297774124
24.1416666667 32.4523696311
25.0347222222 32.4729495673
25.9541666667 32.5287329369
26.9 32.5666134912
27.8958333333 32.5826998893
28.89375 32.6340730599
29.9659722222 32.682661356
31.0652777778 32.7299554305
32.1923611111 32.7859056001
33.6180555556 32.7117598649
34.7736111111 32.7578299372
35.8805555556 32.8376487972
37.3277777778 32.9163452558
38.7888888889 33.0242435754
39.9784722222 33.1082029603
41.475 33.2776382839
43.1055555556 33.4883072087
44.5618055556 33.6960889253
46.1152777778 33.9985532662
48.0618055556 34.4616119831
49.6833333333 34.9326117412
51.6826388889 35.5446866383
53.4458333333 36.0212364418
55.3881944444 36.6538215144
57.3409722222 37.4315000778
59.3020833333 38.1834692101
61.7833333333 39.3270803702
64.1944444444 40.6175224486
66.1486111111 41.3799588203
68.8493055556 42.3392902116
71.5833333333 43.8102551904
73.625 45.0939746812
76.3472222222 46.7513508662
79.1944444444 50.5507086016
82.1805555556 61.0853310456
85.2361111111 67.4897938538
88.7916666667 78.2381566924
91.8541666667 90.3101420618
94.9305555556 91.5864610175
99.0486111111 92.6641485457
102.145833333 93.4778219542
106.222222222 95.121687935
109.361111111 96.3126988684
113.833333333 97.5969285736
118.645833333 98.9286896308
122.486111111 100.078485805
126.333333333 101.344587381
131.493055556 102.765604989
136.680555556 104.466840054
140.576388889 105.768537066
145.805555556 107.476499493
151.048611111 108.947600013
157.638888889 110.787734726
162.930555556 112.294090534
168.333333333 113.795523908
174.6875 114.926877237
181.506944444 116.104186589
188.354166667 117.434799652
195.229166667 118.84276959
202.118055556 120.163726495
209.034722222 121.577074533
217.715277778 123.41117732
224.680555556 124.871070932
233.416666667 126.62617499
242.194444444 128.335296935
251.0 130.143394661
259.833333333 131.917078981
268.701388889 133.691034482
279.388888889 135.765055704
290.118055556 137.98764098
299.090277778 139.810963355
311.701388889 142.363024042
322.555555556 144.553825646
333.451388889 146.824294505
346.215277778 149.473422904
359.034722222 152.130671321
371.902777778 154.721720329
384.826388889 157.384141601
399.659722222 160.422280149
414.555555556 163.53028424
429.513888889 166.551038209
444.534722222 169.600738326
461.513888889 173.00843147
478.569444444 181.911755669
496.076388889 194.433017333
514.222222222 197.349710547
533.041666667 199.994759076
552.541666667 202.553032857
572.763888889 205.321234087
593.722222222 208.276572791
615.444444444 211.392642647
637.972222222 214.659212823
661.319444444 218.035072978
685.527777778 221.427099214
710.625 224.726990848
736.666666667 227.914107002
763.611111111 231.077560735
791.527777778 234.310240585
820.555555556 237.657735631
850.555555556 241.142234961
881.736111111 244.76547494
914.027777778 248.509564336
947.5 252.308291716
982.152777778 256.025624642
1018.125 259.563332832
1055.41666667 262.994690577
1094.09722222 266.471951988
1134.16666667 270.083789112
1175.69444444 273.860934526
