days "AB magnitudes"
46.053125 28.5927301604
46.065625 28.5622103315
46.08125 28.5928682292
46.0958333333 28.5691928001
46.1104166667 28.6388962286
46.1270833333 28.6923181153
46.1416666667 28.7597018115
46.1572916667 28.8411180571
46.1708333333 28.8896857339
46.1854166667 28.9245184204
46.2020833333 28.9764608059
46.215625 28.9938912056
46.2322916667 28.9864783605
46.246875 28.9955207603
46.2614583333 29.0301719361
46.2770833333 29.0417323174
46.290625 29.0602806879
46.30625 29.0963744572
46.321875 29.1076889618
46.3354166667 29.1353724402
46.3520833333 29.1564009428
46.365625 29.178329849
46.38125 29.2156612954
46.3979166667 29.2517481089
46.4104166667 29.2905595557
46.4260416667 29.3221079959
46.4416666667 29.3521259033
46.4572916667 29.3215049356
46.4708333333 29.3323859646
46.4864583333 29.2852863483
46.5020833333 29.3738920248
46.515625 29.5071602532
46.5333333333 29.5697940922
46.546875 29.6991667601
46.5614583333 29.7919330633
46.5760416667 29.8754873606
46.5916666667 29.9598169279
46.6072916667 30.0295093932
46.621875 30.0997875296
46.6364583333 30.1734844939
46.653125 30.2055292846
46.66875 30.2262506246
46.6822916667 30.2636108609
46.6958333333 30.289491821
46.7125 30.2922783762
46.7270833333 30.3059100223
46.7427083333 30.3917064107
46.7572916667 30.4408354668
46.7729166667 30.4773966956
46.7875 30.5163023698
46.8041666667 30.5736576959
47.7947916667 30.2795588839
48.8135416667 30.3127054087
49.8458333333 30.5080105974
50.9041666667 30.4915832694
51.9854166667 30.4541678833
53.0885416667 30.4191440821
54.215625 30.3786147744
55.3666666667 30.3462653515
56.5416666667 30.3392050687
57.740625 30.3521562094
58.9677083333 30.3632875649
60.2197916667 30.3472963959
61.4989583333 30.3686792417
62.8020833333 30.2985088373
64.1354166667 30.3248910603
65.4979166667 30.3515007433
66.8916666667 30.3509520838
68.3104166667 30.3426164068
69.7604166667 30.3137899528
71.2416666667 30.3086212738
72.753125 30.3111262983
74.2989583333 30.3226378683
75.8739583333 30.3573475869
77.4822916667 30.3347946426
79.1302083333 30.3232891379
80.8114583333 30.3509875859
82.5260416667 30.3223531372
84.275 30.3178939415
86.0645833333 30.3239628354
87.89375 30.3130016401
89.9625 30.3364981252
91.6645833333 30.3433233955
93.6114583333 30.31580249
95.5979166667 30.3261745505
97.625 30.3453006541
99.696875 30.3524123954
101.814583333 30.362221648
103.978125 30.362717367
106.177083333 30.3536588404
108.447916667 30.4277932482
110.739583333 30.4797790151
113.09375 30.4796050787
115.5 30.4813398004
117.947916667 30.5007316129
120.447916667 30.4792103725
123.0 30.495968572
125.614583333 30.6028871985
128.291666667 30.5916020986
131.0 30.5969108607
133.854166667 30.5906916525
136.635416667 30.7194086561
139.520833333 30.7149520901
142.520833333 30.7060188898
145.614583333 30.7340693051
148.604166667 30.7290912462
155.010416667 30.7488698947
158.3125 30.7373623434
161.729166667 30.7619914056
165.145833333 30.774828268
168.65625 30.9349056787
172.177083333 30.9208822679
175.802083333 30.8749088545
179.53125 30.8752744529
183.364583333 30.8890636686
187.302083333 30.9057394138
191.239583333 30.8857972545
195.291666667 31.053884718
199.4375 31.0322718096
203.697916667 31.0190487597
208.0625 31.0275105127
212.427083333 31.0535666585
217.09375 30.8559720075
221.770833333 30.8968002053
226.427083333 30.9544749613
231.09375 31.0335048471
236.1875 31.1086260447
241.28125 31.216485919
246.375 31.2761037509
251.46875 31.3687932201
256.989583333 31.5260461556
262.09375 31.6003737552
267.614583333 31.730650909
273.5625 31.8493139236
279.083333333 32.0490438447
285.041666667 32.1524730763
291.416666667 32.3278207368
297.375 32.3677083739
303.75 32.5137858838
310.135416667 32.5227313503
316.9375 32.6083116537
323.322916667 32.620368445
330.5625 32.6709537292
337.375 32.7135080776
344.604166667 32.8199926539
351.854166667 32.891256236
359.09375 32.9982766786
366.760416667 33.1261955023
374.854166667 33.3230181118
382.520833333 33.4578051983
390.625 33.620249631
399.145833333 33.7589272958
407.666666667 33.7107911535
416.197916667 33.8214616512
425.15625 34.0389178438
434.114583333 34.2863845339
443.072916667 34.6312883702
452.458333333 34.8089090043
462.270833333 35.1273273246
472.083333333 35.2016909493
481.90625 35.532169297
492.15625 36.1232018679
502.822916667 36.4633589174
513.5 36.793935633
524.625 36.9535723668
535.71875 37.6239040572
546.802083333 38.8072560478
558.729166667 40.2256431743
570.666666667 40.5074935387
582.614583333 40.7241369579
594.5625 41.0090166486
607.364583333 41.6313935346
620.166666667 42.1516535913
633.84375 42.7225283646
646.65625 43.2005499082
660.333333333 43.9453606163
674.875 44.9466031716
689.416666667 45.5502048529
703.96875 46.3030148969
718.520833333 47.9412017579
733.9375 48.2737752915
749.354166667 49.5247990761
765.635416667 51.1872295917
781.916666667 53.0175275104
798.208333333 54.4631635855
815.364583333 59.0175218111
832.520833333 71.8804274836
849.677083333 66.3742101142
867.708333333 64.0968730858
886.59375 67.8453024316
905.489583333 75.6781541838
924.385416667 81.467668161
1154.89583333 89.0161260866
1277.29166667 74.212414168
1411.875 67.2058788571
1546.45833333 125.925825648
1681.04166667 148.689788418
1815.72916667 163.686626957
1950.41666667 167.347819296
2085.10416667 171.004850887
2219.79166667 174.648995978
2354.58333333 178.31795254
2489.375 182.001705128
2624.16666667 185.681750407
2758.95833333 189.417856738
2893.85416667 193.179705838
3028.75 196.857611523
3125.10416667 199.461593794
