magnification abell383 abell1423 abell209 abell2261 abell611 clj1226 macs0329 macs0416 macs0429 macs0647 macs0717 macs0744 macs1115 macs1149 macs1206 macs1311 macs1423 macs1720 macs1931 macs2129 ms2137 rxj1347 rxj1532 rxj2129 rxj2248
10.0 85.9933312229 168.317852485 168.910714068 709.572320491 335.828359221 543.235783743 852.294978435 796.557341882 254.077531222 866.474885614 3422.1406717 428.01527317 426.327515207 1999.91715546 407.531937602 296.282846468 456.16422988 206.694252359 432.371927825 547.971801314 264.520268526 1016.19604905 407.196890168 176.57281769 1194.35600729
11.0 70.1741802876 138.520314611 138.252952215 583.899449254 277.374909951 449.301179128 706.684362479 665.466049024 209.958982845 710.9872934 2847.09725455 351.905798634 353.4417913 1687.46949074 336.086818149 244.485177681 376.209088387 171.331823747 354.90380072 452.639989112 217.39441357 838.563472258 344.392495472 145.279603713 992.92217118
12.0 58.4723751718 116.30111684 115.534935356 489.237149918 233.511663203 378.322717289 595.936442971 564.704183988 176.824969273 594.097231357 2403.42448112 294.839800831 298.412589743 1442.04558768 282.433984459 205.608258236 315.774322136 144.790955112 296.922360809 380.788680117 182.182558752 704.054222121 296.222622158 121.986386151 839.09944187
13.0 49.5586991744 99.248804576 98.1965820346 416.109673933 199.679941672 323.315579365 509.655210988 485.510369787 151.246037183 503.993239258 2054.31496765 250.894098825 255.756630654 1245.83157259 241.047413374 175.623703273 268.959542052 124.29886104 252.353926971 325.204610625 155.132991728 599.714235707 258.330008976 104.134343081 718.907653677
14.0 42.6018420708 85.8463487364 84.6371327331 358.410561349 172.983775668 279.774006951 441.067558363 422.088843941 131.043888346 433.05976272 1774.93712914 216.290951972 221.959632443 1086.55629552 208.402369625 151.968697764 231.940416568 108.102242292 217.325193129 281.26062503 133.869665526 517.119704595 227.888161504 90.1181150644 623.158555416
15.0 37.0601175718 75.0996845555 73.8134128089 312.059579347 151.509805053 244.683684201 385.603402153 370.477694596 114.779223156 376.208293295 1548.06117604 188.527237702 194.68209999 955.543234902 182.162741238 132.948069418 202.14931605 95.0467169021 189.270874118 245.875097595 116.827323836 450.599370143 202.99419363 78.8882152189 545.608951431
16.0 32.568138915 66.3346686368 65.0215144948 274.245375511 133.9512979 215.964864257 340.086062799 327.891829157 101.468841268 329.934182806 1361.43773396 165.890005817 172.315821857 846.517261114 160.729205802 117.403072927 177.809957957 84.3459096947 166.43670895 216.929564138 102.939970694 396.220762911 182.326173646 69.7343554391 481.894684033
17.0 28.8720499951 59.0805144568 57.77212407 242.979106673 119.390181165 192.144093545 302.250267592 292.325666699 90.4217296484 291.759862335 1206.17121995 147.174196764 153.724495886 754.849360139 142.976047314 104.519052152 157.661448504 75.4483381177 147.589662482 192.927561286 91.4606848297 351.186933707 164.940747935 62.1613831417 428.88951702
18.0 25.7909231417 53.000020288 51.7162567878 216.821205743 107.165452604 172.153189367 270.444406066 262.304325431 81.1401455546 259.89366565 1075.67946437 131.511521772 138.085935829 677.064694137 128.091645635 93.7091629756 140.788469947 67.957423253 131.842186854 172.786816829 81.8530852606 313.464103404 150.148883521 55.815192909 384.305708608
19.0 23.1929056711 47.846275295 46.599380216 194.708558365 96.7909154221 155.20202103 243.440624902 236.722995629 73.2577890748 233.013893167 965.01035631 118.263123061 124.792749105 610.514018369 115.478425431 84.5415940089 126.513379539 61.5816738229 118.541975485 155.70832603 73.7236253556 281.544441877 137.436973499 50.4368492304 346.437412781
20.0 20.9800088249 43.4349402867 42.232162589 175.84201206 87.9021570662 140.695646926 220.310266678 214.740442473 66.4999574775 210.128216042 870.382292849 106.950203313 113.387932617 553.149258296 104.688193228 76.6926124285 114.325695571 56.1026801624 107.200723801 141.091402805 66.778046731 254.290683334 126.415257456 45.8332675497 313.991342461
21.0 19.0781357812 39.6260048216 38.471295406 159.611281378 80.2214481686 128.178955063 200.340126024 195.706714415 60.6571658681 190.479815804 788.868568966 97.2080006365 103.522003581 503.367144224 95.3792298453 69.9154531732 103.834859459 51.353980453 97.4468786629 128.477113414 60.7926093483 230.831820132 116.78322013 41.8579506768 285.972329119
22.0 17.4303820956 36.3114846628 35.206607192 145.543678338 73.5339464414 117.298834754 182.974898228 179.113030315 55.5672617497 173.483314448 718.176491913 88.7545326637 94.923794631 459.898296845 87.2871454002 64.0192129103 94.7378850784 47.206763763 88.9935642715 117.509732849 55.5946258323 210.491540082 108.305843308 38.3980174687 261.60432562
23.0 15.9924352294 33.4069429044 32.3522123356 133.268398471 67.6712189424 107.777801137 167.776843483 164.556381571 51.1030378663 158.680159716 656.490131899 81.3689240938 87.380141126 421.727269285 80.2046649434 58.8542262798 86.796761764 43.5599869687 81.6163545577 107.909936074 51.049008077 192.738159562 100.796970735 35.3652752568 240.274828907
24.0 14.7293529082 30.8455312519 29.8403105277 122.49118867 62.4996127362 99.3952683424 154.397012636 151.71410083 47.163487707 145.706995375 602.35662951 74.8760955764 80.7214876194 388.034052355 73.9673427256 54.3017398269 79.8223870487 40.3334091639 75.1375798287 99.4558035388 47.0487899692 177.148973353 94.1074400004 32.6899536055 221.49510339
25.0 13.6132667687 28.5737280515 27.6167651487 112.976082422 57.9119051113 91.974033254 142.554389411 140.325308213 43.6675251912 134.272869925 554.602826493 69.1357624087 74.8115156173 358.150703966 68.4432937796 50.2664948568 73.6629568324 37.4625957217 69.415058761 91.9691365731 43.5083350386 163.384461836 88.1164739873 30.3162274837 204.871267025
26.0 12.6217190562 26.5482408907 25.6378990034 104.532033304 53.8212142975 85.3703734455 132.020549462 130.177184402 40.5494030832 124.142569417 512.273336824 64.0344076957 69.5395541279 331.528794745 63.5256986891 46.6713164396 68.1954525951 34.8952777972 64.3338832137 85.3054476033 40.3583916677 151.169357131 82.7253420862 28.1989671062 190.082973955
27.0 11.7364401094 24.7337226013 23.8681379183 97.0029993057 50.1564951663 79.4666934224 122.608226131 121.094684106 37.7553227161 115.124263063 474.58399427 59.4793432375 64.8149485379 307.714694682 59.1272553157 43.4531097299 63.3193153796 32.5886609496 59.8003446435 79.3465363624 37.5424416386 140.278558639 77.8526283044 26.3013435847 176.867493065
28.0 10.9424377243 23.1010645307 22.2782544423 90.260494905 46.8591637575 74.1659947808 114.162683532 112.932736568 35.2408923643 107.060231504 440.886472791 55.3942584802 60.5628289027 286.330615534 55.176018665 40.559858989 58.9516867387 30.5074089964 55.7373860934 73.9949137994 35.0139683391 130.526527636 73.430654317 24.5930413095 165.007674403
29.0 10.2273104496 21.6261055233 20.8440425983 84.1979322597 43.8805373513 69.387669898 106.555134323 105.570267477 32.9691988995 99.8198287283 410.64112405 51.7158451846 56.7208924096 267.05992734 51.6122445658 37.9483512858 55.0237878138 28.6221152752 52.0811563164 69.1695647523 32.7343883684 121.759211544 69.4027442116 23.0489068397 154.322753907
30.0 9.58072385868 20.2886443248 19.5453064837 78.7262760211 41.1798715616 65.0642682982 99.6776652865 98.9055708783 30.9093285337 93.2940829666 383.39592621 48.3912098938 53.2369303935 249.635682951 48.3859687538 35.5824308549 51.4781354514 26.9081304705 48.7783705026 64.8026931841 30.6714680517 113.847830488 65.7211105136 21.6479161085 144.661255449
31.0 8.99400691898 19.0716762105 18.3650802569 73.7706739869 38.7228398225 61.1389862721 93.4392876202 92.8526928553 29.0352204406 87.3915142526 358.770025387 45.3758703076 50.066908533 233.831574503 45.4551312358 33.4316467709 48.2663810652 25.3446545216 45.7842684298 60.8371971743 28.7980987431 106.684050585 62.3452042329 20.3723766655 135.895460139
32.0 8.45983789023 17.9607972257 17.2890207032 69.2678205705 36.4803444034 57.5637001553 87.7628351707 87.3385813198 27.3247699183 82.0348649789 336.440762108 42.6321892765 47.1734626149 219.454750644 42.7841094917 31.4701954307 45.3476177937 23.9140263592 43.061020033 57.2246918991 27.0913406129 100.176200911 59.240415282 19.2073054755 127.917059015
33.0 7.97199768211 16.9437350588 16.3049299059 65.1638761564 34.4275784749 54.2974124144 82.5825082764 82.3008215047 25.7591205869 77.1585224615 316.133366281 40.1281401794 44.5247097131 206.340069887 40.3425613967 29.676086318 42.6870433376 22.6011634163 40.576469527 53.9239483385 25.5316694614 94.246283717 56.3770401438 18.1399392597 120.633708011
34.0 7.5251745506 16.0099765422 15.4023769875 61.4128121107 32.5432801476 51.3050141454 77.841913732 77.6858232405 24.3221011877 72.7064709567 297.612712873 37.8363256626 42.0933010645 194.345471398 38.1045050473 28.0304785284 40.2548954575 21.3931156571 38.3031381688 50.8996503867 24.1023785628 88.8275931672 53.7294553209 17.1593459024 113.966277055
35.0 7.11480823001 15.1504695659 14.5723959967 57.9750845975 30.8091346426 48.5562922369 73.4924892934 73.4473596463 22.9997740056 68.6306523129 280.67668163 35.7331918354 39.8556618191 183.348221858 36.0475814314 26.517149069 38.0255983145 20.2787079709 36.217426394 48.1213980048 22.789099977 83.8628049215 51.2754506378 16.2561136434 107.846637762
36.0 6.73696462194 14.3573827984 13.8072428319 54.8165644828 29.2092917411 46.0251272863 69.4922286507 69.5453813151 21.780070192 64.8896446057 265.1507747 33.79839452 37.7913764848 173.241854151 34.1524594086 25.1220637165 35.9770731807 19.2482513429 34.2989709316 45.5629020888 21.579418706 79.3024329778 48.9956877465 15.4221006593 102.215872315
37.0 6.38823435486 13.6239106761 13.1001983121 51.9076682365 27.7299736632 43.6888413831 65.8046429631 65.9450480697 20.6524932829 61.4475901256 250.883727735 32.014284729 35.8826888575 163.933656035 32.4023523306 23.8330283276 34.0901782713 18.2933079865 32.5301233416 43.2013298904 20.4625595885 75.1035751683 46.8732574552 14.6502319103 97.0228142054
38.0 6.06565013466 12.944114114 12.4454075985 49.2226477375 26.3591544144 41.5276645003 62.3979099696 62.6159337368 19.6078766358 58.273320319 237.743910793 30.3654883217 34.1140925775 155.342598855 30.7826228933 22.6394037334 32.3482507394 17.4064991342 30.8955243891 41.0167695359 19.429131605 71.2288871469 44.89331563 13.934333266 92.2228522813
39.0 5.76661899377 12.3127896072 11.8377484549 46.7390065676 25.0862960121 39.5242953928 59.2441728368 59.5313694122 18.6381837966 55.3396373588 225.616361124 28.8385605765 32.4719939212 147.397620441 29.2804582057 21.5318712396 30.7367300517 16.5813467932 29.3817545901 38.9917894148 18.47091782 67.6457384619 43.0427819926 13.2689952444 87.7769450988
40.0 5.48886643367 11.725361048 11.2727225461 44.4370176406 23.9021302853 37.663538291 56.3189592944 56.6678982646 17.7363432775 52.6227210805 214.400324469 27.4217007447 30.9444325503 140.036194725 27.8846011119 20.5022386705 29.2428466056 15.8121427255 27.9770456965 37.111073629 17.5807018411 64.3255146609 41.3100895952 12.6494604347 83.6508042861
41.0 5.23039012222 11.1777898351 10.7463652558 42.2993225112 22.7984774151 35.9320007496 53.6006979814 54.0048206974 16.8961110878 50.1016368725 204.007207929 26.1045149314 29.5208490468 133.203134717 26.5851268544 19.543279098 27.8553629651 15.0938393869 26.671041239 35.3611188009 16.7521236839 61.2430372131 39.6849753727 12.0715299838 79.814214548
42.0 4.98942131415 10.6664997999 10.2551704851 40.3105969017 21.7680942721 34.3178411283 51.0703137997 51.5238131124 16.1119557836 47.7579253321 194.358867694 24.8778181389 28.1918904402 126.84958638 25.3732565044 18.6485960772 26.5643577798 14.4219586849 25.4545967927 33.7299806683 15.979559457 58.3760790293 38.1583041847 11.5314855196 76.2404647555
43.0 4.76439254969 10.1883142067 9.7960276357 38.4572702057 20.8045470553 32.8105565704 48.7108878255 49.2086069453 15.37896189 45.5752585086 185.386170649 23.7334682255 26.9492467532 120.932179443 24.2412003686 17.8125104974 25.3610445125 13.7925152786 24.3196125896 32.2070613001 15.2580204493 55.7049579706 36.7219203118 11.0260236463 72.9058698226
44.0 4.5539104847 9.74040263995 9.36616856056 36.727289219 19.9021038567 31.4008042 46.5073702414 47.0447173 14.6927483928 43.5391506549 177.02778102 22.6642260098 25.7855130089 115.412307831 23.1820259669 17.0299651545 24.237618703 13.2019518088 23.2588926084 30.7829296272 14.5830681086 53.2121943033 35.368521572 10.552200735 69.7893671591
45.0 4.35673293677 9.32023603513 8.96312270855 35.1099182885 19.0556436445 30.0802497 44.446337025 45.0192125941 14.0493996557 41.6367138192 169.229132816 21.663636901 24.69407224 110.255517619 22.1895462521 16.2964439246 23.1871287393 12.647083967 22.2660254459 29.449169434 13.9507421 50.8822208443 34.0915521686 10.1073861869 66.8721746759
46.0 4.17174941201 8.92554844437 8.58467903926 33.5955695899 18.2605788416 28.8414385666 42.5157829161 43.1205182679 13.4454066283 39.856450499 161.94155634 20.7259303385 23.6689959048 105.430984559 21.2582245835 15.6079030269 22.2033660833 12.1250537162 21.3352831957 28.1982500912 13.357499182 48.7011367231 32.8851111212 9.68922270503 64.1374998253
47.0 3.99796451905 8.55430440192 8.22885355748 32.1756584427 17.5127892141 27.677686227 40.7049445936 41.3382489068 12.8776166194 38.1880770644 155.121532979 19.84593403 22.7049587954 100.911066536 20.383093632 14.9607123409 21.2807716705 11.6332892992 20.4615352779 27.0234162072 12.8001610726 46.6564974089 31.7438737186 9.29559239036 61.5702911417
48.0 3.83448378869 8.20467096386 7.89386153316 30.8424795196 16.8085652073 26.5829839166 39.0041491162 39.6630641633 12.343190228 36.6223728353 148.730057246 19.019000542 21.7971660632 96.6709189385 19.5596859184 14.351605122 20.4143558108 11.1694709211 19.640174739 25.9185930856 12.2758698153 44.7371350178 30.6630238984 8.92458769751 59.1570253221
49.0 3.68050150631 7.87499366703 7.5780936447 29.5891005661 16.1445592074 25.5519177752 37.4046835731 38.0865446914 11.8395642826 35.1510506373 142.73208884 18.2409442424 20.9412904184 92.6881630481 18.7839741082 13.7776347626 19.599629407 10.7315011972 18.8670549942 24.8783054412 11.7820494331 42.9330040046 29.6381958352 8.57448646578 56.8855241438
50.0 3.53529023529 7.56377578698 7.28009542075 28.4092708486 15.5177434803 24.579599075 35.8986826118 36.6010849715 11.3644198427 33.7666454071 137.096080523 17.5079869527 20.1334179035 88.9425992793 18.0523195188 13.2361374845 18.8325446973 10.3174796161 18.1384353498 23.8976072837 11.3163728704 41.2350482169 28.6654233157 8.24373037867 54.7447965271
51.0 3.3981917667 7.26966038376 6.99854946576 27.29734204 14.9253737538 23.6616038579 34.4790310877 35.1998004438 10.9156544819 32.4624180265 131.793570093 16.8167109576 19.3700009231 85.4159584769 17.3614275668 12.7247000476 18.1094440395 9.92568040394 17.4509339356 22.9720212409 10.8767334037 39.6350859946 27.7410957267 7.9309063206 52.7249018662
52.0 3.26860927619 6.99141471211 6.73226004397 26.2481996445 14.3649575894 22.793920554 33.1392795502 33.8764468025 10.4913582061 31.232272047 126.798826722 16.1640182495 18.6478174322 82.0916856169 16.7083091029 12.2411317118 17.4270155138 9.55453327378 16.8014869129 22.097485891 10.4612198368 38.1257105638 26.8619196762 7.63473019004 50.816831412
53.0 3.14600050664 6.72791664415 6.4801396682 25.2572033837 13.8342268326 21.9729043937 31.8735706623 32.6253496617 10.0897924674 30.0706813675 122.08854356 15.5470950771 17.9639353738 78.9547511859 16.0902467548 11.7834398216 16.7822543228 9.20260663672 16.1873130174 21.2703099115 10.0680949197 36.7002034409 26.0248854299 7.35403280332 49.0124050268
54.0 3.02987182505 6.47814281074 6.24119739906 24.3201352274 13.3311135466 21.1952376213 30.6765749624 31.4413430939 9.70937182514 28.9726272452 117.641569823 14.9633810202 17.3156816026 75.9914862684 15.5047655487 11.3498084849 16.1724291387 8.86859291688 15.6058826515 20.4871320529 9.69577651418 35.3524589366 25.2272374794 7.0877475834 47.304181074
55.0 2.91977302718 6.2411582154 6.01452860782 23.4331539667 12.8537289336 20.4578946773 29.5434346348 30.3197157822 9.34864787572 27.9335432881 113.438676702 14.4105419399 16.7006146557 73.1894380061 14.9496071946 10.9385799019 15.5950526843 8.55129567193 15.0548908677 19.7448861005 9.34282111541 34.0769181623 24.4664486627 6.83489977793 45.6853775618
56.0 2.81529278364 6.01610711383 5.79930599599 22.5927554031 12.4003448216 19.7581116526 28.4697141637 29.2561637245 9.00629513363 26.9492672927 109.462352296 13.886446256 16.1165008329 70.5372426069 14.4227075205 10.5482379737 15.0478559502 8.24961826728 14.5322336927 19.040770124 9.00790939385 32.8685111938 23.7401973523 6.5945969914 44.1498029616
57.0 2.71605463811 5.80220498439 5.59477169703 21.7957373724 11.9693773667 19.0933594205 27.451356923 28.2467485936 8.68109859649 26.0159989678 105.696621557 13.3891440908 15.5612931316 68.0245135157 13.9221766193 10.1773938748 14.5287655408 7.96255389145 14.0359873257 18.3722194244 8.68983347958 31.7226062594 23.0463472972 6.36602084996 42.6917953654
58.0 2.62171348175 5.59873144184 5.40023031271 21.0391689414 11.5593726684 18.4613199503 26.4846468976 27.2878609907 8.37194276602 25.1302627374 102.126887808 12.9168488885 15.0331126505 65.6417427167 13.4462813408 9.82477332435 14.035883723 7.68917673235 13.5643898173 17.7368826736 8.38748575097 30.6349649916 22.3829297675 6.14841964541 41.3061688505
59.0 2.53195244007 5.40502396864 5.21504275873 20.3203632187 11.1689940454 17.8598653751 25.5661748528 26.3761879453 8.0778019324 24.2888749354 98.7397929583 12.4679211784 14.5302321366 63.3802134377 12.9934298156 9.48920532917 13.567470815 7.42863416129 13.115824897 17.1326008245 8.09984892675 29.6017029298 21.7481277039 5.94110182789 39.9881660912
60.0 2.44648011743 5.22047235703 5.03862081331 19.6368532998 10.7970107539 17.2870394543 24.6928083699 25.5086841082 7.79773155718 23.4889148084 95.5230939252 12.0408541997 14.0510613948 61.2319227795 12.5621577448 9.16961220701 13.1219296045 7.18013979406 12.6888076631 16.5573884258 7.8259872902 28.6192545798 21.140261615 5.74343023629 38.7334163975
61.0 2.36502815281 5.04451377049 4.87042227761 18.9863709417 10.4422879645 16.7410411204 23.8616652491 24.6825461662 7.53086061411 22.7276988298 92.4655531668 11.6342611475 13.5941343213 59.1895130025 12.1511162268 8.86500072444 12.6977915352 6.94296731724 12.2819718941 16.0094170338 7.5650388991 27.6843424383 20.5577770043 5.55481697142 37.5378984809
62.0 2.28734904707 4.87662834629 4.70994667024 18.3668276161 10.1037778369 16.2202098457 23.0700898541 23.89519007 7.27638476731 22.0027578992 89.5568415129 11.2468638325 13.1580973574 57.2462103843 11.7590609274 8.57445420896 12.2937044331 6.71644498391 11.8940587745 15.4870004534 7.31620865634 26.7939494761 19.9992331366 5.37471883081 36.3979073479
63.0 2.21321422749 4.71633527184 4.55673138905 17.7762976432 9.7805115577 15.7230126021 22.3156320315 23.1442307299 7.03356028294 21.3118170615 86.7874517455 10.8774825786 12.741699187 55.3957707126 11.3848424255 8.29712551392 11.908421582 6.49995069626 11.5239068559 14.9885815824 7.07876213338 25.9452946448 19.4632929839 5.20263323516 35.3100248042
64.0 2.14241232033 4.56318927703 4.41034828268 17.2130031481 9.47159222308 15.2480322182 21.596028288 22.4274638743 6.80169858498 20.6527774339 84.1486215944 10.525027205 12.3437815253 53.6324306021 11.0273975885 8.03223073187 11.5407919776 6.29290760392 11.1704431016 14.5127206604 6.85202005422 25.1358110333 18.9487142071 5.03809458641 34.2710931274
65.0 2.07474760601 4.41677749235 4.2704005822 16.6753006178 9.17618846421 14.7939569629 20.9091849538 21.742849814 6.58016137797 20.0237000672 81.6322649951 10.188488961 11.9632708698 51.9508639397 10.685741856 7.77904356617 11.1897516203 6.0947801566 10.8326748821 14.058084754 6.63535335975 24.3631263496 18.4543410537 4.88067100547 33.2781915226
66.0 2.01003863512 4.27671662967 4.13652015009 16.161668867 8.89352872823 14.3595712122 20.253163095 21.0884988852 6.36835626962 19.4227915111 79.2309106154 9.86693330053 11.5991710973 50.346142849 10.3589623201 7.53689028274 10.8543157198 5.90507055761 10.5096828073 13.6234383304 6.4281787834 23.6250454517 17.9790970653 4.72996140463 32.3286150311
67.0 1.94811698623 4.14265044785 4.00836500912 15.6706982452 8.62289613798 13.9437470694 19.6261649702 20.4626583752 6.16573283524 18.8483908783 76.9376467858 9.55949339712 11.2505568104 48.8137026479 10.0462115122 7.3051451743 10.5335717034 5.72331557196 10.2006142971 13.2076347931 6.22995487818 22.9195346813 17.5219785021 4.58559285566 31.4198556017
68.0 1.88882614901 4.01424747065 3.88561711891 15.2010809418 8.3636238641 13.5454368298 19.0265218531 19.8637007612 5.97177907342 18.2989582329 74.7460720855 9.26536431347 10.9165673469 47.3493103399 9.746701813 7.083226478 10.2266729372 5.54908364884 9.90467780411 12.8096088665 6.04017844277 22.2447077947 17.0820484047 4.44721821956 30.5495850765
69.0 1.83202051845 3.89119892837 3.76798037202 14.7516022621 8.11509095155 13.1636661939 18.452683065 19.290113113 5.78601820881 17.7730641511 72.6502509302 8.98379775089 10.5964013769 45.9490362399 9.45970041504 6.87059269516 9.93283307468 5.38197232299 9.62113761298 12.428369736 5.8583813014 21.5988133035 16.6584312227 4.31451400859 29.7156398709
70.0 1.77756448744 3.77321689828 3.65517878486 14.3211327654 7.87671855001 12.7975281439 17.9032060825 18.7404875291 5.6080058034 17.2693803188 70.6446735943 8.71409731363 10.2893120227 44.6092283816 9.18452477645 6.6667392682 9.65132096446 5.22160586438 9.34930915293 12.0629948558 5.68412739774 20.9802230682 16.2503079476 4.18717845443 28.9160071588
71.0 1.72533162707 3.66003262196 3.546954862 13.9086211681 7.6479665037 12.4461774112 17.3767476004 18.213512493 5.43732714253 16.7866710514 68.7242201672 8.45561423068 9.99460244418 43.3264894021 8.92053851123 6.47119557542 9.381456054 5.0676331492 9.08855476451 11.7126243534 5.5170101682 20.3874220044 15.8569116975 4.0649297601 28.1488123951
72.0 1.67520394477 3.55139498063 3.44306811491 13.513087928 7.4283302617 12.10882547 16.8720554455 17.7079650504 5.27359486601 16.3237856329 66.884128012 8.20774348516 9.71162183851 42.0976556328 8.66714766869 6.28352220918 9.12260423431 4.91972572821 8.83827987178 11.3764559634 5.35665016399 19.8189987775 15.4775237046 3.94750451558 27.4123080293
73.0 1.62707121206 3.44706911129 3.34329371861 13.1336194366 7.21733807472 11.784736 16.3879612515 17.2227037168 5.1164468182 15.879651386 65.1199623396 7.9699203074 9.43976181142 40.9197781601 8.42379736033 6.10330850715 8.8741740784 4.77757607191 8.59792951561 11.0537404359 5.20269289548 19.2736373816 15.1114696635 3.83465625984 26.7048632825
74.0 1.58083035443 3.3468351492 3.2474212917 12.7693627532 7.014548448 11.4732207696 15.9233738112 16.7566620421 4.96554409404 15.4532673929 63.4275895666 7.74161699289 9.17845307956 39.7901056475 8.18996869725 5.9301703099 8.63561343115 4.64089597385 8.3669852097 10.7437773679 5.05480687509 18.7501095047 14.7581164046 3.72615417373 26.024954874
75.0 1.53638489693 3.25048708338 3.15525378676 12.4195208245 6.81954782381 11.1736358933 15.4772730388 16.3088427597 4.82056926091 15.0436987995 61.8031531583 7.52234001116 8.92716247048 38.7060687333 7.96517600579 5.7637479214 8.40640631348 4.50941509599 8.14496208513 10.445911414 4.91268183803 18.2472676002 14.4168688577 3.62178189031 25.3711585982
76.0 1.49364445952 3.15783171362 3.06660647984 12.0833481391 6.63194847016 10.8853784277 15.048704475 15.8783124631 4.68122473812 14.65007164 60.2430516962 7.31162737541 8.6853901894 37.665265844 7.74896429273 5.60370425145 8.18607010817 4.3828796416 7.93140629365 10.1595288374 4.77602712265 17.764038588 14.0871672785 3.52133641048 24.7421416628
77.0 1.45252429727 3.06868769883 2.98130604902 11.7601467713 6.45138655464 10.607883269 14.6367742839 15.4641967545 4.54723131832 14.2715681304 58.743918941 7.10904624627 8.45266732602 36.6654502754 7.54090693464 5.44972312168 7.97415299827 4.26105114309 7.72589264305 9.88405436598 4.64457019398 17.2994181237 13.7684847111 3.42462711343 24.1366557123
78.0 1.41294488085 2.98288468753 2.89918973301 11.4492627765 6.27752038516 10.3406203226 14.240644688 15.0656758188 4.41832681671 13.9074223803 57.3026056843 6.91419074604 8.22855357731 35.7045184173 7.34060356886 5.3015077188 7.77023163259 4.14370535327 7.52802244112 9.61894832388 4.51805529629 16.8524653752 13.4603246642 3.33147485237 23.5535304652
